ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier
8b5f6e55-d7b4-509b-8a64-bb87dd2ca4ea,tg:rubgr:2425,Archives,1,isad:rub:3011,"dlod={""id"":""ark:/86530/x0/5d16383d-47f0-59b3-bed8-c572065edd4e"",""text"":""Map 11 (AFG_081)"",""name"":""Map 11 (AFG_081)"",""nameWithContext"":"""",""orgID"":""rub"",""suggestType"":""archiveobject"",""json"":""""}",ark:/86530/x0/5d16383d-47f0-59b3-bed8-c572065edd4e
531cf614-2c68-518e-b586-bd494618926d,tg:rubgr:4637,Archives,1,isad:rub:3042,"dlod={""id"":""ark:/86530/x0/4d919627-6a13-5bb5-bfe3-b9b325a3be28"",""text"":""28: Varia - Drawings \u0026 Engravings (AFG_121)"",""name"":""28: Varia - Drawings \u0026 Engravings (AFG_121)"",""nameWithContext"":"""",""orgID"":""rub"",""suggestType"":""archiveobject"",""json"":""""}",ark:/86530/x0/4d919627-6a13-5bb5-bfe3-b9b325a3be28
0bcab4b7-8d1d-5d86-a490-a1f7ec90800d,tg:rubgr:1966,Archives,1,isad:rub:2984,"dlod={""id"":""ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf"",""text"":""Map 4 (AFG_054)"",""name"":""Map 4 (AFG_054)"",""nameWithContext"":"""",""orgID"":""rub"",""suggestType"":""archiveobject"",""json"":""""}",ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf
3c2bcf4c-2a4e-528a-8dcb-b2d9aaaf1fed,tg:rubgr:5026,Archives,1,isad:rub:3061,"dlod={""id"":""ark:/86530/x0/e9b21174-408c-5cfd-bc3b-01e2e58c5993"",""text"":""46: General - Gl\""_$C(195,188)_\""ck - Stridbeck (AFG_139)"",""name"":""46: General - Gl\""_$C(195,188)_\""ck - Stridbeck (AFG_139)"",""nameWithContext"":"""",""orgID"":""rub"",""suggestType"":""archiveobject"",""json"":""""}",ark:/86530/x0/e9b21174-408c-5cfd-bc3b-01e2e58c5993
675ad524-cfb6-5d06-9684-ac3f31dd37ec,tg:rubgr:3776,Archives,1,isad:rub:3021,"dlod={""id"":""ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408"",""text"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""name"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""nameWithContext"":"""",""orgID"":""rub"",""suggestType"":""archiveobject"",""json"":""""}",ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408
720fd76d-d5a6-5e2b-b964-dbd86d71de31,tg:rubgr:284,Archives,1,isad:rub:2935,"dlod={""id"":""ark:/86530/x0/d2d2d9a8-fa87-5149-ab64-a4631a2680a3"",""text"":""Map 1 (AFG_005)"",""name"":""Map 1 (AFG_005)"",""nameWithContext"":"""",""orgID"":""rub"",""suggestType"":""archiveobject"",""json"":""""}",ark:/86530/x0/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
e5ecf9b6-1d4c-50c9-95e6-1013d54013e5,tg:rubgr:142,Archives,1,isad:rub:2933,"dlod={""id"":""ark:/86530/x0/198948e1-0623-5404-9a6f-d2e0aeec0bbe"",""text"":""Map 1 (AFG_003)"",""name"":""Map 1 (AFG_003)"",""nameWithContext"":"""",""orgID"":""rub"",""suggestType"":""archiveobject"",""json"":""""}",ark:/86530/x0/198948e1-0623-5404-9a6f-d2e0aeec0bbe
d6b93a71-5062-53d8-a45f-2068f718a811,tg:rubgr:5134,Archives,1,isad:rub:3065,"dlod={""id"":""ark:/86530/x0/965ede06-ccf6-5d66-8c49-d19d4d619c1f"",""text"":""50: Gl\""_$C(195,188)_\""ck 50 - Adulteress (AFG_143)"",""name"":""50: Gl\""_$C(195,188)_\""ck 50 - Adulteress (AFG_143)"",""nameWithContext"":"""",""orgID"":""rub"",""suggestType"":""archiveobject"",""json"":""""}",ark:/86530/x0/965ede06-ccf6-5d66-8c49-d19d4d619c1f
ea56551b-1143-5c33-aa7d-fda9ed25be41,tg:rubgr:1874,Archives,1,isad:rub:2980,"dlod={""id"":""ark:/86530/x0/ad45d758-1188-59d2-96d1-05c4bf9790c9"",""text"":""Map 7 (AFG_050)"",""name"":""Map 7 (AFG_050)"",""nameWithContext"":"""",""orgID"":""rub"",""suggestType"":""archiveobject"",""json"":""""}",ark:/86530/x0/ad45d758-1188-59d2-96d1-05c4bf9790c9
291b64fa-e066-533a-80b3-f35509e95957,tg:rubgr:904,Archives,1,isad:rub:2950,"dlod={""id"":""ark:/86530/x0/d6f8d586-3f97-55ce-b837-83138c7a61e3"",""text"":""Map 2 (AFG_020)"",""name"":""Map 2 (AFG_020)"",""nameWithContext"":"""",""orgID"":""rub"",""suggestType"":""archiveobject"",""json"":""""}",ark:/86530/x0/d6f8d586-3f97-55ce-b837-83138c7a61e3
