ResourceID,brocade.id,card,order,source_field,Annotation,Annotation Language,Annotation Type
ec79db82-8e6e-50c3-854c-a05c5b1f21d5,tg:rubgr:247,Annotations,1,note.rubalg,http://www.dbnl.org/titels/titel.php?id=oest001dieb01,Nederlands,remarks
7205106a-92b0-57a9-96a0-703503d19275,tg:rubgr:1028,Annotations,1,note.rubalg,The Missal : compiled by lawful authority from the Missale Romanum : a new edition agreeable with the Vatican typical edition :  together with a supplement containing the additional masses used in English-speaking countries and those for the greater feasts of the principal religious orders,Nederlands,remarks
551026ab-1969-5941-912a-b267f9d3a140,tg:rubgr:271,Annotations,1,note.rubalg,http://gallica.bnf.fr/ark:/12148/bpt6k5625727m,Nederlands,remarks
ca91ea26-bfff-5961-b894-6c9ee193d370,tg:rubgr:114,Annotations,1,note.rubalg,blad 2: beschadigd,Nederlands,remarks
cfe9a50e-15c3-5603-9629-5ebaf1a78d99,tg:rubgr:352,Annotations,1,note.rubalg,http://www.zeno.org/nid/20004755227,Nederlands,remarks
94dd456a-5a2d-5392-8d75-a1e871c34561,tg:rubgr:201,Annotations,1,note.rubalg,http://digi.ub.uni-heidelberg.de/diglit/helbing1933_11_02_bd2/0010,Nederlands,remarks
94dd456a-5a2d-5392-8d75-a1e871c34561,tg:rubgr:201,Annotations,2,note.rubalg,http://arcade.nyarc.org/record=b1093068~S7,Nederlands,remarks
e03e2fb0-ffc0-58ed-b220-af8624cb9bd6,tg:rubgr:3710,Annotations,1,note.rubalg,Op achterzijde van AFG_098_020,Nederlands,remarks
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,Annotations,1,note.rubalg,http://digi.ub.uni-heidelberg.de/diglit/cpg76/0001?sid=b7d3baac5335a6b95be5ff650fa976cb,Nederlands,remarks
0c88f3f6-288e-5782-8aee-0204878f5911,tg:rubgr:93,Annotations,1,note.rubalg,"Grossmann 1955, p. 189, nr. 3",Nederlands,remarks
0b2598b4-2daa-59d7-bbbd-a7e517e1c11a,tg:rubgr:364,Annotations,1,note.rubalg,AFG: R85/417b,Nederlands,remarks
6fbf689f-c91e-5463-a2f4-49a421add01f,tg:rubgr:366,Annotations,1,note.rubalg,"http://www.geschkult.fu-berlin.de/e/jancke-quellenkunde/verzeichnis/s/v_schwarz/index.html
http://www.bildindex.de/obj20505003.html#|home",Nederlands,remarks
35930fde-51f0-5566-a72e-e3da992efd42,tg:rubgr:249,Annotations,1,note.rubalg,"British Library: Contrasto di carnesciale et della quaresima: Microfiche: Primary Source Microfilm (an imprint of Cengage Learning), 2006. Incunabula: the Printing Revolution in Europe 1455-1500. Unit 75 - Printing in Florence Part III, FL 223;",Nederlands,remarks
d8aaa8f2-5a13-5fa4-8253-fb6aa53f48f7,tg:rubgr:1207,Annotations,1,note.rubalg,Zie ook **RA 009 / 228**.,Nederlands,remarks
d6cff6a4-801f-59ed-8d3f-b166064d24a7,tg:rubgr:655,Annotations,1,note.rubalg,http://www.bl.uk/catalogues/illuminatedmanuscripts/welcome.htm,Nederlands,remarks
5cdd8699-065c-522f-8332-6843378164ca,tg:rubgr:205,Annotations,1,note.rubalg,http://bestiary.ca/etext/druce1919 (gedownload),Nederlands,remarks
cf68fc39-4ade-58d9-a61e-4dd2a5d7512e,tg:rubdoc:4230,Annotations,1,note.rubalg,"Sainsbury (1825 - 1895) was archivaris bij het Public Record Office in Londen. Hij publiceerde in 1859 de *Original unpublished papers illustrative of the life of Sir Peter Paul Rubens, as an artist and a diplomatist, preserved in H.M. State Paper Office*. Zie ook: https://www.royalacademy.org.uk/art-artists/name/william-noel-sainsbury.  
  
De band bevat:  
  
* Een los stuk van [Frans Jos van den Branden](https://anet.be/record/isaarrub/au::2751/N) over Albert Rubens.  
* Een enveloppe met opschrift """"Max Rooses Handschrift"""" met daarin een notitieschriftje van Charles Ruelens. De eerste pagina begint met hoofding """"Carpentras / Lettres de Peiresc à Rubens"""". De pagina's zijn genummerd van 1 t.e.m. 23 maar enkel de oneven pagina's zijn beschreven. Op elke pagina staat in potlood de opmerking """"revu"""".
* Een omslag met opschrift """"Collection Sainsbury"""". Bevat notities en transcripties, voornamelijk in andere handschriften dan dat van Rooses (maar mogelijk wel aan hem toegezonden en door hem geannoteerd). Er zit een brief tussen die dateert van 1899.
* Acht omslagen zonder opschrift (verwijderd) met krantenknipsels die ooit in het Rubenianum op papieren fiches gekleefd werden en voorzien van de getypte hoofding """"Doc. Rooses / Extraits de journaux appartenant à Mr. Noel Sainsbury / 18-X-1894"""". De opgekleefde stukken dateren wel niet allemaal uit 1894: als er data vermeld staan is dit vooral uit de jaren 70 en 80 van de 19de eeuw. 
Tussen de knipsels zitten ook andere stukken: twee brieven uit 1888 van Roper Lethbridge aan Noël Sainsbury en een document, over twee inscripties over de familie Rubens in Antwerpse kerken, dat overhandigd werd aan Sainsbury in 1861.
* Een originele omslag met opschrift """"Afschriften van brieven van Rubens"""". Bevat transcripties (zowel door Rooses als door andere handen), notities (o.a. """"Paris / Documents sur Rubens à la Bibliothèque nationale"""", stukken vermoedelijk aan Rooses toegestuurd), briefwisseling aan Rooses (daterende van 07/04/1882 (afzender: verzamelaar uit Rome), 18/07/1892, 23/11/1896 (afzender: Léon Brunschvig) 12/02/1898), excerpten uit literatuur (o.a. van artikel *Lettres inédites de Rubens* door Charles Simond uit 1898). 
* Een originele omslag met opschrift """"Ventes d'autographes"""". Bevat notities, excerpten en briefwisseling (24/03/1894) van Rooses i.v.m. geveilde brieven, grotendeels van bij Charavay in Parijs maar bijvoorbeeld ook Sotheby's in Londen. 
* Een omslag zonder opschrift. Bevat transcripties van brieven van Jacob Jordaens, waarvan eentje overgenomen uit Oud Holland 1891.
* Een omslag zonder opschrift. Bevat transcripties van brieven van [Godfried Wendelen](https://anet.be/record/isaarrub/au::21192/N) (Govaert Wendelen). 
* Een omslag zonder opschrift. Bevat notities (een gedateerd 11/04/1899) omtrent 19de-eeuwse veilingen van brieven en overzichten van brieven in bepaalde collecties alsook transcripties. Verder ook briefwisseling: brief van burgemeester [Jan van Rijswijck](https://anet.be/record/isaarrub/au::15746/N) aan Rooses i.v.m. Codex Diplomaticus Rubenianus (28/05/1894), brieven van Roper Lethbridge aan Noël Sainsbury (24/09/1888 en 7/12/1888). Ten slotte ook twee opvragingsbiljetten van een Engelstalige instelling uit 1888 getekend door Ch. Ruelens. 
* Een omslag zonder opschrift. Bevat notities (Rooses en andere handen), overzichten, transcripties en briefwisseling (08/09/1893 (afzender: Em. Spanagh) en 08/09/1875[?]). Een gedeelte handelt over familie (Isabella) Brant. Op het laatste document staat """"Notes Ruelens"""", wat erop zou kunnen wijzen dat dit door hem geschreven was en dat we datzelfde handschrift in de volledige band dus als het zijne kunnen identificeren. 
* Zes losse stukken van eenzelfde hand, niet Rooses. Werd deels geschreven op achterzijde van een document dat ten vroegste dateert van 1938, dus latere toevoeging in het archief.",Nederlands,remarks
