ResourceID,brocade.id,card,order,source_field,source_code,Document status
bf61acd1-1a65-57f6-baec-029912374c27,tg:rubgr:2976,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
04fbc0f6-7964-5fec-aa99-f37952fc1df4,tg:rubgr:1120,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
809d33c7-06d0-5bf0-91d8-f29ed337b516,tg:rubgr:4436,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
388666aa-b99f-5e33-9179-d7ae1db64f58,tg:rubgr:2223,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
9dc94480-9f2e-52d4-81c0-f906fd852ce4,tg:rubgr:3998,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
b6b81839-9deb-54ee-a30b-7dc5070750c0,tg:rubgr:3795,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
21e5c9d9-c4d7-5d6d-82fc-0f610a8425b0,tg:rubgr:3583,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
5acddff4-5d6b-548b-817e-a86676e13b5b,tg:rubgr:2582,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
6f663425-1086-5f96-9051-237cf1ec9e57,tg:rubgr:3999,DocumentStatus,3,kenmerken.rubedformgr,dtrvfk,photocopies
6aa3f851-6978-5c83-ae50-40370fac4a92,tg:rubgr:5322,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
82d5c969-1555-5f0c-a7e1-1202dcb32324,tg:rubgr:1662,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
782f0599-c88f-532c-948c-e07754a9bc1f,tg:rubgr:3814,DocumentStatus,3,kenmerken.rubedformgr,dtrvfk,photocopies
e2b41fca-584b-5f66-9bd2-77f5102a6369,tg:rubgr:373,DocumentStatus,3,kenmerken.rubedformgr,dtrvfk,photocopies
74f829a6-4df1-5bfb-9b62-b38b397f35e3,tg:rubgr:2403,DocumentStatus,2,kenmerken.rubedformgr,dtrvfk,photocopies
6e5795dc-6150-5cfa-a9c4-39c642ac6d7d,tg:rubgr:1258,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
b781c2ee-08b1-554b-84f0-8a5817a64495,tg:rubgr:4373,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
28a96a7f-ff2d-5036-8d82-a5648e73fd61,tg:rubgr:345,DocumentStatus,2,kenmerken.rubedformgr,dtrvfk,photocopies
fb8ea121-e75e-5428-8322-f2f80e8588a0,tg:rubgr:4348,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
d48a4b12-b40a-59a5-bb3f-26618f5bfc24,tg:rubgr:807,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
6f6b75f8-f007-509b-9580-e23ff31d3b14,tg:rubgr:1259,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
7e5a170b-9ddd-5309-b641-95abe920f8e5,tg:rubgr:2510,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
4ec39a74-cbd4-5151-bc4b-b36f8d9ac659,tg:rubgr:1886,DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
