ResourceID,brocade.id,card,order,source_field,Illustration URL,Illustration Type
48f64614-b025-58bb-9f89-e7a7f465e01f,tg:rubdoc:4322,Images,1,ill.lowres,https://anet.be/docstore/d:rub:1071,Lage resolutie
1440154d-0cc4-5b93-b36a-d8277a5beaf0,tg:rubdoc:115,Images,1,ill.lowres,https://anet.be/docstore/d:rub:692,Lage resolutie
d863a4c9-5229-51cf-9795-6fffc22b04d5,tg:rubdoc:4288,Images,1,ill.lowres,https://anet.be/docstore/d:rub:988,Lage resolutie
ef33fb84-4c46-5f17-b60d-82ab12edc0cf,tg:rubdoc:4267,Images,1,ill.lowres,https://anet.be/docstore/d:rub:946,Lage resolutie
cf68fc39-4ade-58d9-a61e-4dd2a5d7512e,tg:rubdoc:4230,Images,1,ill.lowres,https://anet.be/docstore/d:rub:1113,Lage resolutie
18d75647-a0a8-5269-ba1a-39174bed3ec3,tg:rubdoc:103,Images,1,ill.lowres,https://anet.be/docstore/d:rub:681,Lage resolutie
c5dff96a-c12e-5416-aa7d-3309116db0e4,tg:rubdoc:4271,Images,1,ill.lowres,https://anet.be/docstore/d:rub:968,Lage resolutie
486a25fa-c83d-5345-8640-9b8578ff958c,tg:rubdoc:98,Images,1,ill.lowres,https://anet.be/docstore/d:rub:776,Lage resolutie
ee928928-8c6a-5560-8a6c-5ecec26394d0,tg:rubdoc:77,Images,1,ill.lowres,https://anet.be/docstore/d:rub:757,Lage resolutie
c99cd959-c257-547d-b4d2-bb60e73203e5,tg:rubdoc:4318,Images,1,ill.lowres,https://anet.be/docstore/d:rub:1067,Lage resolutie
f1fcacb1-7c99-569a-a37c-a2781c9ea4d2,tg:rubdoc:139,Images,1,ill.lowres,https://anet.be/docstore/d:rub:716,Lage resolutie
854fad8b-41aa-51e9-80c4-14d3bd36ff6d,tg:rubdoc:61,Images,1,ill.lowres,https://anet.be/docstore/d:rub:742,Lage resolutie
2978d320-fbd9-5e46-80ad-8bafab23a49e,tg:rubdoc:4284,Images,1,ill.lowres,https://anet.be/docstore/d:rub:984,Lage resolutie
2a32fe2b-8bb3-5195-9fe1-a642cbf91807,tg:rubdoc:119,Images,1,ill.lowres,https://anet.be/docstore/d:rub:696,Lage resolutie
e6df02c7-10f7-59ec-8459-324442961c3f,tg:rubdoc:41,Images,1,ill.lowres,https://anet.be/docstore/d:rub:723,Lage resolutie
574e43e6-c41a-57e5-a38d-90a68f6b3f11,tg:rubdoc:57,Images,1,ill.lowres,https://anet.be/docstore/d:rub:739,Lage resolutie
a21f9fe6-805e-529b-9923-f7a433a5d9ae,tg:rubdoc:4292,Images,1,ill.lowres,https://anet.be/docstore/d:rub:1089,Lage resolutie
7c0cf42b-9c6d-5215-b8c8-c3fe026119f6,tg:rubdoc:94,Images,1,ill.lowres,https://anet.be/docstore/d:rub:773,Lage resolutie
b90fc321-f670-58b6-82a2-5e167de73014,tg:rubdoc:4251,Images,1,ill.lowres,https://anet.be/docstore/d:rub:911,Lage resolutie
9d1f4e8c-8289-560d-86c0-f3fb335017d6,tg:rubdoc:123,Images,1,ill.lowres,https://anet.be/docstore/d:rub:700,Lage resolutie
1c7a745f-06ee-5023-b335-25640cf3982c,tg:rubdoc:4314,Images,1,ill.lowres,https://anet.be/docstore/d:rub:1047,Lage resolutie
c0b496f0-7b14-50bb-9cd4-4ab4752fd19c,tg:rubdoc:4247,Images,1,ill.lowres,https://anet.be/docstore/d:rub:907,Lage resolutie
9d51c1b9-b67c-5b53-86b3-f25933b0c4f7,tg:rubdoc:82,Images,1,ill.lowres,https://anet.be/docstore/d:rub:762,Lage resolutie
b7b8379e-9cf5-5c7a-9344-9ce442c678cf,tg:rubdoc:4302,Images,1,ill.lowres,https://anet.be/docstore/d:rub:1019,Lage resolutie
901ca07e-00ff-5927-95ed-c758f24fc6be,tg:rubdoc:135,Images,1,ill.lowres,https://anet.be/docstore/d:rub:712,Lage resolutie
2f4b89b4-9496-5117-a273-830c83bb3d77,tg:rubdoc:4246,Images,1,ill.lowres,https://anet.be/docstore/d:rub:933,Lage resolutie
a9df2dcd-4281-5ca5-a05e-a49eadadfe1d,tg:rubdoc:83,Images,1,ill.lowres,https://anet.be/docstore/d:rub:763,Lage resolutie
44a366ed-51da-5dcb-91d1-a0ec17be0a49,tg:rubdoc:134,Images,1,ill.lowres,https://anet.be/docstore/d:rub:711,Lage resolutie
3ad4d714-750b-50f0-82eb-2360eeaa928c,tg:rubdoc:4303,Images,1,ill.lowres,https://anet.be/docstore/d:rub:1020,Lage resolutie
20632ae3-ebb6-51a0-ba82-bad4f4870171,tg:rubdoc:95,Images,1,ill.lowres,https://anet.be/docstore/d:rub:774,Lage resolutie
3fa5de6c-19c4-5b30-8d62-f50d4c1fd7b2,tg:rubdoc:4250,Images,1,ill.lowres,https://anet.be/docstore/d:rub:934,Lage resolutie
