ResourceID,brocade.id,card,order,source_field,source_code,Object Type
d4d5d99b-cc91-583f-aba6-14b58f3e39d0,tg:rubgr:3721,ObjectTypes,1,kenmerken.rubedformgr,dtrvnt,notes (documents)
d4d5d99b-cc91-583f-aba6-14b58f3e39d0,tg:rubgr:3721,ObjectTypes,2,kenmerken.rubedformgr,dtrvre,references
175b6b9b-0937-5949-a3bf-bab05fa2d8e9,tg:rubgr:2833,ObjectTypes,1,kenmerken.rubedformgr,dtrvnt,notes (documents)
787977c6-737c-565d-adab-a0c5d7cd499f,tg:rubgr:729,ObjectTypes,1,kenmerken.rubedformgr,dtrvre,references
787977c6-737c-565d-adab-a0c5d7cd499f,tg:rubgr:729,ObjectTypes,2,kenmerken.rubedformgr,dtrvka,articles
b05f8d36-4693-51a8-9f9d-3a9e6c86cae0,tg:rubgr:3371,ObjectTypes,1,kenmerken.rubedformgr,dtrvka,articles
4b49359d-c991-5d73-9a5b-e7525f5101fc,tg:rubgr:683,ObjectTypes,1,kenmerken.rubedformgr,dtrvnt,notes (documents)
4b49359d-c991-5d73-9a5b-e7525f5101fc,tg:rubgr:683,ObjectTypes,2,kenmerken.rubedformgr,dtrvre,references
4b49359d-c991-5d73-9a5b-e7525f5101fc,tg:rubgr:683,ObjectTypes,3,kenmerken.rubedformgr,dtrvkn,clippings (information artifacts)
d74c451c-9476-56a2-a712-1b3ce481c9b3,tg:rubgr:379,ObjectTypes,1,kenmerken.rubedformgr,dtrvre,references
d74c451c-9476-56a2-a712-1b3ce481c9b3,tg:rubgr:379,ObjectTypes,2,kenmerken.rubedformgr,dtrvkn,clippings (information artifacts)
4a97664d-dba3-5308-984c-31204cee7bf2,tg:rubgr:2999,ObjectTypes,1,kenmerken.rubedformgr,dtrvnt,notes (documents)
4a97664d-dba3-5308-984c-31204cee7bf2,tg:rubgr:2999,ObjectTypes,2,kenmerken.rubedformgr,dtrvre,references
b425a01e-0135-5b76-a417-863e10986d85,tg:rubgr:2130,ObjectTypes,1,kenmerken.rubedformgr,dtrvnt,notes (documents)
b425a01e-0135-5b76-a417-863e10986d85,tg:rubgr:2130,ObjectTypes,2,kenmerken.rubedformgr,dtrvre,references
68172bd9-22e0-59d5-8f6f-3a1c1569ac6b,tg:rubgr:2560,ObjectTypes,1,kenmerken.rubedformgr,dtrvnt,notes (documents)
0d61ec22-87f6-5cb3-8d35-d1f7c6becbac,tg:rubgr:4908,ObjectTypes,1,kenmerken.rubedformgr,dtrvnt,notes (documents)
