ResourceID,brocade.id,card,order,source_field,source_code,Production Technique Type
fe44ef5d-bfbe-5819-9098-a059e6f1566d,tg:lhhs:14757_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
4bad7a42-470f-5096-aac2-23b6346570d0,tg:lhhs:4716_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
6cc8ca5b-a54f-5964-a6bb-3ec086617feb,tg:lhhs:20300_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
56165d42-36ab-5249-9615-0da5f7527c30,tg:lhhs:11171_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
f318ca18-82a8-5a1a-b166-4dbca129e9fc,tg:lhhs:1130_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
5fda9cda-c7b7-58f6-acef-1a70739d0839,tg:lhhs:9285_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
e3052391-0e76-5004-b49b-8ce5aab08819,tg:lhhs:3750_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
22d797ec-960a-599f-97f1-3681de8dab28,tg:lhhs:13711_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
ffa90890-4676-539a-a518-fb5a987846f9,tg:lhhs:16137_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
f298e0cd-186a-5f2d-af00-7f0a9a6ba53f,tg:lhhs:20278_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
66628717-8641-584f-9407-ddf4377752e8,tg:lhhs:15325_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
da78ae33-abaf-5bfe-bf60-1fd8fcf6ff39,tg:lhhs:598_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
dea86b06-4f7f-5f98-81d6-e176f2e031c2,tg:lhhs:1048_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
096356f6-3487-5ccc-bf6e-86d92f389295,tg:lhhs:5364_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
6a507a23-c85d-50ed-9619-d0daeb86bf23,tg:lhhs:13669_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
e598a07a-def3-50ca-803e-d68797daa57d,tg:lhhs:7504_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
776ef412-031b-5595-8eac-d42f40a5956f,tg:lhhs:3628_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
6615317a-0ccc-5827-aa8c-f161517a336b,tg:lhhs:12363_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
026a5354-b62d-5615-b0a0-81a874eba782,tg:lhhs:31_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
45d0d692-f7c6-5c32-be7c-b95c9634e7b5,tg:lhhs:11990_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
3afc6bce-dbef-5f35-9119-526f100ec0cc,tg:lhhs:13701_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
47a30352-d672-55c5-a11e-ebfd6eab829f,tg:lhhs:3740_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
5d33ff0e-a133-590e-abfc-c2a80fe46d45,tg:lhhs:6166_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
7512194d-0438-5808-b93a-5df0af6d3d9c,tg:lhhs:4706_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
685871e6-e259-5256-a82a-527baf74e5b1,tg:lhhs:14747_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
c7a99026-5af2-50fb-a61f-1eae62bc569a,tg:lhhs:1120_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
93be8329-2cbf-5c92-a55d-81f0cc50648f,tg:lhhs:7514_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
f80220c2-d793-5eb9-80cc-ba2770833d42,tg:lhhs:12373_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
e02c190e-7924-5dd0-8f3f-75c651278ccb,tg:lhhs:2332_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
9ba794f4-cf36-5e33-9e0b-9eda75a05df9,tg:lhhs:10513_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
2281d89a-7d81-5240-a0dc-80501a4fe91e,tg:lhhs:20268_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
2634c91f-9be2-5d18-be11-6241a3aff0ac,tg:lhhs:11019_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
fba7c251-2e57-5287-bb5b-d9f355eacda9,tg:lhhs:5374_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
132d6f56-b131-5a14-9a55-1f1adcc90c5f,tg:lhhs:6987_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
0801cbb8-dda8-5a61-81a0-6efd1fb318cc,tg:lhhs:588_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
69a5e935-a943-57ae-97f1-ba9277fb6095,tg:lhhs:1058_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
27de458c-ec16-5c95-b79e-ae9c97e5f975,tg:lhhs:20555_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
2427c47f-db39-5ecb-817d-68883b3ae415,tg:lhhs:1765_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
37ab00ee-684f-5971-a05b-4e0ffbc50f6e,tg:lhhs:15408_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
2f8a0e5a-ac9e-5dae-b0ee-76294867c0b0,tg:lhhs:18802_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
5557548a-9b88-52b0-87c7-ec2e5f06eb41,tg:lhhs:5449_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
7531f33e-0149-5f2a-8d36-7d155e2b1110,tg:lhhs:11724_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
1e52a85c-5c7c-5602-a55e-99353e646f5b,tg:lhhs:7229_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
d4e76ab7-b701-51db-b1e1-935442c107c3,tg:lhhs:19491_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
36073daa-bd6f-5de2-b271-eb915c64c88d,tg:lhhs:13144_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
cbb8dd00-9b81-59dc-a276-05cde80d4814,tg:lhhs:3105_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
88e39839-76ef-576e-812c-69f77a7f6236,tg:lhhs:17268_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
e6b61081-f905-53e2-a4fb-e02106d3c2f4,tg:lhhs:16762_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
135efba1-be9b-50d2-8511-f8e37d25ca6e,tg:lhhs:10356_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
ab848058-8b78-5593-8327-b9cc323bdc04,tg:lhhs:5531_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
5310df74-2f0a-55d1-b5c5-8bf5d31c0b13,tg:lhhs:17310_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
d981b7f6-d3a5-5489-bdcd-3fb27e526d70,tg:lhhs:7351_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
f3599ee0-863a-54dc-bd5b-44b218d9a7f4,tg:lhhs:12536_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
f0dbfdb2-f489-5d2d-be3c-668734d5029d,tg:lhhs:2577_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
a0704d9d-cc6d-5a3c-a7ab-8af4d24b206a,tg:lhhs:7239_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
7f320430-b6cd-5595-b560-0c2e74b2ad5e,tg:lhhs:16772_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
66f2aaa0-b088-5a26-8e1b-0c8e217a9f6c,tg:lhhs:14112_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,ts,typewriting
5932d83e-e8ce-5f07-865f-f001b16c4317,tg:lhhs:20545_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
c3f18fe5-8b41-5270-816e-0612a220002e,tg:lhhs:5459_#1,e22_ProductionTechniques,1,kenmerken.lhstadiumhs,hs,handwriting
