ResourceID,brocade.id,card,order,source_field,Illustration URL,Illustration Type
456fc8e4-524f-59bb-a7be-d14de36f2633,tg:lhdc:379,Images,1,ill.lowres,https://anet.be/docstore/d:lh:671292,Lage resolutie
b7413771-a7fa-596e-a06c-03d3ae9a0146,tg:lhdc:396,Images,1,ill.lowres,https://anet.be/docstore/d:lh:676340,Lage resolutie
059e46d3-66dc-5b3b-895f-1f4f6b77c3e0,tg:lhdc:400,Images,1,ill.lowres,https://anet.be/docstore/d:lh:676344,Lage resolutie
427907aa-7f3e-50f7-9387-3e29bd48c71a,tg:lhdc:284,Images,1,ill.lowres,https://anet.be/docstore/d:lh:670034,Lage resolutie
2a606f69-d1f0-50b8-8f44-7086fdfb5192,tg:lhdc:292,Images,1,ill.lowres,https://anet.be/docstore/d:lh:671034,Lage resolutie
2f494987-7310-568e-b620-d6b4d2bfb7fa,tg:lhdc:338,Images,1,ill.lowres,https://anet.be/docstore/d:lh:671123,Lage resolutie
0a89a144-65f4-5f84-939b-d848fe8b5779,tg:lhdc:103,Images,1,ill.lowres,https://anet.be/docstore/d:lh:235429,Lage resolutie
0a89a144-65f4-5f84-939b-d848fe8b5779,tg:lhdc:103,Images,3,ill.highres,https://anet.be/docstore/d:lh:235488,Hoge resolutie
81d84b57-a4fc-5c60-b2c3-47de56f39ae2,tg:lhdc:416,Images,1,ill.lowres,https://anet.be/docstore/d:lh:677390,Lage resolutie
e95fb31c-c6e2-5e2b-ae1a-f2cfdec9a202,tg:lhdc:251,Images,1,ill.lowres,https://anet.be/docstore/d:lh:669976,Lage resolutie
23f8431b-f020-57bb-91ea-ed09ad6889b0,tg:lhdc:314,Images,1,ill.lowres,https://anet.be/docstore/d:lh:671103,Lage resolutie
9fde91a0-bd97-5136-b144-95d4db1efbda,tg:lhdc:197,Images,1,ill.lowres,https://anet.be/docstore/d:lh:654720,Lage resolutie
7e53e246-046c-5022-bbc7-6336397e2d46,tg:lhdc:178,Images,1,ill.lowres,https://anet.be/docstore/d:lh:654715,Lage resolutie
5e18b11d-9552-5be5-bdd5-f066bb83ac2a,tg:lhdc:20,Images,1,ill.lowres,https://anet.be/docstore/d:lh:226691,Lage resolutie
