ResourceID,brocade.id,card,source_field,Dimension Value,Dimension Type,Dimension Measurement Unit
9d525e3a-769d-51b3-825d-7b620210bb1d,tg:lhdc:21_#1,e22_Dimensions,kenmerken.lhformatdc,275,hoogte,millimeter
9d525e3a-769d-51b3-825d-7b620210bb1d,tg:lhdc:21_#1,e22_Dimensions,kenmerken.lhformatdc,410,breedte,millimeter
d337e789-0977-5a04-855e-90a0ae2c6eba,tg:lhdc:364_#1,e22_Dimensions,kenmerken.lhformatdc,210,hoogte,millimeter
d337e789-0977-5a04-855e-90a0ae2c6eba,tg:lhdc:364_#1,e22_Dimensions,kenmerken.lhformatdc,170,breedte,millimeter
066cdd8b-f7c0-5549-b464-b44660f59ed2,tg:lhdc:316_#1,e22_Dimensions,kenmerken.lhformatdc,320,hoogte,millimeter
066cdd8b-f7c0-5549-b464-b44660f59ed2,tg:lhdc:316_#1,e22_Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
330266dd-62a7-5d90-80bf-13c72a862ef2,tg:lhdc:4811_#1,e22_Dimensions,kenmerken.lhformatdc,385,hoogte,millimeter
330266dd-62a7-5d90-80bf-13c72a862ef2,tg:lhdc:4811_#1,e22_Dimensions,kenmerken.lhformatdc,260,breedte,millimeter
d41aab7f-6a00-5b7e-a076-5452cc467b26,tg:lhdc:306_#1,e22_Dimensions,kenmerken.lhformatdc,220,hoogte,millimeter
d41aab7f-6a00-5b7e-a076-5452cc467b26,tg:lhdc:306_#1,e22_Dimensions,kenmerken.lhformatdc,100,breedte,millimeter
28467954-a4c4-5386-a97f-f8a0b241a88e,tg:lhdc:1509_#1,e22_Dimensions,kenmerken.lhformatdc,310,hoogte,millimeter
28467954-a4c4-5386-a97f-f8a0b241a88e,tg:lhdc:1509_#1,e22_Dimensions,kenmerken.lhformatdc,245,breedte,millimeter
f3d7368e-581f-51e7-a721-c7812e8a95ed,tg:lhdc:53_#1,e22_Dimensions,kenmerken.lhformatdc,245,hoogte,millimeter
f3d7368e-581f-51e7-a721-c7812e8a95ed,tg:lhdc:53_#1,e22_Dimensions,kenmerken.lhformatdc,310,breedte,millimeter
dc213cde-3300-5416-948c-06ed49960ec6,tg:lhdc:43_#1,e22_Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
dc213cde-3300-5416-948c-06ed49960ec6,tg:lhdc:43_#1,e22_Dimensions,kenmerken.lhformatdc,370,breedte,millimeter
9e3b5960-d92a-535a-b232-c0b1c02c58fa,tg:lhdc:4790_#1,e22_Dimensions,kenmerken.lhformatdc,480,hoogte,millimeter
9e3b5960-d92a-535a-b232-c0b1c02c58fa,tg:lhdc:4790_#1,e22_Dimensions,kenmerken.lhformatdc,315,breedte,millimeter
43f75eb6-9569-5be3-ad84-e0495f654d46,tg:lhdc:4780_#1,e22_Dimensions,kenmerken.lhformatdc,360,hoogte,millimeter
43f75eb6-9569-5be3-ad84-e0495f654d46,tg:lhdc:4780_#1,e22_Dimensions,kenmerken.lhformatdc,440,breedte,millimeter
35592d78-45ab-5cad-8967-769086ba0383,tg:lhdc:145_#1,e22_Dimensions,kenmerken.lhformatdc,170,hoogte,millimeter
35592d78-45ab-5cad-8967-769086ba0383,tg:lhdc:145_#1,e22_Dimensions,kenmerken.lhformatdc,257,breedte,millimeter
daca0db0-88ae-5b2d-a4a1-1bb30d7578a7,tg:lhdc:1640_#1,e22_Dimensions,kenmerken.lhformatdc,285,hoogte,millimeter
daca0db0-88ae-5b2d-a4a1-1bb30d7578a7,tg:lhdc:1640_#1,e22_Dimensions,kenmerken.lhformatdc,223,breedte,millimeter
4f4397f9-0b27-5c65-a6e7-c616f5c9f34d,tg:lhdc:380_#1,e22_Dimensions,kenmerken.lhformatdc,470,hoogte,millimeter
4f4397f9-0b27-5c65-a6e7-c616f5c9f34d,tg:lhdc:380_#1,e22_Dimensions,kenmerken.lhformatdc,380,breedte,millimeter
6ae39812-a140-5a80-ac14-a25a7880b294,tg:lhdc:1650_#1,e22_Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
6ae39812-a140-5a80-ac14-a25a7880b294,tg:lhdc:1650_#1,e22_Dimensions,kenmerken.lhformatdc,212,breedte,millimeter
47e88cb6-d6e9-59a9-9de8-8ffe7aed1d40,tg:lhdc:251_#1,e22_Dimensions,kenmerken.lhformatdc,320,hoogte,millimeter
47e88cb6-d6e9-59a9-9de8-8ffe7aed1d40,tg:lhdc:251_#1,e22_Dimensions,kenmerken.lhformatdc,260,breedte,millimeter
309ac088-f53d-56f5-a219-73084796d8b3,tg:lhdc:329_#1,e22_Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
309ac088-f53d-56f5-a219-73084796d8b3,tg:lhdc:329_#1,e22_Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
9f7a390c-b00d-5c9b-8ea5-2748be7f79a5,tg:lhdc:339_#1,e22_Dimensions,kenmerken.lhformatdc,270,hoogte,millimeter
9f7a390c-b00d-5c9b-8ea5-2748be7f79a5,tg:lhdc:339_#1,e22_Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
d243498d-03c1-57b4-b514-b814f6954fd0,tg:lhdc:404_#1,e22_Dimensions,kenmerken.lhformatdc,450,hoogte,millimeter
d243498d-03c1-57b4-b514-b814f6954fd0,tg:lhdc:404_#1,e22_Dimensions,kenmerken.lhformatdc,225,breedte,millimeter
8ea78175-dd4d-5ccf-b074-cbf985b37fcb,tg:lhdc:277_#1,e22_Dimensions,kenmerken.lhformatdc,280,hoogte,millimeter
8ea78175-dd4d-5ccf-b074-cbf985b37fcb,tg:lhdc:277_#1,e22_Dimensions,kenmerken.lhformatdc,215,breedte,millimeter
b6bbafd8-4d89-5c55-a32b-8a37582e517f,tg:lhdc:267_#1,e22_Dimensions,kenmerken.lhformatdc,325,hoogte,millimeter
b6bbafd8-4d89-5c55-a32b-8a37582e517f,tg:lhdc:267_#1,e22_Dimensions,kenmerken.lhformatdc,205,breedte,millimeter
73985806-185b-54db-9563-e1fdfa4b8c43,tg:lhdc:4808_#1,e22_Dimensions,kenmerken.lhformatdc,480,hoogte,millimeter
73985806-185b-54db-9563-e1fdfa4b8c43,tg:lhdc:4808_#1,e22_Dimensions,kenmerken.lhformatdc,620,breedte,millimeter
ddc93b2d-74da-5cd1-8436-58a61adcafd8,tg:lhdc:432_#1,e22_Dimensions,kenmerken.lhformatdc,290,hoogte,millimeter
ddc93b2d-74da-5cd1-8436-58a61adcafd8,tg:lhdc:432_#1,e22_Dimensions,kenmerken.lhformatdc,210,breedte,millimeter
e378b192-d2d6-5433-8918-957ab5ffaba0,tg:lhdc:754_#1,e22_Dimensions,kenmerken.lhformatdc,390,hoogte,millimeter
e378b192-d2d6-5433-8918-957ab5ffaba0,tg:lhdc:754_#1,e22_Dimensions,kenmerken.lhformatdc,480,breedte,millimeter
d541ac21-3d6b-5944-89c3-2b647bd45a5c,tg:lhdc:111_#1,e22_Dimensions,kenmerken.lhformatdc,265,hoogte,millimeter
d541ac21-3d6b-5944-89c3-2b647bd45a5c,tg:lhdc:111_#1,e22_Dimensions,kenmerken.lhformatdc,180,breedte,millimeter
9d9d087c-2cb6-56c2-a630-c07c52ac8367,tg:lhdc:101_#1,e22_Dimensions,kenmerken.lhformatdc,215,hoogte,millimeter
9d9d087c-2cb6-56c2-a630-c07c52ac8367,tg:lhdc:101_#1,e22_Dimensions,kenmerken.lhformatdc,173,breedte,millimeter
