ResourceID,brocade.id,card,order,source_field,source_code,Production Technique Type
5c515048-f949-5cec-b815-24864d84c4eb,tg:lhbr:286931_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
1a6d5de0-56b1-5ba1-95a4-e53b5cdfb6db,tg:lhbr:274421_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
92eaf156-4531-5ea1-a49b-0909cc0884ba,tg:lhbr:239722_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
7c36e099-f4c2-5f0c-938c-d234c2181272,tg:lhbr:241251_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
ee8ba1db-06fe-5b74-a2b6-66ec37027032,tg:lhbr:274274_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
ed6a29fd-b828-5a71-84f8-31e033a704b2,tg:lhbr:213929_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
bb93bb27-583d-5373-8ae2-c1073392d119,tg:lhbr:221832_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
f7b5c66b-98f0-5f73-bd06-fa45dc523a76,tg:lhbr:216696_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
e311c74f-ba48-5605-98df-f1ab5b168574,tg:lhbr:241339_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
c2bfead0-1f1b-590f-b064-8aade68f848b,tg:lhbr:248788_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
575029e7-0707-5adc-b1a0-79d9c5d77b4a,tg:lhbr:225099_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
042180aa-7844-5c69-97d9-5abde120d64b,tg:lhbr:236913_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
2e2e636a-515f-54d0-b26c-fe5a5b6ba1a9,tg:lhbr:261535_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
7d932134-4bfa-54c6-8bf1-aa215ab1af17,tg:lhbr:236903_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
65616a55-7ad1-5ba2-9f14-55734b1127c7,tg:lhbr:276762_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
b8c6d07a-d78c-577b-8c7f-0eeffba7f714,tg:lhbr:228462_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
daf80e9e-146d-5ee8-b0cb-24c2f489d2c2,tg:lhbr:240268_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
a70d0a41-60ef-5f7f-92d1-806a051a9a05,tg:lhbr:231699_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
8930d500-41d0-53e7-87f4-45f6433935fe,tg:lhbr:274747_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
af3acc95-39a2-5f7c-be6f-041bbe0e14ee,tg:lhbr:234926_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
14e6ff00-35e0-593c-8511-5e2cff01b3e7,tg:lhbr:188429_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
a33aaa66-6e80-544a-80dd-4a812ebbf5fb,tg:lhbr:240300_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
819628e3-dd04-5249-940c-e58d3fe7d8fd,tg:lhbr:231689_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
57813ecc-4b72-5e11-8a71-c5949920aa61,tg:lhbr:192501_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
7d4b7774-883d-52ba-a53b-5eb9569b309a,tg:lhbr:237539_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
03fd908c-6b1f-5795-b788-4a8dcae16df8,tg:lhbr:279550_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
88faf96e-6280-5bfa-acfb-89fa0f1f15bd,tg:lhbr:178154_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
8505863c-e768-5c9d-8cdc-522fc8a662b9,tg:lhbr:192469_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
9c37f671-5809-542e-8d3a-c1bfa6361161,tg:lhbr:237529_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
c9ced063-b975-5895-b721-f18b37a3a502,tg:lhbr:225148_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
e69994e1-5783-5541-aeab-157ee9ea3dc4,tg:lhbr:220053_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
5c391308-fc0c-5d47-9727-83734db44bbd,tg:lhbr:258365_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
0bb2dabc-56d2-5888-bf95-cb135ea49c78,tg:lhbr:180735_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
8d1e2595-9a27-54e0-98a2-f1e8821965ce,tg:lhbr:235474_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
c7dfd87d-c949-5ef6-81c4-5281f83aa108,tg:lhbr:234006_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
02075d89-42dc-50c1-8f46-705e4b7c099e,tg:lhbr:280753_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
2e1b5a9e-0682-5921-8ebf-845de9f7b67b,tg:lhbr:186311_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
cfbc3048-56ff-5c8d-9418-a1e44943e6ef,tg:lhbr:227373_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
6ebfbe6e-834a-56cc-8ae7-7d33debb490f,tg:lhbr:180453_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
59f0712a-a1b5-5332-9498-bd114082dd46,tg:lhbr:238281_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
0ead7438-4fde-583b-b4cb-3346fa57744d,tg:lhbr:238291_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
fc4051d7-df9a-5077-a392-bbb78085a069,tg:lhbr:247878_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
a41fafcf-892f-5cfa-9fe3-23e1c4a30e9c,tg:lhbr:216112_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
8f334a08-49b0-51eb-a287-ff9684e04f58,tg:lhbr:278254_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
e3db61f2-71df-5cb1-b67f-416a99899727,tg:lhbr:288934_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
c52fdd7c-043b-568e-9cb5-2d02bf77a30e,tg:lhbr:212513_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
e9e2833f-5191-51aa-8089-a9d92f7c2e5f,tg:lhbr:218855_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
c557abb7-be4f-5c26-8da2-856903eafd41,tg:lhbr:233469_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
6a29d856-c76c-503a-ab73-e2687f8ea5fe,tg:lhbr:232982_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
921a67ad-1c54-5bc5-9724-3beac34d64cd,tg:lhbr:223710_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
88a0bfc3-c9ee-5e7b-b064-ef361cd039f7,tg:lhbr:225334_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
9067b8ce-5454-51d6-92c5-bf83758b5117,tg:lhbr:188920_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
8f921c87-e4fe-5391-ad1f-9893e49b0423,tg:lhbr:242088_#1,e22_ExtraProductionTechniques,1,kenmerken.lhtypohs,hsts,handwriting
