ResourceID,brocade.id,card,order,source_field,Creation Time Span Source Note
5a5bca89-08bd-5e2b-8c2f-e66d0df91fe9,tg:lhbr:14757,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19070718
75adc835-fd41-53f9-a975-7f6489fa57a8,tg:lhbr:92109,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19770000
75adc835-fd41-53f9-a975-7f6489fa57a8,tg:lhbr:92109,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19800000
c959ba4b-084b-5175-90a5-3859069065e6,tg:lhbr:80568,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19530722
28c94b6c-86f1-56bf-84c8-33bc15e626b7,tg:lhbr:192912,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19640828
202ca955-7f17-54ba-8dc1-19707b9feb12,tg:lhbr:253065,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19470322
7c361ffe-a31c-5b1b-9690-fa01fbe96c1b,tg:lhbr:241404,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19571118
dd3a8fcd-a947-560f-a1e2-9964e8e882fd,tg:lhbr:183780,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19490820
1c4ec183-c35d-5db3-859b-8370e42a53e4,tg:lhbr:286931,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19621029
8ba03926-6c13-51c0-aecf-0e154d60ad73,tg:lhbr:147046,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19201221
6ce2ad5f-95e0-5b65-85a8-a46d5a1c5c74,tg:lhbr:155427,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200927
8d0d2a4e-33c3-545d-86f4-17bc5008a4b0,tg:lhbr:239732,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19601013
45930501-e3bd-5f4d-a597-b16487e2dbc7,tg:lhbr:230814,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19410000
862ad9f0-6032-5bf9-9c80-663214d69f87,tg:lhbr:209049,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19821201
dbf3c4b4-342a-52fc-962e-b5e15e3859f3,tg:lhbr:221686,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19770620
66d7e304-9582-5723-bb28-178ebdafc479,tg:lhbr:124837,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19660926
9c3b5dd9-e236-5ca0-bcdc-ae5db9d49811,tg:lhbr:189255,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19570723
eaae98c8-b85a-5d6f-bfa2-ef8f32096eaf,tg:lhbr:96225,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19240430
8aa2775f-4770-56be-973d-9a04ebd0b07c,tg:lhbr:84644,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18910703
f2333bd2-7db4-5471-be7f-e586569fe1d1,tg:lhbr:40182,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19640408
768ed730-8c9d-5e35-b950-10450a7023a2,tg:lhbr:113693,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19631231
a0f06a28-cb41-5a91-8f44-fd3ebcfbe7fa,tg:lhbr:257349,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,00000000
2837991c-3021-53b6-b5b5-6096f8e60c35,tg:lhbr:245728,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19480916
ac41b8f5-a3c9-5ab2-b132-885c3bff0ee0,tg:lhbr:102801,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19380127
3a56d59b-4831-5a13-867e-2d687839a790,tg:lhbr:140999,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19520604
ec266b35-d9d2-5a96-ae0a-6e051bfedb38,tg:lhbr:216822,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19800602
e739daa3-8242-5c69-8e0b-5fdc89119eea,tg:lhbr:4716,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19420113
ed96c3e1-9f49-586c-b572-bdfbb028c668,tg:lhbr:62298,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19400216
ceb87ee9-dc4d-5cb1-9bcf-7c31835a5e61,tg:lhbr:58036,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19431013
85f8978e-cc67-5786-9ba8-244e267ea662,tg:lhbr:20300,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19661103
73a1c92e-d368-5e85-b1a4-382b4992dcb0,tg:lhbr:32761,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18820425
363b1931-3a4f-5ad7-9669-fa83bbe630ce,tg:lhbr:173411,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19720902
b373ad32-414a-571a-8a38-141a982a2a5e,tg:lhbr:161070,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19550915
efd91407-2faf-52f6-883e-1ba482acd547,tg:lhbr:131589,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19771218
353ebed6-fcca-5341-a89d-cc29465893a1,tg:lhbr:267432,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19370110
259de09f-290e-566e-ad92-4817f0900d0d,tg:lhbr:119346,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19481130
c9d88cde-bc74-517b-aef2-2fe649b92be8,tg:lhbr:275053,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19671114
6d829940-b5c5-574a-a747-41b359f30e69,tg:lhbr:244222,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18411215
916a8a47-abd8-5102-9c3f-c5b60e299feb,tg:lhbr:256643,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19711214
ec82df54-7860-5b5a-b978-f2f28d7bad5c,tg:lhbr:112399,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19700520
7eb6f2f0-0a24-5cf7-86f6-a5286c910f9f,tg:lhbr:150201,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19790905
829de711-f55a-58e6-992c-4d0e1b1e023c,tg:lhbr:142660,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19100000
829de711-f55a-58e6-992c-4d0e1b1e023c,tg:lhbr:142660,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19270000
2005e839-4626-5bd1-9bd3-3e4d7b7516f6,tg:lhbr:205949,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19540418
e08c67e6-4f2d-584a-939c-342b5259585b,tg:lhbr:292185,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600202
1109590f-2476-5846-b9bd-c7e80d978f36,tg:lhbr:11171,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19380916
ebcb8293-68dc-51b2-ac27-742bde08e55a,tg:lhbr:69247,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19411021
4d1bec15-d553-5400-8ad2-7d001c238916,tg:lhbr:41488,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19540118
b0660b3a-6eac-5736-b67e-3227dd01f76e,tg:lhbr:298450,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19871006
84bfb01e-7e18-5b28-92bb-d523a96c232e,tg:lhbr:274559,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19290930
6a42b438-907c-571c-9bc3-990ebbd33f20,tg:lhbr:266138,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19490206
0c4acc49-bc9f-564c-a85a-f0ec48225721,tg:lhbr:130083,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19591023
080e83c2-ad6b-5ff1-bfbe-8199017ff385,tg:lhbr:72900,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19401202
31e53ced-9277-5470-9a14-091ea09ccd44,tg:lhbr:63792,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19210518
0de52536-8318-557e-9fbf-912b5558a4d8,tg:lhbr:30898,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19510523
99861e8e-5114-507d-8e6a-7ee1edaa1d5e,tg:lhbr:181879,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19440315
b4cdbf9b-06f2-525c-9af3-194b54af6bf8,tg:lhbr:279953,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19720808
cd0c0fda-caca-50a4-9e22-365da0f4ca52,tg:lhbr:202096,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19720224
cd0c0fda-caca-50a4-9e22-365da0f4ca52,tg:lhbr:202096,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19720507
afe2c2c7-56ab-59e3-a6ee-4b6634ba557f,tg:lhbr:238238,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19630416
18b75a26-a5fe-5446-8a36-88690c827473,tg:lhbr:81062,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19000811
348ea267-2a4e-5e07-a632-2d3af6ebf69d,tg:lhbr:93403,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19691230
a098c027-dc29-51f9-9b3c-f029f9aa3f09,tg:lhbr:54936,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19590715
04f6118c-8ec3-591c-b731-a33e2b472927,tg:lhbr:208543,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19830000
7e17ab6b-56b7-508b-8d91-df5f6e03bcfb,tg:lhbr:176237,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19390407
723817f7-156e-52c9-8b17-0010cd70b2a3,tg:lhbr:270675,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19880729
ef27f8b2-777a-5779-9663-4e15075016b0,tg:lhbr:262214,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18360929
a94f92c7-e6ad-54b4-a9ae-37ee1fbd1860,tg:lhbr:1130,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18861002
41ec26a9-f889-5004-af41-03e91e6d3bd1,tg:lhbr:37147,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19140130
fed8c0b6-8340-5236-bf51-86e60137b6e7,tg:lhbr:25526,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19680214
4ca86f15-2ed8-523e-a9ef-b5098a1061cf,tg:lhbr:92890,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19410123
0a3318e8-0a47-5ecc-a23b-4dc417d2040d,tg:lhbr:83602,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19490528
aa654951-1e8e-5836-bfb5-93c833401cf0,tg:lhbr:91263,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200518
2abb3b13-b6be-5392-aab6-14770bbc3297,tg:lhbr:212297,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19760611
3861d5b7-5093-52d4-8e14-08c52830b8b5,tg:lhbr:211864,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19730406
f7dffba0-502a-53b5-bf06-816c452b157e,tg:lhbr:228039,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19291019
65d022f0-0657-5ce0-9e3e-42dba8b29836,tg:lhbr:105847,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19330213
097242fa-c511-5d48-ac9c-42d7f3ebfbeb,tg:lhbr:35727,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19580314
127fa627-9aeb-5fdd-961a-71384d82407c,tg:lhbr:27346,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19171026
f589b4c2-41e4-5289-9385-913b6e285975,tg:lhbr:3750,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19631103
b663282f-d012-517c-be3e-931ff0b3e282,tg:lhbr:272015,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19580120
28fcd615-0e40-5668-8a4f-bed42eb71121,tg:lhbr:260474,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19650523
811fa501-3bc2-5f2a-b305-95234c3b9096,tg:lhbr:166036,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19661223
1b5fc883-0480-555c-8434-21faa08b375e,tg:lhbr:174457,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19520516
0c143f04-7438-579a-ac88-1d5b550d18f9,tg:lhbr:218742,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19690429
9935f746-1434-530b-a840-39242a55b64c,tg:lhbr:79046,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19460404
58b98d8d-f9cf-5f7a-9d86-718ad47209fd,tg:lhbr:51689,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19650907
38a2cc51-1f47-5b44-b71e-b924c3799811,tg:lhbr:13711,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19420113
e1ae1576-efaa-5263-9a1b-d25408aa9148,tg:lhbr:152461,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19001211
6b880327-30d8-5ee2-bcb6-0147e1e48069,tg:lhbr:140000,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19421107
40f2c29c-f32b-52aa-9e6e-26ee45db0556,tg:lhbr:282384,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19800425
c71b17b1-9eb0-56b5-823c-31f5121ad481,tg:lhbr:246442,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19590901
612ae464-12bc-5b5e-b78f-3fa4d5ac1a9a,tg:lhbr:138336,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200521
b9b66fda-aa27-5553-be7b-87b1b44bf2af,tg:lhbr:254023,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19360408
8b685926-6c81-5f74-a585-3262df829bfa,tg:lhbr:195954,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19390209
12c5bc3e-9bf6-56bc-90c9-6200775da82a,tg:lhbr:102198,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19021129
91f0c377-c554-57ef-a0f9-4f935807c782,tg:lhbr:73593,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19270715
13e4d504-83cc-5bc9-bc4c-150a238ec183,tg:lhbr:276339,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19290709
38db7653-5720-5041-8a6e-f42a624511bc,tg:lhbr:123871,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,00000531
b373f317-0d6c-530e-98a9-dc0ef754c40e,tg:lhbr:264758,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19141005
f93ec67f-2bf7-5921-b42a-bd08e1577511,tg:lhbr:288651,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19570124
02a72122-7611-5d82-9ca5-9b756afd5835,tg:lhbr:237852,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19430726
057ba508-0cfc-545f-b38d-7ad8b83789b1,tg:lhbr:103492,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19060315
0bce7c07-02cd-5ece-9eeb-7ce59d60298b,tg:lhbr:255529,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19801103
70fa919c-9142-59f4-bf1e-7156b2794f77,tg:lhbr:247148,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19411026
cd827f34-5509-5753-a469-24a20e50106a,tg:lhbr:50383,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19400704
33c66ccb-9e3c-53d3-bb2d-35ee335ef194,tg:lhbr:53970,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19640502
d879e92a-dc0a-5995-a671-546d10973fe7,tg:lhbr:94445,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19661227
0b70a314-a53f-5664-8296-004033d2287a,tg:lhbr:121788,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19461029
768ab31c-899b-592f-aa8a-1c587857a8b1,tg:lhbr:109147,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19411028
b9cdcb3b-c5f2-585c-8f8e-7770984dd6a6,tg:lhbr:265252,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19350416
3f5581aa-c1c4-57ff-b8ae-63362f8e7c6d,tg:lhbr:277633,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19631105
b7f1d0fb-b43c-5dbe-9e33-b6a1aafc520b,tg:lhbr:172882,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19650217
cfe4335e-6939-566c-abc6-f05525ce9f32,tg:lhbr:171271,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19580207
fb7dae75-1d76-5de1-a840-9a2b29fb6064,tg:lhbr:224939,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19560530
5ebf957a-f1ab-53c3-a0f4-89462eb0d5dc,tg:lhbr:163610,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19100000
5ebf957a-f1ab-53c3-a0f4-89462eb0d5dc,tg:lhbr:163610,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19500000
030930a4-e6f4-5c2a-b3fd-8872735461c4,tg:lhbr:22560,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18980122
2ab50877-59eb-5f26-b158-5a4426229d99,tg:lhbr:30101,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19391216
09a59853-c8f7-54d9-87ba-0647f3bc7d54,tg:lhbr:6176,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19341003
28e736c3-f46f-5454-bab3-b1b593276b8c,tg:lhbr:72099,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19311127
ef7cec2c-994c-5e84-b78c-a2cd22671f25,tg:lhbr:48237,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19561003
877f93dc-44e6-516a-8b7f-9806a4f8670f,tg:lhbr:145626,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19450426
2ed08151-6346-54a9-a8ca-94c67af74514,tg:lhbr:229533,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19961002
2ed08151-6346-54a9-a8ca-94c67af74514,tg:lhbr:229533,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19970527
d525e288-219c-5dcb-8f1e-3a069849c80b,tg:lhbr:157247,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19450520
a1bff580-3db9-5175-963d-bc68517725eb,tg:lhbr:251605,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19040323
7a03ff53-0930-5563-9f3d-5bbbaeaa292b,tg:lhbr:243264,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18590822
d56c325c-3861-5776-a876-a7b83a59f256,tg:lhbr:193581,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19670905
8ae66482-0f9b-5760-880a-3344e95cdb15,tg:lhbr:240897,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19231123
d3963491-3470-5aea-be47-1c304da8f288,tg:lhbr:90769,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19410413
9e103b69-e76b-5b92-9570-c1dcd460566d,tg:lhbr:16137,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19511204
2901abfe-2c46-5930-bfad-5d79b80d81a0,tg:lhbr:82308,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19100717
51a44502-69e0-5a06-a094-f4e2889f917b,tg:lhbr:258923,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19810928
f0838240-ad21-5d4e-a4ee-440d334d2df1,tg:lhbr:199054,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19361110
36d02e5f-0251-5c7b-bf27-35e0d2ec9388,tg:lhbr:219248,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19890824
929707be-7df3-5f9f-9043-cb5ee439a969,tg:lhbr:231487,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19610000
929707be-7df3-5f9f-9043-cb5ee439a969,tg:lhbr:231487,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19610000
b23232ab-bc87-5795-888c-980eea2c98a4,tg:lhbr:75946,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19320103
