ResourceID,brocade.id,card,source_field,Dimension Value,Dimension Type,Dimension Measurement Unit
f336da7c-906c-5ab5-b0f3-aa9d00bd9cd8,tg:lhaq:9286,Dimensions,kenmerken/lhformatic.lhformatwerkic,114,hoogte,millimeter
f336da7c-906c-5ab5-b0f3-aa9d00bd9cd8,tg:lhaq:9286,Dimensions,kenmerken/lhformatic.lhformatwerkic,73,breedte,millimeter
62450c5b-0a35-5d36-b684-1e7c66e4a1c9,tg:lhaq:8881,Dimensions,kenmerken/lhformatic.lhformatwerkic,355,hoogte,millimeter
62450c5b-0a35-5d36-b684-1e7c66e4a1c9,tg:lhaq:8881,Dimensions,kenmerken/lhformatic.lhformatwerkic,180,breedte,millimeter
1eec0799-63fa-543c-a3d0-be891a0c181c,tg:lhaq:8751,Dimensions,kenmerken/lhformatic.lhformatwerkic,205,hoogte,millimeter
1eec0799-63fa-543c-a3d0-be891a0c181c,tg:lhaq:8751,Dimensions,kenmerken/lhformatic.lhformatwerkic,330,breedte,millimeter
432a31ab-1b7d-527c-870a-feeb86b1d9c3,tg:lhaq:9140,Dimensions,kenmerken/lhformatic.lhformatwerkic,90,hoogte,millimeter
432a31ab-1b7d-527c-870a-feeb86b1d9c3,tg:lhaq:9140,Dimensions,kenmerken/lhformatic.lhformatwerkic,150,breedte,millimeter
432a31ab-1b7d-527c-870a-feeb86b1d9c3,tg:lhaq:9140,Dimensions,kenmerken/lhformatic.lhformatrandic,360,hoogte met rand,millimeter
432a31ab-1b7d-527c-870a-feeb86b1d9c3,tg:lhaq:9140,Dimensions,kenmerken/lhformatic.lhformatrandic,260,breedte met rand,millimeter
56e6263a-af53-574e-ae41-5addeaf522f7,tg:lhaq:9005,Dimensions,kenmerken/lhformatic.lhformatwerkic,265,hoogte,millimeter
56e6263a-af53-574e-ae41-5addeaf522f7,tg:lhaq:9005,Dimensions,kenmerken/lhformatic.lhformatwerkic,180,breedte,millimeter
823461b2-0712-56a4-8ed4-be9310e7baa7,tg:lhaq:8993,Dimensions,kenmerken/lhformatic.lhformatwerkic,260,hoogte,millimeter
823461b2-0712-56a4-8ed4-be9310e7baa7,tg:lhaq:8993,Dimensions,kenmerken/lhformatic.lhformatwerkic,140,breedte,millimeter
afc90268-a4a6-57a2-92ea-ac8b55d49c94,tg:lhaq:9394,Dimensions,kenmerken/lhformatic.lhformatwerkic,250,hoogte,millimeter
afc90268-a4a6-57a2-92ea-ac8b55d49c94,tg:lhaq:9394,Dimensions,kenmerken/lhformatic.lhformatwerkic,350,breedte,millimeter
0946f068-5ab0-5558-bd03-4f927fba0f5e,tg:lhaq:8706,Dimensions,kenmerken/lhformatic.lhformatwerkic,330,hoogte,millimeter
0946f068-5ab0-5558-bd03-4f927fba0f5e,tg:lhaq:8706,Dimensions,kenmerken/lhformatic.lhformatwerkic,470,breedte,millimeter
bb524cb6-ed81-546e-a22e-26957d99f5ff,tg:lhaq:5564,Dimensions,kenmerken/lhformatic.lhformatwerkic,129,hoogte,millimeter
bb524cb6-ed81-546e-a22e-26957d99f5ff,tg:lhaq:5564,Dimensions,kenmerken/lhformatic.lhformatwerkic,113,breedte,millimeter
5d08dca6-26ef-556a-a3d9-ec1296c7d5de,tg:lhaq:9052,Dimensions,kenmerken/lhformatic.lhformatwerkic,335,hoogte,millimeter
5d08dca6-26ef-556a-a3d9-ec1296c7d5de,tg:lhaq:9052,Dimensions,kenmerken/lhformatic.lhformatwerkic,423,breedte,millimeter
b2bbf28f-a732-5f52-be4c-4e3a67ca9678,tg:lhaq:9402,Dimensions,kenmerken/lhformatic.lhformatwerkic,260,hoogte,millimeter
