ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier
aa64305a-b125-5b53-a572-2bec7aa3bb27,tg:lhbr:228132,Archives,1,isad:lh:82192,"dlod={""id"":""ark:/24970/x0/1451c106-95ae-5fec-8e3a-e9b444cd2d8f"",""text"":""au::56780"",""name"":""au::56780"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/1451c106-95ae-5fec-8e3a-e9b444cd2d8f
df44f22d-aafb-505a-b80b-9c4cb604ca70,tg:lhbr:86166,Archives,1,isad:lh:37200,"dlod={""id"":""ark:/24970/x0/0e82911b-24b0-518b-b1a2-900dc7eef585"",""text"":""Brieven van au::10936"",""name"":""Brieven van au::10936"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/0e82911b-24b0-518b-b1a2-900dc7eef585
c24aca3d-4f7a-5759-9ecf-44fc57ab71d0,tg:lhbr:57896,Archives,1,isad:lh:25754,"dlod={""id"":""ark:/24970/x0/a8097554-d7db-5803-a080-8c76bdc7e84a"",""text"":""Brieven aan au::6434"",""name"":""Brieven aan au::6434"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/a8097554-d7db-5803-a080-8c76bdc7e84a
cdcbef42-3a6c-558b-9e07-475b1b26131c,tg:lhbr:255402,Archives,1,isad:lh:145800,"dlod={""id"":""ark:/24970/x0/a37fe482-c7dc-5964-a109-2b56dcba5d5e"",""text"":""Brieven van au::24979"",""name"":""Brieven van au::24979"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/a37fe482-c7dc-5964-a109-2b56dcba5d5e
e01b5cf7-de26-5be4-ab4c-dbec23e187e1,tg:lhbr:203262,Archives,1,isad:lh:75373,"dlod={""id"":""ark:/24970/x0/3e68566d-39d0-50e9-9a82-f0afd2d3402c"",""text"":""Alber-Verlag"",""name"":""Alber-Verlag"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/3e68566d-39d0-50e9-9a82-f0afd2d3402c
4dede4f4-0c70-5908-afe4-37173f2a0679,tg:lhbr:127292,Archives,1,isad:lh:53412,"dlod={""id"":""ark:/24970/x0/ae4ebffb-2c72-5a8b-afcb-a2250934534b"",""text"":""Brieven van au::16189"",""name"":""Brieven van au::16189"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/ae4ebffb-2c72-5a8b-afcb-a2250934534b
f67aef61-8e85-5979-8729-916af0bb1010,tg:lhbr:66332,Archives,1,isad:lh:30294,"dlod={""id"":""ark:/24970/x0/2916779e-39ad-5605-b534-d05f215dac7f"",""text"":""Brieven van au::8015"",""name"":""Brieven van au::8015"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/2916779e-39ad-5605-b534-d05f215dac7f
281b06fd-715b-54f8-8cf7-6e5d2e8f3659,tg:lhbr:30552,Archives,1,isad:lh:14900,"dlod={""id"":""ark:/24970/x0/9a6fa8ca-64d8-5ec4-86b1-6a767e127c49"",""text"":""Brieven van au::3677:BBV.1"",""name"":""Brieven van au::3677:BBV.1"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/9a6fa8ca-64d8-5ec4-86b1-6a767e127c49
7f59ae88-e386-5321-86e5-0c2d943a9b2d,tg:lhbr:120557,Archives,1,isad:lh:51143,"dlod={""id"":""ark:/24970/x0/c5631f65-167f-580d-b8bd-3f62e66539d7"",""text"":""Brieven van au::15605"",""name"":""Brieven van au::15605"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/c5631f65-167f-580d-b8bd-3f62e66539d7
3be709c0-3f47-5ab1-8b4d-6ea7bfc6095a,tg:lhbr:263863,Archives,1,isad:lh:122653,"dlod={""id"":""ark:/24970/x0/434230d1-1836-53b6-9c09-d57584480aca"",""text"":""Brieven van  au::46820 "",""name"":""Brieven van  au::46820 "",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/434230d1-1836-53b6-9c09-d57584480aca
db99c399-e816-5663-b323-d0f9cd4c11b1,tg:lhbr:176337,Archives,1,isad:lh:70793,"dlod={""id"":""ark:/24970/x0/da96b449-ba85-5e2e-89b8-c075d5d44ec7"",""text"":""Brieven van au::49979"",""name"":""Brieven van au::49979"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/da96b449-ba85-5e2e-89b8-c075d5d44ec7
