ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier
c5db2aef-7be7-5a21-9146-0c4b9cde508c,tg:lhdc:3721,Archives,1,isad:lh:179321,"dlod={""name"":""1970"",""ark"":""ark:/24970/x0/bd73d775-dd23-58a3-9407-ad6f9bce2757"",""uri"":""/repositories/11/archival_objects/219511"",""id"":""isad:lh:179321"",""nameWithContext"":[""Radio"",""Programma's voor de jeugd"",""De Omnibus"",""Jaren 1980""],""resourceName"":""Archief van Belgische Radio en Televisie"",""resourceArk"":""ark:/24970/x0/3ae5a5f5-7f53-5550-816f-2149fd70e3b2"",""resourceURI"":""/repositories/11/resources/2846"",""resourceID"":""isad:lh:43686"",""capacity"":""1970"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/bd73d775-dd23-58a3-9407-ad6f9bce2757
294454d0-be4b-54ae-92e9-6da58a5fdd5f,tg:lhdc:2833,Archives,1,isad:lh:179103,"dlod={""name"":""1949"",""ark"":""ark:/24970/x0/fa48481d-514c-50ee-a439-fb3d8070fa76"",""uri"":""/repositories/11/archival_objects/219484"",""id"":""isad:lh:179103"",""nameWithContext"":[""Radio"",""Programma's voor de jeugd"",""Kinderuur"",""Jaren 1960""],""resourceName"":""Archief van Belgische Radio en Televisie"",""resourceArk"":""ark:/24970/x0/3ae5a5f5-7f53-5550-816f-2149fd70e3b2"",""resourceURI"":""/repositories/11/resources/2846"",""resourceID"":""isad:lh:43686"",""capacity"":""1949"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/fa48481d-514c-50ee-a439-fb3d8070fa76
a043845f-7554-5ff0-9205-b645bb32caed,tg:lhdc:729,Archives,1,isad:lh:174445,"dlod={""name"":""1955"",""ark"":""ark:/24970/x0/e27bd67d-daa0-55ef-b1a4-c2c7bdbd3fec"",""uri"":""/repositories/11/archival_objects/219427"",""id"":""isad:lh:174445"",""nameWithContext"":[""Radio"",""Luisterspelen"",""Jaren 1950""],""resourceName"":""Archief van Belgische Radio en Televisie"",""resourceArk"":""ark:/24970/x0/3ae5a5f5-7f53-5550-816f-2149fd70e3b2"",""resourceURI"":""/repositories/11/resources/2846"",""resourceID"":""isad:lh:43686"",""capacity"":""1955"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e27bd67d-daa0-55ef-b1a4-c2c7bdbd3fec
17f2318d-1e2a-5593-8b6f-17e0cdf17fd3,tg:lhdc:3371,Archives,1,isad:lh:179114,"dlod={""name"":""1960"",""ark"":""ark:/24970/x0/5981d4f4-94d6-56c8-99bc-f454cd7938d0"",""uri"":""/repositories/11/archival_objects/219497"",""id"":""isad:lh:179114"",""nameWithContext"":[""Radio"",""Programma's voor de jeugd"",""Kinderuur"",""Jaren 1960""],""resourceName"":""Archief van Belgische Radio en Televisie"",""resourceArk"":""ark:/24970/x0/3ae5a5f5-7f53-5550-816f-2149fd70e3b2"",""resourceURI"":""/repositories/11/resources/2846"",""resourceID"":""isad:lh:43686"",""capacity"":""1960"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/5981d4f4-94d6-56c8-99bc-f454cd7938d0
f90aee64-fa2e-5c5e-beca-16af546e9bdf,tg:lhdc:683,Archives,1,isad:lh:174445,"dlod={""name"":""1955"",""ark"":""ark:/24970/x0/e27bd67d-daa0-55ef-b1a4-c2c7bdbd3fec"",""uri"":""/repositories/11/archival_objects/219427"",""id"":""isad:lh:174445"",""nameWithContext"":[""Radio"",""Luisterspelen"",""Jaren 1950""],""resourceName"":""Archief van Belgische Radio en Televisie"",""resourceArk"":""ark:/24970/x0/3ae5a5f5-7f53-5550-816f-2149fd70e3b2"",""resourceURI"":""/repositories/11/resources/2846"",""resourceID"":""isad:lh:43686"",""capacity"":""1955"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e27bd67d-daa0-55ef-b1a4-c2c7bdbd3fec
fc51f64c-6faa-5946-b18e-64976edf9643,tg:lhdc:2999,Archives,1,isad:lh:179106,"dlod={""name"":""1952"",""ark"":""ark:/24970/x0/e7e2ebf2-88d2-590d-9a8b-e93820bd33f5"",""uri"":""/repositories/11/archival_objects/219488"",""id"":""isad:lh:179106"",""nameWithContext"":[""Radio"",""Programma's voor de jeugd"",""Kinderuur"",""Jaren 1960""],""resourceName"":""Archief van Belgische Radio en Televisie"",""resourceArk"":""ark:/24970/x0/3ae5a5f5-7f53-5550-816f-2149fd70e3b2"",""resourceURI"":""/repositories/11/resources/2846"",""resourceID"":""isad:lh:43686"",""capacity"":""1952"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e7e2ebf2-88d2-590d-9a8b-e93820bd33f5
adac8886-4115-53ba-a5e9-e97f1cbeecb6,tg:lhdc:2130,Archives,1,isad:lh:174020,"dlod={""name"":""1966"",""ark"":""ark:/24970/x0/12305cd1-f54a-5c7a-8e61-0aa4d3ff2183"",""uri"":""/repositories/11/archival_objects/219439"",""id"":""isad:lh:174020"",""nameWithContext"":[""Radio"",""Luisterspelen"",""Jaren 1960""],""resourceName"":""Archief van Belgische Radio en Televisie"",""resourceArk"":""ark:/24970/x0/3ae5a5f5-7f53-5550-816f-2149fd70e3b2"",""resourceURI"":""/repositories/11/resources/2846"",""resourceID"":""isad:lh:43686"",""capacity"":""1966"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/12305cd1-f54a-5c7a-8e61-0aa4d3ff2183
8e73840d-ac58-587b-b2db-ae1081b28992,tg:lhdc:2560,Archives,1,isad:lh:178530,"dlod={""name"":""1980"",""ark"":""ark:/24970/x0/ae20c934-50b5-5d02-8d44-e48d852f8f3a"",""uri"":""/repositories/11/archival_objects/219455"",""id"":""isad:lh:178530"",""nameWithContext"":[""Radio"",""Luisterspelen"",""Jaren 1980""],""resourceName"":""Archief van Belgische Radio en Televisie"",""resourceArk"":""ark:/24970/x0/3ae5a5f5-7f53-5550-816f-2149fd70e3b2"",""resourceURI"":""/repositories/11/resources/2846"",""resourceID"":""isad:lh:43686"",""capacity"":""1980"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ae20c934-50b5-5d02-8d44-e48d852f8f3a
b6e13194-eff2-58b9-a59e-60cfe66a3091,tg:lhdc:2075,Archives,1,isad:lh:178687,"dlod={""name"":""1987"",""ark"":""ark:/24970/x0/a60dbff4-f5b4-57f5-9d2d-fd7fafd8ec3b"",""uri"":""/repositories/11/archival_objects/219462"",""id"":""isad:lh:178687"",""nameWithContext"":[""Radio"",""Luisterspelen"",""Jaren 1980""],""resourceName"":""Archief van Belgische Radio en Televisie"",""resourceArk"":""ark:/24970/x0/3ae5a5f5-7f53-5550-816f-2149fd70e3b2"",""resourceURI"":""/repositories/11/resources/2846"",""resourceID"":""isad:lh:43686"",""capacity"":""1987"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/a60dbff4-f5b4-57f5-9d2d-fd7fafd8ec3b
181ceed4-eaff-5bd2-b8e4-36ec55a0c248,tg:lhdc:2425,Archives,1,isad:lh:178530,"dlod={""name"":""1980"",""ark"":""ark:/24970/x0/ae20c934-50b5-5d02-8d44-e48d852f8f3a"",""uri"":""/repositories/11/archival_objects/219455"",""id"":""isad:lh:178530"",""nameWithContext"":[""Radio"",""Luisterspelen"",""Jaren 1980""],""resourceName"":""Archief van Belgische Radio en Televisie"",""resourceArk"":""ark:/24970/x0/3ae5a5f5-7f53-5550-816f-2149fd70e3b2"",""resourceURI"":""/repositories/11/resources/2846"",""resourceID"":""isad:lh:43686"",""capacity"":""1980"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ae20c934-50b5-5d02-8d44-e48d852f8f3a
