ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier
bba5d809-c528-5f5a-bfe9-6daa869d8f56,tg:lhpr:2921_#1,OriginalBrocade,2,59638b74-5696-54aa-9aff-281455e26bf0,au::19775,keywords,"dlod={""name"":""Hugo Verriest"",""ark"":""ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0"",""uri"":""/agents/people/54495"",""id"":""au::19775"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0
bba5d809-c528-5f5a-bfe9-6daa869d8f56,tg:lhpr:2921_#1,OriginalBrocade,3,eaaaa5b4-6973-5a1f-a535-0356ff177160,au::4563,keywords,"dlod={""name"":""Elsa Courtoit"",""ark"":""ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160"",""uri"":""/agents/people/81693"",""id"":""au::4563"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160
bba5d809-c528-5f5a-bfe9-6daa869d8f56,tg:lhpr:2921_#1,OriginalBrocade,4,2187bce5-8598-55ef-8c6d-e8ae34636d97,au::16910,keywords,"dlod={""name"":""Ernest Siems"",""ark"":""ark:/83110/x0/2187bce5-8598-55ef-8c6d-e8ae34636d97"",""uri"":""/agents/people/69892"",""id"":""au::16910"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2187bce5-8598-55ef-8c6d-e8ae34636d97
6945d25c-11f2-528d-b638-67a3fdfe07de,tg:lhpr:2921_#2,OriginalBrocade,2,59638b74-5696-54aa-9aff-281455e26bf0,au::19775,keywords,"dlod={""name"":""Hugo Verriest"",""ark"":""ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0"",""uri"":""/agents/people/54495"",""id"":""au::19775"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0
6945d25c-11f2-528d-b638-67a3fdfe07de,tg:lhpr:2921_#2,OriginalBrocade,3,eaaaa5b4-6973-5a1f-a535-0356ff177160,au::4563,keywords,"dlod={""name"":""Elsa Courtoit"",""ark"":""ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160"",""uri"":""/agents/people/81693"",""id"":""au::4563"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160
6945d25c-11f2-528d-b638-67a3fdfe07de,tg:lhpr:2921_#2,OriginalBrocade,4,2187bce5-8598-55ef-8c6d-e8ae34636d97,au::16910,keywords,"dlod={""name"":""Ernest Siems"",""ark"":""ark:/83110/x0/2187bce5-8598-55ef-8c6d-e8ae34636d97"",""uri"":""/agents/people/69892"",""id"":""au::16910"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2187bce5-8598-55ef-8c6d-e8ae34636d97
5aeba114-b3e6-5ab5-808e-f7d0346b5dd9,tg:lhpr:2921_#3,OriginalBrocade,2,59638b74-5696-54aa-9aff-281455e26bf0,au::19775,keywords,"dlod={""name"":""Hugo Verriest"",""ark"":""ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0"",""uri"":""/agents/people/54495"",""id"":""au::19775"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0
5aeba114-b3e6-5ab5-808e-f7d0346b5dd9,tg:lhpr:2921_#3,OriginalBrocade,3,eaaaa5b4-6973-5a1f-a535-0356ff177160,au::4563,keywords,"dlod={""name"":""Elsa Courtoit"",""ark"":""ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160"",""uri"":""/agents/people/81693"",""id"":""au::4563"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160
5aeba114-b3e6-5ab5-808e-f7d0346b5dd9,tg:lhpr:2921_#3,OriginalBrocade,4,2187bce5-8598-55ef-8c6d-e8ae34636d97,au::16910,keywords,"dlod={""name"":""Ernest Siems"",""ark"":""ark:/83110/x0/2187bce5-8598-55ef-8c6d-e8ae34636d97"",""uri"":""/agents/people/69892"",""id"":""au::16910"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2187bce5-8598-55ef-8c6d-e8ae34636d97
098e0389-d02a-5317-a967-53ad10f8410b,tg:lhpr:2521_#1,OriginalBrocade,2,f39b94e6-47a9-52a6-bb0d-0cdf70d26ae3,au::4738,keywords,"dlod={""name"":""Nicolaas Jan Cuperus"",""ark"":""ark:/83110/x0/f39b94e6-47a9-52a6-bb0d-0cdf70d26ae3"",""uri"":""/agents/people/68867"",""id"":""au::4738"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f39b94e6-47a9-52a6-bb0d-0cdf70d26ae3
