ResourceID,brocade.id,card,order,source_field,Annotation,Annotation Language,Annotation Type
f054665f-e89b-5527-b4be-e1d47a4263cb,tg:lhph:30552,Annotations,1,note.lhalg,Negatievenarchief Marcel de Backer.,Nederlands,remarks
87f8effb-7485-5d82-846f-99bff333cfc0,tg:lhph:37297,Annotations,1,note.lhalg,Negatievenarchief Marcel de Backer.,Nederlands,remarks
bfc0ee81-10b3-54bd-8ca4-61147179c437,tg:lhph:29289,Annotations,1,note.lhalg,"Deel van een reeks van vier foto's door F. Tas, Antwerpen. op de muur naast
hem staat geschreven: _' In September en October werden in opdracht van Graaf
Charles de Kerchove de Denterghem deze gangen tot kunstwerk gemaakt door R.R.
met medewerking van Raoul De Keyser, Elias, Lucassen';_ Waarschijnlijk de
tentoonstelling in de Dulcia-fabriek te Zottegem.",Nederlands,remarks
05d64298-749d-55d1-aac7-937d9ecf5d20,tg:lhph:42397,Annotations,1,note.lhalg,"Op karton gekleeft met gegevens, o.a. '1920'.",Nederlands,remarks
c9f0c3b6-c6d2-523c-ad8e-eed3a791e11a,tg:lhph:45452,Annotations,1,note.lhalg,"Meerdere exemplaren. Bovenaan, in mooi handschrift: """"Pelleas en Melisande
(Melisande)""""

Links boven de foto: Droogstempel van de fotograaf. Rechts onder de foto:
adres van de fotograaf.

(1) Onderaan links opdracht aan Fé Derickx. 31/3/1920 [handtekening].

(2) Onderaan links op de voorkant een opdracht aan A. Cornette [handtekening]
5/4/1920.",Nederlands,remarks
2a644055-3257-5800-85cb-54a393c05a4f,tg:lhph:38162,Annotations,1,note.lhalg,"In een leer-gebonden album met groene bladen (300 x 240). De meeste foto's in dit album zijn zeer verbleekt, en worden hier gecompenseert.",Nederlands,remarks
4a6baaba-17fa-558f-965c-e7b475dac7c6,tg:lhph:40650,Annotations,1,note.lhalg,Negatievenarchief uitgeverij Manteau.,Nederlands,remarks
e8d3e385-f479-5b92-bf4a-b97898fa3ff1,tg:lhph:38498,Annotations,1,note.lhalg,"Opdracht op de achterkant:""""Uit vriendschap aangeboden aan Mê. Charles Aarts van mevrouw H. Bertrijn",Nederlands,remarks
97d26865-82f1-5053-8403-0e505e73c673,tg:lhph:41942,Annotations,1,note.lhalg,"Op achterkant copyrightstempel fotograaf 'Paul vanden Abeele, Aalst'.",Nederlands,remarks
37e8668f-2309-5ed4-806b-b10a19c582e7,tg:lhph:26486,Annotations,1,note.lhalg,Met gekartelde randen.,Nederlands,remarks
8978b3d2-be52-55ac-ac4c-9d80011fefc1,tg:lhph:21343,Annotations,1,note.lhalg,"Beneden de foto op het blad (393 x 295) de opdracht: """" Aan mijn trouwen vriend staatsminister Frans Van Cauwelaert, Aan Mevrouw Van Cauwelaert, Dankbaar op 17 december 1938 """".",Nederlands,remarks
6e266dd2-fa2a-52eb-9ac8-0529eb50a2ed,tg:lhph:29773,Annotations,1,note.lhalg,"Hetzefde foto als die bij Juliaan Platteau,(P 568) in z/w en lichtjes andere kadering.",Nederlands,remarks
fb79167a-c5de-5918-9e71-25755e3a8b08,tg:lhph:53586,Annotations,1,adm.note,Bruikleen Vlaamse Gemeenschap,Nederlands,remarks
fb79167a-c5de-5918-9e71-25755e3a8b08,tg:lhph:53586,Annotations,1,note.lhalg,"Reeks van 37 opnames  
",Nederlands,remarks
14284bdf-7a32-570d-83ad-818e882df6e8,tg:lhph:34842,Annotations,1,note.lhalg,Negatievenarchief Marcel de Backer.,Nederlands,remarks
59db60fd-5b91-58fb-8721-f79bcc62f64f,tg:lhph:35750,Annotations,1,note.lhalg,"Foto: Rob van Beets, Breitnerlaan 109, Den Haag.",Nederlands,remarks
6ff9cac8-9b83-5c98-b844-5fa6712e8ff6,tg:lhph:30102,Annotations,1,note.lhalg,Bewaard op CD-KJ01,Nederlands,remarks
