ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
845c0e30-9370-5f69-b807-060165902df0,tg:lhob:88,e73_AnnotationsImmaterial,1,adm.note,Doos 1 / 17,Doos 1 / 17,Nederlands,remarks
a319e252-eb18-5a27-80bb-fa2132d48bf9,tg:lhob:98,e73_AnnotationsImmaterial,1,adm.note,Doos 2 / 3,Doos 2 / 3,Nederlands,remarks
9e71c1b2-d30c-5f1d-8c34-7709c2cd15de,tg:lhob:364,e73_AnnotationsImmaterial,1,adm.note,Doos 15 / 6,Doos 15 / 6,Nederlands,remarks
c28664a6-cbde-50f1-8a4c-14a572bbc3b3,tg:lhob:316,e73_AnnotationsImmaterial,1,adm.note,Doos 13 / 15,Doos 13 / 15,Nederlands,remarks
5c05dc28-3f90-51ed-9553-7ae652309d48,tg:lhob:306,e73_AnnotationsImmaterial,1,adm.note,Doos 13 / 6,Doos 13 / 6,Nederlands,remarks
1f68222a-eb92-5fad-92d0-f3e3dd78933f,tg:lhob:233,e73_AnnotationsImmaterial,1,adm.note,Doos 11 / 11,Doos 11 / 11,Nederlands,remarks
9684c488-8ba9-5dfa-b7ce-c9edf15c17b4,tg:lhob:223,e73_AnnotationsImmaterial,1,adm.note,Doos 11 / 2,Doos 11 / 2,Nederlands,remarks
1f089839-3c74-55ac-b3ad-93c3ffa960a7,tg:lhob:155,e73_AnnotationsImmaterial,1,adm.note,Doos 4 / 22,Doos 4 / 22,Nederlands,remarks
2fb33b5b-3e0b-564e-80e8-06564c7e7e9f,tg:lhob:145,e73_AnnotationsImmaterial,1,adm.note,Doos 4 / 12,Doos 4 / 12,Nederlands,remarks
291bdcfd-38bc-5985-907e-f3c68894857a,tg:lhob:390,e73_AnnotationsImmaterial,1,adm.note,Doos 15 / 32,Doos 15 / 32,Nederlands,remarks
2c34ea20-351b-5681-8156-6799501d4711,tg:lhob:380,e73_AnnotationsImmaterial,1,adm.note,Doos 15 / 19,Doos 15 / 19,Nederlands,remarks
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,e73_AnnotationsImmaterial,1,adm.note,Doos 4 / 3,Doos 4 / 3,Nederlands,remarks
5ef54a65-13f2-5c36-a854-cdb5b5b59cc6,tg:lhob:329,e73_AnnotationsImmaterial,1,adm.note,Doos 14 / 10,Doos 14 / 10,Nederlands,remarks
b98b7ed0-5f42-5ce0-ad47-dde46cb63509,tg:lhob:277,e73_AnnotationsImmaterial,1,adm.note,Doos 12 / 8,Doos 12 / 8,Nederlands,remarks
8e45a706-94d5-5419-8a44-336e5610b60e,tg:lhob:267,e73_AnnotationsImmaterial,1,adm.note,Doos 11 / 47,Doos 11 / 47,Nederlands,remarks
fd68364e-cf0a-5c30-b2c2-e8aaad5cd5e7,tg:lhob:173,e73_AnnotationsImmaterial,1,adm.note,Doos 5 / 13-14,Doos 5 / 13-14,Nederlands,remarks
4eec1b20-1ac5-57c6-a991-8484d9324186,tg:lhob:163,e73_AnnotationsImmaterial,1,adm.note,Doos 5 / 3,Doos 5 / 3,Nederlands,remarks
51bcdd84-ad82-5039-b142-824707838573,tg:lhob:91,e73_AnnotationsImmaterial,1,adm.note,Doos 1 / 20,Doos 1 / 20,Nederlands,remarks
6d861e9f-2463-5419-bebe-20cb1bd83805,tg:lhob:389,e73_AnnotationsImmaterial,1,adm.note,Doos 15 / 31,Doos 15 / 31,Nederlands,remarks
3dbbdc18-0865-5d77-9efa-fab4fb0f369d,tg:lhob:75,e73_AnnotationsImmaterial,1,adm.note,Doos 1 / 7,Doos 1 / 7,Nederlands,remarks
9b7353fd-82c9-510e-9e2f-56bb58d88ad9,tg:lhob:197,e73_AnnotationsImmaterial,1,adm.note,Doos 8 / 4,Doos 8 / 4,Nederlands,remarks
e229b2a0-434b-5070-88a5-e22a548c9c95,tg:lhob:248,e73_AnnotationsImmaterial,1,adm.note,Doos 11 / 16,Doos 11 / 16,Nederlands,remarks
c571dfb3-77ca-5912-b84c-bd60bed483d8,tg:lhob:330,e73_AnnotationsImmaterial,1,adm.note,Doos 14 / 11,Doos 14 / 11,Nederlands,remarks
dcdb4665-fc35-54fd-891c-8264c382dc77,tg:lhob:258,e73_AnnotationsImmaterial,1,adm.note,Doos 11 / 38,Doos 11 / 38,Nederlands,remarks
f7d42bd8-5818-586b-902a-1ef13168691d,tg:lhob:320,e73_AnnotationsImmaterial,1,adm.note,Doos 14 / 1,Doos 14 / 1,Nederlands,remarks
9570aca6-17c6-5cac-9408-e5aaf6637804,tg:lhob:352,e73_AnnotationsImmaterial,1,adm.note,Doos 14 / 32,Doos 14 / 32,Nederlands,remarks
c644b3f1-3028-5120-b346-3acade491b77,tg:lhob:283,e73_AnnotationsImmaterial,1,adm.note,Doos 12 / 14,Doos 12 / 14,Nederlands,remarks
50db8fa5-2250-5d0f-bb8f-8f63d18a4fd5,tg:lhob:266,e73_AnnotationsImmaterial,1,adm.note,Doos 11 / 46,Doos 11 / 46,Nederlands,remarks
9ca98929-13cf-5371-bd45-831394bbf1a5,tg:lhob:276,e73_AnnotationsImmaterial,1,adm.note,Doos 12 / 7,Doos 12 / 7,Nederlands,remarks
952bcc33-f731-577a-a040-d6d6e8c30fc0,tg:lhob:162,e73_AnnotationsImmaterial,1,adm.note,Doos 5 / 2,Doos 5 / 2,Nederlands,remarks
5a247f0e-1926-5765-89f1-0e201cd7405a,tg:lhob:172,e73_AnnotationsImmaterial,1,adm.note,Doos 5 / 12,Doos 5 / 12,Nederlands,remarks
86f82254-f067-5e4b-a720-677f9d4f3025,tg:lhob:204,e73_AnnotationsImmaterial,1,adm.note,Doos 9 / 7,Doos 9 / 7,Nederlands,remarks
a995fca2-6221-50f3-b5db-05b04f0302b2,tg:lhob:80,e73_AnnotationsImmaterial,1,adm.note,Doos 1 / 12,Doos 1 / 12,Nederlands,remarks
