ResourceID,brocade.id,card,order,source_field,source_code,Production Technique Type
ea53cb96-164a-5f60-9d88-a1fab88260d0,tg:lhob:139,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
56f69663-9f7c-52d9-9357-879ddc002097,tg:lhob:302,ProductionTechniques,1,kenmerken/lhmateriaalaanvob.lhmateriaalextraob,vlak,lacquering
42f6290b-a696-5dc3-a692-36b9e0e67b51,tg:lhob:158,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
952bcc33-f731-577a-a040-d6d6e8c30fc0,tg:lhob:162,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
807d1fa4-a90f-5284-81a1-aa30acf7bba9,tg:lhob:175,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
a15d77ac-2a35-5d4f-8e61-4c852f27bc5c,tg:lhob:159,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
b2b0fe20-eee7-5511-a5bb-ad3fcc36943a,tg:lhob:138,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
1f089839-3c74-55ac-b3ad-93c3ffa960a7,tg:lhob:155,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
bdd44810-6d54-5030-afc3-54a6c5bf37d3,tg:lhob:373,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vzil,silvering
96c8292a-ca37-5dce-b4d4-994081c5e898,tg:lhob:148,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
ed83c965-ea6c-58b1-9d5e-1d959f8fd3e9,tg:lhob:518,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vzil,silvering
4cdfd51b-fcc9-5c60-9a27-1f6bcc2117c1,tg:lhob:164,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
d720f2ab-0ca2-5b01-a678-d3b70cd4067c,tg:lhob:153,ProductionTechniques,1,kenmerken/lhmateriaalaanvob.lhmateriaalextraob,vlak,lacquering
d720f2ab-0ca2-5b01-a678-d3b70cd4067c,tg:lhob:153,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
a94e80f2-7f96-543b-aaa5-838c441028a2,tg:lhob:503,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vema,enameling
87af7525-a00e-500b-a735-69ded74ebf52,tg:lhob:149,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
c4c251f0-92eb-5194-abef-c9620d4f2192,tg:lhob:150,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
bee1fb81-3b0f-587b-8264-45bb4cb6d0ad,tg:lhob:147,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
b51fbb3c-e7da-554f-8e84-ca9e4e121aaf,tg:lhob:151,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
2394b8f9-5649-5c7b-aca1-338472ca21aa,tg:lhob:608,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vzil,silvering
e00bf30a-f104-51d0-b51f-5e1f74dc90fe,tg:lhob:156,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
ab80adc7-4b66-5b79-a8bc-4471573dbf72,tg:lhob:140,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
460b6cab-88cf-5354-9af8-5d9f96c8715a,tg:lhob:42,ProductionTechniques,1,kenmerken/lhmateriaalaanvob.lhmateriaalextraob,vzil,silvering
460b6cab-88cf-5354-9af8-5d9f96c8715a,tg:lhob:42,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vpat,artificial patina
57ec2f5a-2f2f-5493-9edd-7a7f25d3d91f,tg:lhob:157,ProductionTechniques,1,kenmerken/lhmateriaalob.lhmateriaalextraob,vlak,lacquering
c51130d7-eff4-5fc8-80d5-926020c83fe7,tg:lhsc:729,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
76d1d594-7daa-5788-b714-b5e906c49376,tg:lhsc:683,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
41b4a25e-fb9e-5f1c-898b-5cf330d4ad97,tg:lhsc:1120,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xgs,painting (image-making)
edc8c733-dcfd-5003-b0f8-e0983ef6b059,tg:lhsc:953,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
544acddc-3fe4-5e0d-b9d3-5229b7329e99,tg:lhsc:791,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
c109e1c8-3c8c-5d08-ab95-85b87e1decba,tg:lhsc:1177,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
45f7e0df-8b29-5eb8-9067-5079ce728265,tg:lhsc:904,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
67c5f24b-ffab-5b5d-82d4-1c9e129a3fa8,tg:lhsc:1198,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
1906ee6d-eb81-5292-bc07-6bc13cd7780d,tg:lhsc:9402,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
ae836d71-5e59-5462-9c05-31c088dd28c5,tg:lhsc:768,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
9ec48475-dc2c-5560-91cd-a805973fb943,tg:lhsc:787,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
07a46c3b-de09-57ad-8c5e-fd8103ee16f1,tg:lhsc:1024,ProductionTechniques,1,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,artificial patina
