Brocade ID,ResourceID,card,order,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type
tg:lhdc:3721,c5db2aef-7be7-5a21-9146-0c4b9cde508c,ISAAR_Relations,1,au::7410,{'url': 'https://anet.be/record/isaarlh/au::7410'},au,Persoon,Frans Gevels,Auteur
tg:lhdc:2833,294454d0-be4b-54ae-92e9-6da58a5fdd5f,ISAAR_Relations,1,au::11983,{'url': 'https://anet.be/record/isaarlh/au::11983'},au,Persoon,Gust vanden Maeldere,Auteur
tg:lhdc:729,a043845f-7554-5ff0-9205-b645bb32caed,ISAAR_Relations,1,au::5453,{'url': 'https://anet.be/record/isaarlh/au::5453'},au,Persoon,Marie van Dessel-Poot,Auteur
tg:lhdc:729,a043845f-7554-5ff0-9205-b645bb32caed,ISAAR_Relations,2,au::13683,{'url': 'https://anet.be/record/isaarlh/au::13683'},rg,Persoon,Herman Niels,Regisseur
tg:lhdc:3371,17f2318d-1e2a-5593-8b6f-17e0cdf17fd3,ISAAR_Relations,1,au::14954,{'url': 'https://anet.be/record/isaarlh/au::14954'},au,Persoon,Marcel Polfliet,Auteur
tg:lhdc:683,f90aee64-fa2e-5c5e-beca-16af546e9bdf,ISAAR_Relations,1,au::2366,{'url': 'https://anet.be/record/isaarlh/au::2366'},au,Persoon,Louis-Paul Boon,Auteur
tg:lhdc:379,456fc8e4-524f-59bb-a7be-d14de36f2633,ISAAR_Relations,1,au::28273,{'url': 'https://anet.be/record/isaarlh/au::28273'},op,Persoon,Frans M. Peeraerts,Opgedragen Aan
tg:lhdc:2999,fc51f64c-6faa-5946-b18e-64976edf9643,ISAAR_Relations,1,au::4773,{'url': 'https://anet.be/record/isaarlh/au::4773'},au,Persoon,Karel Cuypers,Auteur
tg:lhdc:2130,adac8886-4115-53ba-a5e9-e97f1cbeecb6,ISAAR_Relations,1,au::21342,{'url': 'https://anet.be/record/isaarlh/au::21342'},rg,Persoon,Dries Wieme,Regisseur
tg:lhdc:2560,8e73840d-ac58-587b-b2db-ae1081b28992,ISAAR_Relations,1,au::113733:1,{'url': 'https://anet.be/record/isaarlh/au::113733:1'},rg,,,Regisseur
tg:lhdc:2075,b6e13194-eff2-58b9-a59e-60cfe66a3091,ISAAR_Relations,1,au::15077,{'url': 'https://anet.be/record/isaarlh/au::15077'},au,Persoon,Willy van Poucke,Auteur
tg:lhdc:2425,181ceed4-eaff-5bd2-b8e4-36ec55a0c248,ISAAR_Relations,1,au::113733,{'url': 'https://anet.be/record/isaarlh/au::113733'},rg,Persoon,Jos Joos,Regisseur
tg:lhdc:3664,1c32b364-f7f8-5d9c-924e-ed3e8a2ec4c9,ISAAR_Relations,1,au::7410,{'url': 'https://anet.be/record/isaarlh/au::7410'},au,Persoon,Frans Gevels,Auteur
tg:lhdc:1659,b0927ea5-92c6-5720-af4d-1332e48ba275,ISAAR_Relations,1,au::10177,{'url': 'https://anet.be/record/isaarlh/au::10177'},vt,Persoon,Valeer van Kerkhove,Vertaling Door
tg:lhdc:2976,06bdc7b2-8cfb-5a0e-8e63-bc517d7574b9,ISAAR_Relations,1,au::12040,{'url': 'https://anet.be/record/isaarlh/au::12040'},rg,Persoon,Robert Maes,Regisseur
tg:lhdc:396,b7413771-a7fa-596e-a06c-03d3ae9a0146,ISAAR_Relations,1,au::6111,{'url': 'https://anet.be/record/isaarlh/au::6111'},kw,Persoon,Prudens van Duyse,Trefwoord
tg:lhdc:3234,93ffcee9-3198-5991-8a1f-f4bd6de1aca1,ISAAR_Relations,1,au::11837,{'url': 'https://anet.be/record/isaarlh/au::11837'},au,Persoon,Lia Lucassen,Auteur
tg:lhdc:1209,fe4bd5d8-bcac-5756-b7f4-5c0b5cc0308a,ISAAR_Relations,1,au::15717,{'url': 'https://anet.be/record/isaarlh/au::15717'},vt,Persoon,Georgette de Rijcke,Vertaling Door
tg:lhdc:1823,54b55676-f60f-5f9d-abfd-fc6ab28fa0dd,ISAAR_Relations,1,au::198,{'url': 'https://anet.be/record/isaarlh/au::198'},vt,Persoon,Piet van Aken,Vertaling Door
tg:lhdc:1989,a0bfd496-bdb9-5974-ba6e-4efdac4a96c7,ISAAR_Relations,1,au::113733,{'url': 'https://anet.be/record/isaarlh/au::113733'},rg,Persoon,Jos Joos,Regisseur
tg:lhdc:4322,1f6e8fbd-93f1-5fd9-9d8e-029293aa8c69,ISAAR_Relations,1,au::21242,{'url': 'https://anet.be/record/isaarlh/au::21242'},vt,Persoon,Johan Willem Frederik Werumeus Buning,Vertaling Door
tg:lhdc:1570,e82a4066-c13b-5c1e-a89a-f242d880158f,ISAAR_Relations,1,au::15717,{'url': 'https://anet.be/record/isaarlh/au::15717'},vt,Persoon,Georgette de Rijcke,Vertaling Door
tg:lhdc:4288,69b18b18-bbe4-5c3f-8fce-82f5a18111df,ISAAR_Relations,1,au::1458,{'url': 'https://anet.be/record/isaarlh/au::1458'},ui,Organisatie,Belgische Radio en Televisie,Uitgever
tg:lhdc:3058,9260ac3a-493b-5c96-8e8b-2c088046afcd,ISAAR_Relations,1,au::2788,{'url': 'https://anet.be/record/isaarlh/au::2788'},rg,Persoon,Bert Brauns,Regisseur
tg:lhdc:4267,918e407c-5088-545f-9600-7455a2ad5ade,ISAAR_Relations,1,au::1458,{'url': 'https://anet.be/record/isaarlh/au::1458'},ui,Organisatie,Belgische Radio en Televisie,Uitgever
tg:lhdc:1435,a4f839b8-c912-557b-91e8-49e0629b7ca8,ISAAR_Relations,1,au::7083,{'url': 'https://anet.be/record/isaarlh/au::7083'},vt,Persoon,Marc Galle,Vertaling Door
tg:lhdc:3408,c73efc8c-499e-5620-9f16-d42150dabc4f,ISAAR_Relations,1,au::5078,{'url': 'https://anet.be/record/isaarlh/au::5078'},au,Persoon,Marc Decorte,Auteur
tg:lhdc:4637,14f597ea-cc38-5294-ac90-c97e8f7570c6,ISAAR_Relations,1,au::12360,{'url': 'https://anet.be/record/isaarlh/au::12360'},au,Persoon,Jan Matterne,Auteur
tg:lhdc:400,059e46d3-66dc-5b3b-895f-1f4f6b77c3e0,ISAAR_Relations,1,au::6111,{'url': 'https://anet.be/record/isaarlh/au::6111'},ow,Persoon,Prudens van Duyse,Onderwerp
tg:lhdc:400,059e46d3-66dc-5b3b-895f-1f4f6b77c3e0,ISAAR_Relations,2,au::17012,{'url': 'https://anet.be/record/isaarlh/au::17012'},ow,Organisatie,Sint-Lucasgilde,Onderwerp
tg:lhdc:1966,1c069000-f37d-58f1-9832-62d2d4955dc6,ISAAR_Relations,1,au::27861,{'url': 'https://anet.be/record/isaarlh/au::27861'},vt,Persoon,Marc Colpaert,Vertaling Door
tg:lhdc:2649,d9ef42d8-16a5-5f6b-aca1-2c16301c98bc,ISAAR_Relations,1,au::13218,{'url': 'https://anet.be/record/isaarlh/au::13218'},au,Persoon,Lou Mourik,Auteur
tg:lhdc:953,863f5eca-b4fe-5ff0-9545-a487d5b19de6,ISAAR_Relations,1,au::15717,{'url': 'https://anet.be/record/isaarlh/au::15717'},au,Persoon,Georgette de Rijcke,Auteur
tg:lhdc:2219,2efcd247-0093-5f43-a4c1-a70f6ed1403e,ISAAR_Relations,1,au::10841,{'url': 'https://anet.be/record/isaarlh/au::10841'},au,Persoon,Gie Laenen,Auteur
tg:lhdc:2537,697fed17-e5ee-59ed-b9eb-5126ec80b459,ISAAR_Relations,1,au::113736,{'url': 'https://anet.be/record/isaarlh/au::113736'},rg,Persoon,Ludo Schats,Regisseur
tg:lhdc:2167,d1575020-0721-5685-a972-e30c2476f8a8,ISAAR_Relations,1,au::13683,{'url': 'https://anet.be/record/isaarlh/au::13683'},rg,Persoon,Herman Niels,Regisseur
tg:lhdc:4119,41d14d41-dfc1-54f9-8a08-852c1805028e,ISAAR_Relations,1,au::779,{'url': 'https://anet.be/record/isaarlh/au::779'},au,Persoon,Eddy Asselbergs,Auteur
tg:lhdc:3326,e9a999da-a1c8-5133-a100-77b0a816dae8,ISAAR_Relations,1,au::1458,{'url': 'https://anet.be/record/isaarlh/au::1458'},ui,Organisatie,Belgische Radio en Televisie,Uitgever
tg:lhdc:4549,c57e010f-886e-58a7-b3b0-b053513b9962,ISAAR_Relations,1,au::46835,{'url': 'https://anet.be/record/isaarlh/au::46835'},au,Persoon,Marc de Bie,Auteur
tg:lhdc:3776,62c249f2-b9a7-597a-ac55-22637354dd16,ISAAR_Relations,1,au::1458,{'url': 'https://anet.be/record/isaarlh/au::1458'},ui,Organisatie,Belgische Radio en Televisie,Uitgever
tg:lhdc:2864,f15274bf-0e02-5c8a-a85d-74b5b9e4e418,ISAAR_Relations,1,au::15899,{'url': 'https://anet.be/record/isaarlh/au::15899'},rg,Persoon,Frans Roggen,Regisseur
tg:lhdc:284,427907aa-7f3e-50f7-9387-3e29bd48c71a,ISAAR_Relations,1,au::21743,{'url': 'https://anet.be/record/isaarlh/au::21743'},kw,Organisatie,Yver en Broedermin,Trefwoord
tg:lhdc:284,427907aa-7f3e-50f7-9387-3e29bd48c71a,ISAAR_Relations,2,au::1536,{'url': 'https://anet.be/record/isaarlh/au::1536'},kw,Persoon,Karel Benninck,Trefwoord
tg:lhdc:3263,308a4123-ad05-5ab6-93fe-1353f2e949eb,ISAAR_Relations,1,au::15846,{'url': 'https://anet.be/record/isaarlh/au::15846'},au,Persoon,Leo Roelants,Auteur
tg:lhdc:791,f5ee3ee2-4185-5e70-9efb-437c54abf769,ISAAR_Relations,1,au::14237,{'url': 'https://anet.be/record/isaarlh/au::14237'},au,Persoon,Herman van Overbeke,Auteur
tg:lhdc:3799,2a28e1e7-f916-57ad-835d-e2681ece6f46,ISAAR_Relations,1,au::8194,{'url': 'https://anet.be/record/isaarlh/au::8194'},au,Persoon,Karel Haerens,Auteur
tg:lhdc:3633,5af84b01-84cf-512e-8360-b9f5c161be29,ISAAR_Relations,1,au::1458,{'url': 'https://anet.be/record/isaarlh/au::1458'},ui,Organisatie,Belgische Radio en Televisie,Uitgever
tg:lhdc:2921,d3d42335-5419-56f6-82d0-fead9c7db9a2,ISAAR_Relations,1,au::2788,{'url': 'https://anet.be/record/isaarlh/au::2788'},rg,Persoon,Bert Brauns,Regisseur
tg:lhdc:2472,7e3aa133-adc9-5928-96d0-ef4322952dcd,ISAAR_Relations,1,au::21161,{'url': 'https://anet.be/record/isaarlh/au::21161'},vt,Persoon,Jan van den Weghe,Vertaling Door
tg:lhdc:2188,53608659-e49e-5b3e-8a69-c959b86de8bf,ISAAR_Relations,1,au::113733,{'url': 'https://anet.be/record/isaarlh/au::113733'},rg,Persoon,Jos Joos,Regisseur
tg:lhdc:2022,815db3e8-919e-5bd2-a0b0-cb8cf85391b7,ISAAR_Relations,1,au::27861,{'url': 'https://anet.be/record/isaarlh/au::27861'},vt,Persoon,Marc Colpaert,Vertaling Door
tg:lhdc:1527,26d15d9f-8e01-5ff2-a090-290a3e04e7ee,ISAAR_Relations,1,au::16015,{'url': 'https://anet.be/record/isaarlh/au::16015'},kw,Persoon,Max Rooses,Trefwoord
tg:lhdc:512,c97309fe-5445-5e17-8c69-b7c249d559c0,ISAAR_Relations,1,au::19238,{'url': 'https://anet.be/record/isaarlh/au::19238'},au,Persoon,René Verbeeck,Auteur
tg:lhdc:1177,3a9901ea-3fe6-507c-8c41-35a0c4ee2671,ISAAR_Relations,1,au::1678,{'url': 'https://anet.be/record/isaarlh/au::1678'},au,Persoon,Tristan Bernard,Auteur
tg:lhdc:4375,fd6a995a-8b02-5ecf-87f3-10974aba08a3,ISAAR_Relations,1,au::6820,{'url': 'https://anet.be/record/isaarlh/au::6820'},au,Persoon,Joos Florquin,Auteur
tg:lhdc:4375,fd6a995a-8b02-5ecf-87f3-10974aba08a3,ISAAR_Relations,2,au::21726,{'url': 'https://anet.be/record/isaarlh/au::21726'},kw,Persoon,Eugeen Yoors,Trefwoord
tg:lhdc:142,15405e4c-0613-5379-af4d-8bcb245b1c8a,ISAAR_Relations,1,au::16864,{'url': 'https://anet.be/record/isaarlh/au::16864'},vb,Persoon,Michel Seuphor,In Verband Met
tg:lhdc:1874,fe418a0e-9ad0-53f0-8b2e-c87f1b876ce3,ISAAR_Relations,1,au::13683,{'url': 'https://anet.be/record/isaarlh/au::13683'},rg,Persoon,Herman Niels,Regisseur
tg:lhdc:3849,7244620e-2a55-5ce5-9ec0-a0b4064e60c1,ISAAR_Relations,1,au::7410,{'url': 'https://anet.be/record/isaarlh/au::7410'},au,Persoon,Frans Gevels,Auteur
tg:lhdc:841,fae3c9b9-42f4-56f5-bc67-8c47087e7dfb,ISAAR_Relations,1,au::2671,{'url': 'https://anet.be/record/isaarlh/au::2671'},rg,Persoon,Karel de Brabander,Regisseur
