ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
ddeebc7a-649d-5257-9aad-79b68fbe9b54,tg:mpmbr:700_#1,e22_AnnotationsMaterial,1,note.mpmalg,"<p>Bevat 2 kantmonsters van 10 x 15 mm en 12 x 18 mm</p>
","<p>Bevat 2 kantmonsters van 10 x 15 mm en 12 x 18 mm</p>
",Nederlands,remarks
cf91d0bf-5878-54de-bb3b-20a1155465eb,tg:mpmbr:668_#1,e22_AnnotationsMaterial,1,note.mpmalg,"<p>Bevat 1 bijlage:<br />
'Figures taillees envoyees au Sr. Ian Mourentorf a la foire de septembre 1592' (p. 197-200)</p>
","<p>Bevat 1 bijlage:<br />
'Figures taillees envoyees au Sr. Ian Mourentorf a la foire de septembre 1592' (p. 197-200)</p>
",Nederlands,remarks
1787e713-66eb-526d-9674-47b8d822d8ae,tg:mpmbr:251_#1,e22_AnnotationsMaterial,1,note.mpmalg,"<p>Pagina 207 en 208 vormen een kleine bijlage in het latijn</p>
","<p>Pagina 207 en 208 vormen een kleine bijlage in het latijn</p>
",Nederlands,remarks
e09599ce-dc3a-5ea7-8b6b-576139f6a822,tg:mpmbr:695_#1,e22_AnnotationsMaterial,1,note.mpmalg,"<p>Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 1</p>
","<p>Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 1</p>
",Nederlands,remarks
e09599ce-dc3a-5ea7-8b6b-576139f6a822,tg:mpmbr:695_#1,e22_AnnotationsMaterial,2,note.mpmalg,"<p>Ontvangen op 23 september 1679</p>
","<p>Ontvangen op 23 september 1679</p>
",Nederlands,remarks
e09599ce-dc3a-5ea7-8b6b-576139f6a822,tg:mpmbr:695_#1,e22_AnnotationsMaterial,3,note.mpmalg,"<p>Bevat 1 bijlage</p>
","<p>Bevat 1 bijlage</p>
",Nederlands,remarks
8c95de27-3b8b-580f-b6f7-8f5fa3a16682,tg:mpmbr:38_#1,e22_AnnotationsMaterial,1,note.mpmalg,"<p>Dominicus Kerper is de momboor van de kinderen van François I Foppens</p>
","<p>Dominicus Kerper is de momboor van de kinderen van François I Foppens</p>
",Nederlands,remarks
67be0533-4f85-522e-90bd-6f3daadb0236,tg:mpmbr:352_#1,e22_AnnotationsMaterial,1,note.mpmalg,"<p>p.573-578 betreft een aantal pagina's waarvan de datum niet bekend is</p>
","<p>p.573-578 betreft een aantal pagina's waarvan de datum niet bekend is</p>
",Nederlands,remarks
ccea2490-158e-560d-ba22-44b0c22a726f,tg:mpmbr:671_#1,e22_AnnotationsMaterial,1,note.mpmalg,"<p>Bevat 1 bijlage:<br />
'Figures taillees et non taillees delivrees au Sr. Hans Dresseler le xxiii Avril 1593. stil nouveau' (p. 209-210)</p>
","<p>Bevat 1 bijlage:<br />
'Figures taillees et non taillees delivrees au Sr. Hans Dresseler le xxiii Avril 1593. stil nouveau' (p. 209-210)</p>
",Nederlands,remarks
4f0f30fa-04b7-5078-a8a2-f9154c74a5d0,tg:mpmbr:162_#1,e22_AnnotationsMaterial,1,note.mpmalg,"<p>Bevat 1 bijlage</p>
","<p>Bevat 1 bijlage</p>
",Nederlands,remarks
b1a0173f-bc53-5bc6-ad82-12d3a4d9a654,tg:mpmbr:39_#1,e22_AnnotationsMaterial,1,note.mpmalg,"<p>Dominicus Kerper is de momboor van de kinderen van François I Foppens</p>
","<p>Dominicus Kerper is de momboor van de kinderen van François I Foppens</p>
",Nederlands,remarks
7f376a44-0e3e-5e5a-bd8e-26dddcc561df,tg:mpmbr:29_#1,e22_AnnotationsMaterial,1,note.mpmalg,"<p>Jaartal afgeleid van het journaal (1663) waarin de brief werd aangetroffen</p>
","<p>Jaartal afgeleid van het journaal (1663) waarin de brief werd aangetroffen</p>
",Nederlands,remarks
