ResourceID,brocade.id,Archive Brocade ID,card,order,Archive Name,Archive Identifier
008c24a0-9c54-5aff-8d7d-5d8a8ca12598,tg:lhps:58775,isad:lh:139365,Archives,1,1997,{'url':'https://id.letterenhuis.be/ark:/24970/008c24a0-9c54-5aff-8d7d-5d8a8ca12598'}
008f5337-4558-51f3-b446-88c4e6ec05e3,tg:lhps:27782,isad:lh:92200,Archives,1,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/008f5337-4558-51f3-b446-88c4e6ec05e3'}
01314884-d014-5177-99ba-ad89c90c21b3,tg:lhps:11937,isad:lh:92667,Archives,1,Affiches i.v.m. Behoud de Begeerte,{'url':'https://id.letterenhuis.be/ark:/24970/01314884-d014-5177-99ba-ad89c90c21b3'}
01988a1c-3450-5582-a0de-76f513492872,tg:lhps:28359,isad:lh:92204,Archives,1,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/01988a1c-3450-5582-a0de-76f513492872'}
01a737ce-5a54-5075-8ed3-1e1056a2e3bb,tg:lhps:32611,isad:lh:92873,Archives,1,Aankoop Henri Grell (1914),{'url':'https://id.letterenhuis.be/ark:/24970/01a737ce-5a54-5075-8ed3-1e1056a2e3bb'}
0268b3c8-0709-5c35-84f8-f7e156d66aa8,tg:lhps:36097,isad:lh:92875,Archives,1,Moderne collectie,{'url':'https://id.letterenhuis.be/ark:/24970/0268b3c8-0709-5c35-84f8-f7e156d66aa8'}
02d019a8-8764-5e1c-8af5-53a8b8f49183,tg:lhps:53302,isad:lh:121432,Archives,1,Affiches,{'url':'https://id.letterenhuis.be/ark:/24970/02d019a8-8764-5e1c-8af5-53a8b8f49183'}
0548f667-2c22-547b-8019-b27d9bfe3207,tg:lhps:36717,isad:lh:92876,Archives,1,Oude collectie,{'url':'https://id.letterenhuis.be/ark:/24970/0548f667-2c22-547b-8019-b27d9bfe3207'}
05ca1c17-b22f-566a-bce3-d4552f92a1c7,tg:lhps:34638,isad:lh:92220,Archives,1,Diverse verwervingen,{'url':'https://id.letterenhuis.be/ark:/24970/05ca1c17-b22f-566a-bce3-d4552f92a1c7'}
063022ad-ccaa-5274-b08f-237dd0c2ca44,tg:lhps:32646,isad:lh:92873,Archives,1,Aankoop Henri Grell (1914),{'url':'https://id.letterenhuis.be/ark:/24970/063022ad-ccaa-5274-b08f-237dd0c2ca44'}
06c2f83a-a2df-5aa2-b5e8-226e0f65fd16,tg:lhps:57584,isad:lh:136069,Archives,1,1950,{'url':'https://id.letterenhuis.be/ark:/24970/06c2f83a-a2df-5aa2-b5e8-226e0f65fd16'}
09153703-cb7c-5021-9075-f4ebec0d8c09,tg:lhps:28836,isad:lh:92204,Archives,1,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/09153703-cb7c-5021-9075-f4ebec0d8c09'}
09431a75-9eec-50c5-9d4b-fdf80b55a1eb,tg:lhps:19541,isad:lh:92227,Archives,1,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/09431a75-9eec-50c5-9d4b-fdf80b55a1eb'}
09e380de-d9b8-5d0a-8f60-8ef0690b2e5c,tg:lhps:21969,isad:lh:92200,Archives,1,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/09e380de-d9b8-5d0a-8f60-8ef0690b2e5c'}
0a24ace7-89d3-57cd-99db-89c5a9787f51,tg:lhps:23391,isad:lh:92200,Archives,1,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/0a24ace7-89d3-57cd-99db-89c5a9787f51'}
0abd62e7-67bc-560e-98b8-95e67a922adb,tg:lhps:30513,isad:lh:92208,Archives,1,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/0abd62e7-67bc-560e-98b8-95e67a922adb'}
0abd62e7-67bc-560e-98b8-95e67a922adb,tg:lhps:30513,isad:lh:92208,Archives,2,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/0abd62e7-67bc-560e-98b8-95e67a922adb'}
0ad45c26-68fb-5323-bc3b-fb49a76998ee,tg:lhps:61859,isad:lh:92208,Archives,1,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/0ad45c26-68fb-5323-bc3b-fb49a76998ee'}
0adc1c90-9496-5ff9-b425-b9c0d5360eb8,tg:lhps:22187,isad:lh:92200,Archives,1,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/0adc1c90-9496-5ff9-b425-b9c0d5360eb8'}
