ResourceID,brocade.id,card,order,source_field,source_code,Document status
b44c89c3-67ca-58b3-9e04-fb79b19c0eb4,tg:mpmak:103,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
9bb64f12-75e6-5a21-b9c2-cbefe1ce7fd1,tg:mpmak:251,DocumentStatus,1,kenmerken.mpmorigak,akex,extracts (partial documents)
5b671649-4092-5832-a1f9-a8ca4b0774e4,tg:mpmak:247,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
2dd83a6e-6d3f-583c-b49a-c2a5aa7eff9a,tg:mpmak:36,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
9d0a7a76-4a1f-5e76-9d9a-c170ce0b4e5a,tg:mpmak:95,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
ee2776b8-9a6c-5094-a710-c7449ca5d9d1,tg:mpmak:37,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
bfa4a29b-4cf3-5477-b2b0-2b7453c545b0,tg:mpmak:138,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
0466a457-275b-505c-b610-8eebd855936b,tg:mpmak:99,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
7628fd26-df18-50b5-ad98-f806a1cbd96e,tg:mpmak:250,DocumentStatus,1,kenmerken.mpmorigak,akex,extracts (partial documents)
43410511-3eab-56e3-8496-1d9c1d9f6443,tg:mpmak:102,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
78b969f5-a651-57b5-8fa2-e52b4eee818f,tg:mpmak:148,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
45d33d8e-fbc3-5016-b3f7-2df7d29fe184,tg:mpmak:109,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
d71c5094-f7f7-5c7b-ab12-f0ef129a81a3,tg:mpmak:220,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
3bf7c3d8-64fe-5107-b43c-910391ebcb92,tg:mpmak:172,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
727d3d78-0242-5636-8cb0-28a80370b662,tg:mpmak:125,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
0d776b41-0dad-5953-8610-e6de3fc62990,tg:mpmak:113,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
6d07827a-a1a2-59c3-bdfe-c02b3d1eecb6,tg:mpmak:191,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
7c9f210f-c32f-59db-a0d0-f10e68bad764,tg:mpmak:187,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
1916e3ae-7e6b-5c8f-83bc-f727a4330a04,tg:mpmak:104,DocumentStatus,1,kenmerken.mpmorigak,tc,transcriptions (documents)
