ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier
2ca4f09a-199b-52fc-813d-6b117f4a0983,tg:rubgr:2075,Archives,1,isad:rub:2987,"dlod={""id"":""ark:/86530/x0/c402519a-6d0c-5e54-961b-df16a3131c9f"",""brocadeID"":""isad:rub:2987"",""archivesSpaceID"":""/repositories/13/archival_objects/174530"",""name"":""Map 7 (AFG_057)"",""resourceName"":""Archief van Fritz Grossmann"",""resourceID"":""/repositories/13/resources/2252"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""capacity"":""Map 7 (AFG_057)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c402519a-6d0c-5e54-961b-df16a3131c9f
a1ecc2f9-3753-5ab4-a5e9-b2f2e734bee6,tg:rubgr:2649,Archives,1,isad:rub:3014,"dlod={""id"":""ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667"",""brocadeID"":""isad:rub:3014"",""archivesSpaceID"":""/repositories/13/archival_objects/174561"",""name"":""Map 1 (AFG_084)"",""resourceName"":""Archief van Fritz Grossmann"",""resourceID"":""/repositories/13/resources/2252"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""capacity"":""Map 1 (AFG_084)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667
f715bcfd-faf9-5f78-9baa-551d4a990414,tg:rubgr:953,Archives,1,isad:rub:2951,"dlod={""id"":""ark:/86530/x0/c35447a0-a6ac-5ce4-aa37-3d560680432e"",""brocadeID"":""isad:rub:2951"",""archivesSpaceID"":""/repositories/13/archival_objects/174488"",""name"":""Map 3 (AFG_021)"",""resourceName"":""Archief van Fritz Grossmann"",""resourceID"":""/repositories/13/resources/2252"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""capacity"":""Map 3 (AFG_021)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c35447a0-a6ac-5ce4-aa37-3d560680432e
449468cf-8bb0-5fb9-8d6c-c0f46d0b9883,tg:rubgr:2167,Archives,1,isad:rub:2990,"dlod={""id"":""ark:/86530/x0/7b469c66-9635-5b1d-a0e5-f98af4951af7"",""brocadeID"":""isad:rub:2990"",""archivesSpaceID"":""/repositories/13/archival_objects/174534"",""name"":""Map 1 (AFG_060)"",""resourceName"":""Archief van Fritz Grossmann"",""resourceID"":""/repositories/13/resources/2252"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""capacity"":""Map 1 (AFG_060)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/7b469c66-9635-5b1d-a0e5-f98af4951af7
443d95f3-e455-5e8a-8463-56421a30fb26,tg:rubgr:3326,Archives,1,isad:rub:3018,"dlod={""id"":""ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b"",""brocadeID"":""isad:rub:3018"",""archivesSpaceID"":""/repositories/13/archival_objects/174566"",""name"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""resourceName"":""Archief van Fritz Grossmann"",""resourceID"":""/repositories/13/resources/2252"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""capacity"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b
e47c3249-7620-578a-a233-18d69d472267,tg:rubgr:2472,Archives,1,isad:rub:3013,"dlod={""id"":""ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c"",""brocadeID"":""isad:rub:3013"",""archivesSpaceID"":""/repositories/13/archival_objects/174559"",""name"":""Map 1 (AFG_083)"",""resourceName"":""Archief van Fritz Grossmann"",""resourceID"":""/repositories/13/resources/2252"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""capacity"":""Map 1 (AFG_083)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c
1fe0af91-d0d6-5d5c-a2eb-ad5ec544a1c9,tg:rubgr:2188,Archives,1,isad:rub:2993,"dlod={""id"":""ark:/86530/x0/d2ff7d13-7d73-5c62-be03-778b4c8b5c8b"",""brocadeID"":""isad:rub:2993"",""archivesSpaceID"":""/repositories/13/archival_objects/174537"",""name"":""Map 4 (AFG_063)"",""resourceName"":""Archief van Fritz Grossmann"",""resourceID"":""/repositories/13/resources/2252"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""capacity"":""Map 4 (AFG_063)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/d2ff7d13-7d73-5c62-be03-778b4c8b5c8b
9b74ed7c-f590-58fb-b5df-1583dd0b6621,tg:rubgr:3330,Archives,1,isad:rub:3018,"dlod={""id"":""ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b"",""brocadeID"":""isad:rub:3018"",""archivesSpaceID"":""/repositories/13/archival_objects/174566"",""name"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""resourceName"":""Archief van Fritz Grossmann"",""resourceID"":""/repositories/13/resources/2252"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""capacity"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b
b7769732-1102-575a-97b1-9f9e27c2732d,tg:rubgr:2171,Archives,1,isad:rub:2991,"dlod={""id"":""ark:/86530/x0/c778c4bd-a590-5ed1-8b07-b78d311d8800"",""brocadeID"":""isad:rub:2991"",""archivesSpaceID"":""/repositories/13/archival_objects/174535"",""name"":""Map 2 (AFG_061)"",""resourceName"":""Archief van Fritz Grossmann"",""resourceID"":""/repositories/13/resources/2252"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""capacity"":""Map 2 (AFG_061)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c778c4bd-a590-5ed1-8b07-b78d311d8800
5c211aea-0282-5bfd-b7ca-2eb8189a8b05,tg:rubgr:2576,Archives,1,isad:rub:3013,"dlod={""id"":""ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c"",""brocadeID"":""isad:rub:3013"",""archivesSpaceID"":""/repositories/13/archival_objects/174559"",""name"":""Map 1 (AFG_083)"",""resourceName"":""Archief van Fritz Grossmann"",""resourceID"":""/repositories/13/resources/2252"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""capacity"":""Map 1 (AFG_083)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c
