ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
db0d2c87-ede5-539b-a4b8-41e318f197a5,tg:lhaq:8853,e73_AnnotationsImmaterial,1,adm.note,De rol van de havenarbeider Lowie werd door de acteur Bernard Verheyden vertolkt.,De rol van de havenarbeider Lowie werd door de acteur Bernard Verheyden vertolkt.,Nederlands,remarks
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,e73_AnnotationsImmaterial,1,adm.note,"**Publicatie** KNS van Antwerpen, 98ste speeljaar, 1950-1951, eerste stuk van het seizoen; regie: Charles Gilhuys","**Publicatie** KNS van Antwerpen, 98ste speeljaar, 1950-1951, eerste stuk van het seizoen; regie: Charles Gilhuys",Nederlands,remarks
c543149c-c60d-5b26-82ea-bbb50f923bfc,tg:lhaq:8888,e73_AnnotationsImmaterial,1,adm.note,De rol van Francesco werd door de acteur Leo Madder vertolkt.,De rol van Francesco werd door de acteur Leo Madder vertolkt.,Nederlands,remarks
19b37ec2-df19-5bca-897c-20a08d2c43c4,tg:lhaq:9138,e73_AnnotationsImmaterial,1,adm.note,"Decorontwerp uit map: ""Tooneelen voor Antonio van Herwig Hensen door L. Hendrickx 1942"".","Decorontwerp uit map: ""Tooneelen voor Antonio van Herwig Hensen door L. Hendrickx 1942"".",Nederlands,remarks
7e523bd0-3e26-5b79-99c7-a53ae1773935,tg:lhaq:9040,e73_AnnotationsImmaterial,1,adm.note,"Lode Sebregts ontwierp 20 keer het decor voor de Sinterklaasfeesten van ""Kindervreugd"".","Lode Sebregts ontwierp 20 keer het decor voor de Sinterklaasfeesten van ""Kindervreugd"".",Nederlands,remarks
0ea6dab1-abcd-5a8a-a26e-4e3c724c772c,tg:lhaq:8695,e73_AnnotationsImmaterial,1,adm.note,Het ballet Triomf van de Geest werd in 1959  met een vernieuwde muzikale techniek door Willem Kersters gecomponeerd.,Het ballet Triomf van de Geest werd in 1959  met een vernieuwde muzikale techniek door Willem Kersters gecomponeerd.,Nederlands,remarks
70535b83-3cf8-5e83-a42d-551a93e15466,tg:lhaq:6879,e73_AnnotationsImmaterial,1,adm.note,"**Opvoering:** KNS van Antwerpen, begin 90ste speeljaar, 1942-1943.

De ontwerpen van Helene Gliewe werden niet gebruikt, de uiteindelijke decors
waren van Lode Ivo.","**Opvoering:** KNS van Antwerpen, begin 90ste speeljaar, 1942-1943.

De ontwerpen van Helene Gliewe werden niet gebruikt, de uiteindelijke decors
waren van Lode Ivo.",Nederlands,remarks
ee6ac1c6-3dec-569c-8cad-c20ee9b4beef,tg:lhaq:4372,e73_AnnotationsImmaterial,1,adm.note,Opgedragen aan Marina Candael.,Opgedragen aan Marina Candael.,Nederlands,remarks
a91f2588-51b9-5a52-bbac-19b8e75dff8a,tg:lhaq:8904,e73_AnnotationsImmaterial,1,adm.note,De rol van Hitler werd door de acteur Robert van der Veken vertolkt.,De rol van Hitler werd door de acteur Robert van der Veken vertolkt.,Nederlands,remarks
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,e73_AnnotationsImmaterial,1,adm.note,"De rol van de oom van Dierik, werd door de acteur Marcel Hendrickx vertolkt.","De rol van de oom van Dierik, werd door de acteur Marcel Hendrickx vertolkt.",Nederlands,remarks
293c9e23-50df-5b9c-9eba-465d5d7b460f,tg:lhaq:8976,e73_AnnotationsImmaterial,1,adm.note,"De rol van de medecijn-meester, werd door de acteur Lode van Beek vertolkt.","De rol van de medecijn-meester, werd door de acteur Lode van Beek vertolkt.",Nederlands,remarks
62450c5b-0a35-5d36-b684-1e7c66e4a1c9,tg:lhaq:8881,e73_AnnotationsImmaterial,1,adm.note,De rol van baker werd door de actrice Lia Lee vertolkt.,De rol van baker werd door de actrice Lia Lee vertolkt.,Nederlands,remarks
