ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
62450c5b-0a35-5d36-b684-1e7c66e4a1c9,tg:lhaq:8881,Annotations,1,adm.note,De rol van baker werd door de actrice Lia Lee vertolkt.,De rol van baker werd door de actrice Lia Lee vertolkt.,Nederlands,remarks
432a31ab-1b7d-527c-870a-feeb86b1d9c3,tg:lhaq:9140,Annotations,1,adm.note,"Decorontwerp uit map: """"Tooneelen voor Antonio van Herwig Hensen door L. Hendrickx 1942"""".","Decorontwerp uit map: """"Tooneelen voor Antonio van Herwig Hensen door L. Hendrickx 1942"""".",Nederlands,remarks
afc90268-a4a6-57a2-92ea-ac8b55d49c94,tg:lhaq:9394,Annotations,1,note.lhalg,"Links onderaan notitie :
_Een ballet wordt geboren_  
_idee en real. P.Deses_  
_Programma Ludo Bekkers_  
Rechts onderaan :
_Estercam Vic_  
","Links onderaan notitie :
_Een ballet wordt geboren_  
_idee en real. P.Deses_  
_Programma Ludo Bekkers_  
Rechts onderaan :
_Estercam Vic_  
",Nederlands,remarks
b115a4c2-902f-58fd-bf56-710a9ed715cc,tg:lhaq:8878,Annotations,1,adm.note,De rollen van de joffers werden  door de actrices Sonia Dooms en Wilma Geurts vertolkt.,De rollen van de joffers werden  door de actrices Sonia Dooms en Wilma Geurts vertolkt.,Nederlands,remarks
1c2549b2-f726-5e8d-b9d9-6024da36156d,tg:lhaq:8897,Annotations,1,adm.note,De rol van Lady Macbeth werd door de actrice Jenny van Santvoort vertolkt.,De rol van Lady Macbeth werd door de actrice Jenny van Santvoort vertolkt.,Nederlands,remarks
29cd2b73-2d47-5785-883a-989c4e9de3b6,tg:lhaq:6889,Annotations,1,adm.note,"**Opvoering:** KNS van Antwerpen, 90ste speeljaar, oktober 1942

**Regie:** Joris Diels","**Opvoering:** KNS van Antwerpen, 90ste speeljaar, oktober 1942

**Regie:** Joris Diels",Nederlands,remarks
135c55d1-f7f0-5ed0-ac20-77c41a3026c4,tg:lhaq:9013,Annotations,1,adm.note,De rol van de Majoor Paul Petkoff werd door de acteur Gaston Vandermeulen vertolkt.,De rol van de Majoor Paul Petkoff werd door de acteur Gaston Vandermeulen vertolkt.,Nederlands,remarks
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,tg:lhaq:8679,Annotations,1,adm.note,"Op de achterkant van het blad is een schets, een lijntekening in potlood voor een vrouwelijk kostuum.","Op de achterkant van het blad is een schets, een lijntekening in potlood voor een vrouwelijk kostuum.",Nederlands,remarks
9c28a607-05e3-5d17-bea8-9dba2f73b252,tg:lhaq:8696,Annotations,1,adm.note,Het ballet Triomf van de Geest werd in 1959  met een vernieuwde muzikale techniek door Willem Kersters gecomponeerd.,Het ballet Triomf van de Geest werd in 1959  met een vernieuwde muzikale techniek door Willem Kersters gecomponeerd.,Nederlands,remarks
4bddeb9c-33d5-5850-a47c-c9d9b051c50f,tg:lhaq:1399,Annotations,1,adm.note,Op postkaart gestuurd aan Jef Alpaerts,Op postkaart gestuurd aan Jef Alpaerts,Nederlands,remarks
9b000f80-5b64-5386-992c-edf855837ac7,tg:lhaq:8911,Annotations,1,adm.note,De rol van Schwejk werd door de acteur Luc Philips vertolkt.,De rol van Schwejk werd door de acteur Luc Philips vertolkt.,Nederlands,remarks
9abd95fd-1030-5479-8146-b6d6efc1c2ad,tg:lhaq:8854,Annotations,1,adm.note,De rol van de pooier Pier werd door de acteur Jo Coppens vertolkt.,De rol van de pooier Pier werd door de acteur Jo Coppens vertolkt.,Nederlands,remarks
d26759cd-338b-529c-b7b2-93481776dced,tg:lhaq:8907,Annotations,1,adm.note,De rol van dikke vrouw werd door de actrice Lucienne de Nutte vertolkt.,De rol van dikke vrouw werd door de actrice Lucienne de Nutte vertolkt.,Nederlands,remarks
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,tg:lhaq:8842,Annotations,1,adm.note,De rol van Lowies werd door de  actrice Tine Balder vertolkt.,De rol van Lowies werd door de  actrice Tine Balder vertolkt.,Nederlands,remarks
bf88cfb6-f431-5418-a71f-a37074a5f5f7,tg:lhaq:8927,Annotations,1,adm.note,"De rol van Paris, een jong edelman, werd  door de acteur Paul 's Jongers vertolkt.","De rol van Paris, een jong edelman, werd  door de acteur Paul 's Jongers vertolkt.",Nederlands,remarks
207edb6b-a0ee-5b45-83b8-6ad1b6ebd2ea,tg:lhaq:6893,Annotations,1,adm.note,"**Opvoering:** KNS van Antwerpen, 90ste speeljaar, mei 1943

**Regie:** Joris Diels","**Opvoering:** KNS van Antwerpen, 90ste speeljaar, mei 1943

**Regie:** Joris Diels",Nederlands,remarks
8a64f85a-b500-58e5-a6dc-81d241f27c55,tg:lhaq:8835,Annotations,1,adm.note,"De rollen van snollen werden door de actrices Marilou Mermans, Martha de Wachter en Tine Balder vertolkt.","De rollen van snollen werden door de actrices Marilou Mermans, Martha de Wachter en Tine Balder vertolkt.",Nederlands,remarks
45bc62d6-8ccc-59a4-815b-f85cab9157de,tg:lhaq:8970,Annotations,1,adm.note,"De rol van de vader van Dierik, een rijke koopman, werd door de acteur Frans van den Brande vertolkt.","De rol van de vader van Dierik, een rijke koopman, werd door de acteur Frans van den Brande vertolkt.",Nederlands,remarks
2ad859d6-bab7-5567-b91f-09421db89323,tg:lhaq:9418,Annotations,3,note.lhalg,Op de achterzijde ex libris van Frank Oost.,Op de achterzijde ex libris van Frank Oost.,Nederlands,remarks
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,Annotations,1,adm.note,"De rol van de oom van Dierik, werd door de acteur Marcel Hendrickx vertolkt.","De rol van de oom van Dierik, werd door de acteur Marcel Hendrickx vertolkt.",Nederlands,remarks
0582cb82-8673-5f25-bd9f-584a0c57386f,tg:lhaq:8931,Annotations,1,adm.note,"De rol van Peter, een dienaar van Capulet, werd  door de acteur Maurits Goossens vertolkt.","De rol van Peter, een dienaar van Capulet, werd  door de acteur Maurits Goossens vertolkt.",Nederlands,remarks
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,Annotations,1,adm.note,"**Publicatie** KNS van Antwerpen, 98ste speeljaar, 1950-1951, eerste stuk van het seizoen; regie: Charles Gilhuys","**Publicatie** KNS van Antwerpen, 98ste speeljaar, 1950-1951, eerste stuk van het seizoen; regie: Charles Gilhuys",Nederlands,remarks
0f633b29-fd17-5e80-9cf5-a0d271042edf,tg:lhaq:7304,Annotations,1,adm.note,Op achterzijde kleine geometrische schets.,Op achterzijde kleine geometrische schets.,Nederlands,remarks
25edab14-c8f7-5c2c-95df-f46300929ace,tg:lhaq:9137,Annotations,1,adm.note,"Decorontwerp uit map: """"Tooneelen voor Antonio van Herwig Hensen door L. Hendrickx 1942"""".","Decorontwerp uit map: """"Tooneelen voor Antonio van Herwig Hensen door L. Hendrickx 1942"""".",Nederlands,remarks
b4aef652-88e9-5147-9e48-dc9af836824f,tg:lhaq:6943,Annotations,1,adm.note,"**Opvoering:** KNS van Antwerpen van af 13-09-1930, de regie was van Joris
Diels.

Drie tekeningen (76467/1-3) in éen langwerpige kader.","**Opvoering:** KNS van Antwerpen van af 13-09-1930, de regie was van Joris
Diels.

Drie tekeningen (76467/1-3) in éen langwerpige kader.",Nederlands,remarks
712aa656-f276-5bdd-8681-9d2edab83871,tg:lhaq:8818,Annotations,1,adm.note,De rol van Priester of Pastoor werd door de acteur Lode van Beek vertolkt.,De rol van Priester of Pastoor werd door de acteur Lode van Beek vertolkt.,Nederlands,remarks
69ea3836-b1a2-53be-9eb0-d11034ec422f,tg:lhaq:9136,Annotations,1,adm.note,"Decorontwerp uit map: """"Tooneelen voor Antonio van Herwig Hensen door L. Hendrickx 1942"""".","Decorontwerp uit map: """"Tooneelen voor Antonio van Herwig Hensen door L. Hendrickx 1942"""".",Nederlands,remarks
8977eddf-762b-5d0b-91dc-10b43a4ff8ea,tg:lhaq:6847,Annotations,1,adm.note,"**Publicatie** KNS van Antwerpen, 98ste speeljaar, 1950-1951, eerste stuk van het seizoen; regie: Charles Gilhuys","**Publicatie** KNS van Antwerpen, 98ste speeljaar, 1950-1951, eerste stuk van het seizoen; regie: Charles Gilhuys",Nederlands,remarks
16a9eb62-6a5c-534c-bd97-c9856db68280,tg:lhaq:2384,Annotations,1,adm.note,Kunstenaar M.T.,Kunstenaar M.T.,Nederlands,remarks
e815e902-eae4-56f8-96c8-75581a34e074,tg:lhaq:8875,Annotations,1,adm.note,De rol van bedelaar werd door de acteur Toon Brouwers vertolkt.,De rol van bedelaar werd door de acteur Toon Brouwers vertolkt.,Nederlands,remarks
501b238f-d4fd-540b-871e-58aa7f3ab6d9,tg:lhaq:6884,Annotations,1,adm.note,"**Opvoering:** KNS van Antwerpen, 90ste speeljaar, oktober 1942

**Regie:** Joris Diels","**Opvoering:** KNS van Antwerpen, 90ste speeljaar, oktober 1942

**Regie:** Joris Diels",Nederlands,remarks
