ResourceID,brocade.id,card,order,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type
d93ab071-1d37-576c-98af-db3682c987ee,tg:lhpr:10148,e73_ExternalRelations,1,gerelateerde publicatie,1860,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d93ab071-1d37-576c-98af-db3682c987ee,tg:lhpr:10148,e73_ExternalRelations,1,gerelateerde publicatie,1860,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d93ab071-1d37-576c-98af-db3682c987ee,tg:lhpr:10148,e73_ExternalRelations,1,gerelateerde publicatie,1860,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d93ab071-1d37-576c-98af-db3682c987ee,tg:lhpr:10148,e73_ExternalRelations,1,gerelateerde publicatie,1860,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
61bf8df5-a417-566b-a20e-829af5ec2999,tg:lhpr:10030,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 21,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
61bf8df5-a417-566b-a20e-829af5ec2999,tg:lhpr:10030,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 21,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
61bf8df5-a417-566b-a20e-829af5ec2999,tg:lhpr:10030,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 21,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
61bf8df5-a417-566b-a20e-829af5ec2999,tg:lhpr:10030,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 21,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
f6373c4d-c7c9-5c4c-956c-425be5759a59,tg:lhpr:10020,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 11,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
f6373c4d-c7c9-5c4c-956c-425be5759a59,tg:lhpr:10020,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 11,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
f6373c4d-c7c9-5c4c-956c-425be5759a59,tg:lhpr:10020,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 11,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
f6373c4d-c7c9-5c4c-956c-425be5759a59,tg:lhpr:10020,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 11,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
bea91b69-5c2d-5821-8555-bce6618bf454,tg:lhpr:9902,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:572702,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
bea91b69-5c2d-5821-8555-bce6618bf454,tg:lhpr:9902,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:572702,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
bea91b69-5c2d-5821-8555-bce6618bf454,tg:lhpr:9902,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:572702,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
bea91b69-5c2d-5821-8555-bce6618bf454,tg:lhpr:9902,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:572702,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
fce0de92-5aea-57cd-b01d-98830816f56e,tg:lhpr:9677,e73_ExternalRelations,1,gerelateerde publicatie, naast p. 109,Nederlands,remarks,c:lvd:571494,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
fce0de92-5aea-57cd-b01d-98830816f56e,tg:lhpr:9677,e73_ExternalRelations,1,gerelateerde publicatie, naast p. 109,Nederlands,remarks,c:lvd:571494,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
fce0de92-5aea-57cd-b01d-98830816f56e,tg:lhpr:9677,e73_ExternalRelations,1,gerelateerde publicatie, naast p. 109,Nederlands,remarks,c:lvd:571494,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
fce0de92-5aea-57cd-b01d-98830816f56e,tg:lhpr:9677,e73_ExternalRelations,1,gerelateerde publicatie, naast p. 109,Nederlands,remarks,c:lvd:571494,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7abe12aa-0276-5b89-a33c-15c3565259d7,tg:lhpr:9667,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. II, naast p. 32.",Nederlands,remarks,c:lvd:571491/N,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7abe12aa-0276-5b89-a33c-15c3565259d7,tg:lhpr:9667,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. II, naast p. 32.",Nederlands,remarks,c:lvd:571491/N,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7abe12aa-0276-5b89-a33c-15c3565259d7,tg:lhpr:9667,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. II, naast p. 32.",Nederlands,remarks,c:lvd:571491/N,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7abe12aa-0276-5b89-a33c-15c3565259d7,tg:lhpr:9667,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. II, naast p. 32.",Nederlands,remarks,c:lvd:571491/N,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cb0304ec-e0f0-5e91-8368-2f223709c6ef,tg:lhpr:10099,e73_ExternalRelations,1,gerelateerde publicatie,Dl. IV,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cb0304ec-e0f0-5e91-8368-2f223709c6ef,tg:lhpr:10099,e73_ExternalRelations,1,gerelateerde publicatie,Dl. IV,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cb0304ec-e0f0-5e91-8368-2f223709c6ef,tg:lhpr:10099,e73_ExternalRelations,1,gerelateerde publicatie,Dl. IV,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cb0304ec-e0f0-5e91-8368-2f223709c6ef,tg:lhpr:10099,e73_ExternalRelations,1,gerelateerde publicatie,Dl. IV,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ef383356-dadc-5326-a2bf-4d3e40e1cde3,tg:lhpr:10193,e73_ExternalRelations,1,gerelateerde publicatie,1881,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ef383356-dadc-5326-a2bf-4d3e40e1cde3,tg:lhpr:10193,e73_ExternalRelations,1,gerelateerde publicatie,1881,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ef383356-dadc-5326-a2bf-4d3e40e1cde3,tg:lhpr:10193,e73_ExternalRelations,1,gerelateerde publicatie,1881,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ef383356-dadc-5326-a2bf-4d3e40e1cde3,tg:lhpr:10193,e73_ExternalRelations,1,gerelateerde publicatie,1881,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
417e3dcb-9386-5951-be44-2a44b1288567,tg:lhpr:10183,e73_ExternalRelations,1,gerelateerde publicatie,1876,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
417e3dcb-9386-5951-be44-2a44b1288567,tg:lhpr:10183,e73_ExternalRelations,1,gerelateerde publicatie,1876,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
417e3dcb-9386-5951-be44-2a44b1288567,tg:lhpr:10183,e73_ExternalRelations,1,gerelateerde publicatie,1876,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
417e3dcb-9386-5951-be44-2a44b1288567,tg:lhpr:10183,e73_ExternalRelations,1,gerelateerde publicatie,1876,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8cc5999b-e71e-527f-9a7f-f9d201e79f77,tg:lhpr:9818,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 84,Nederlands,remarks,c:lvd:571481,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8cc5999b-e71e-527f-9a7f-f9d201e79f77,tg:lhpr:9818,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 84,Nederlands,remarks,c:lvd:571481,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8cc5999b-e71e-527f-9a7f-f9d201e79f77,tg:lhpr:9818,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 84,Nederlands,remarks,c:lvd:571481,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8cc5999b-e71e-527f-9a7f-f9d201e79f77,tg:lhpr:9818,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 84,Nederlands,remarks,c:lvd:571481,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
03cded69-e0c6-5902-bf59-2aa95a186258,tg:lhpr:9960,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:570179,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
03cded69-e0c6-5902-bf59-2aa95a186258,tg:lhpr:9960,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:570179,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
03cded69-e0c6-5902-bf59-2aa95a186258,tg:lhpr:9960,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:570179,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
03cded69-e0c6-5902-bf59-2aa95a186258,tg:lhpr:9960,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:570179,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
dc98ee81-80c9-5cd1-8bb6-2b584118b946,tg:lhpr:9808,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 1, naast p. 205",Nederlands,remarks, c:lvd:124819,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
dc98ee81-80c9-5cd1-8bb6-2b584118b946,tg:lhpr:9808,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 1, naast p. 205",Nederlands,remarks, c:lvd:124819,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
dc98ee81-80c9-5cd1-8bb6-2b584118b946,tg:lhpr:9808,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 1, naast p. 205",Nederlands,remarks, c:lvd:124819,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
dc98ee81-80c9-5cd1-8bb6-2b584118b946,tg:lhpr:9808,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 1, naast p. 205",Nederlands,remarks, c:lvd:124819,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c901dd59-1be5-5a4e-97aa-3f65c4ecbc4f,tg:lhpr:9970,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 38",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c901dd59-1be5-5a4e-97aa-3f65c4ecbc4f,tg:lhpr:9970,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 38",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c901dd59-1be5-5a4e-97aa-3f65c4ecbc4f,tg:lhpr:9970,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 38",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c901dd59-1be5-5a4e-97aa-3f65c4ecbc4f,tg:lhpr:9970,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 38",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d8bbc094-f15e-5a26-b719-61968a643bb8,tg:lhpr:10052,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 43,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d8bbc094-f15e-5a26-b719-61968a643bb8,tg:lhpr:10052,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 43,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d8bbc094-f15e-5a26-b719-61968a643bb8,tg:lhpr:10052,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 43,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d8bbc094-f15e-5a26-b719-61968a643bb8,tg:lhpr:10052,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 43,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
db584a68-261e-5e5f-b93f-ddfdeb166e32,tg:lhpr:10042,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 33,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
db584a68-261e-5e5f-b93f-ddfdeb166e32,tg:lhpr:10042,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 33,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
db584a68-261e-5e5f-b93f-ddfdeb166e32,tg:lhpr:10042,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 33,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
db584a68-261e-5e5f-b93f-ddfdeb166e32,tg:lhpr:10042,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 33,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
92e43530-2612-5268-926e-7957185a296d,tg:lhpr:9730,e73_ExternalRelations,1,gerelateerde publicatie,frontispies,Nederlands,remarks,c:lvd:571560,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
92e43530-2612-5268-926e-7957185a296d,tg:lhpr:9730,e73_ExternalRelations,1,gerelateerde publicatie,frontispies,Nederlands,remarks,c:lvd:571560,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
92e43530-2612-5268-926e-7957185a296d,tg:lhpr:9730,e73_ExternalRelations,1,gerelateerde publicatie,frontispies,Nederlands,remarks,c:lvd:571560,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
92e43530-2612-5268-926e-7957185a296d,tg:lhpr:9730,e73_ExternalRelations,1,gerelateerde publicatie,frontispies,Nederlands,remarks,c:lvd:571560,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
567ee71d-d1cc-5eac-bc25-a13214093a5e,tg:lhpr:9648,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 46,Nederlands,remarks,c:lvd:124769,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
567ee71d-d1cc-5eac-bc25-a13214093a5e,tg:lhpr:9648,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 46,Nederlands,remarks,c:lvd:124769,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
567ee71d-d1cc-5eac-bc25-a13214093a5e,tg:lhpr:9648,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 46,Nederlands,remarks,c:lvd:124769,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
567ee71d-d1cc-5eac-bc25-a13214093a5e,tg:lhpr:9648,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 46,Nederlands,remarks,c:lvd:124769,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
9a54b3fc-23f5-5d2a-b5f6-5fd52efe2246,tg:lhpr:9720,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 2, naast p. 131",Nederlands,remarks,c:lvd:571532,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
9a54b3fc-23f5-5d2a-b5f6-5fd52efe2246,tg:lhpr:9720,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 2, naast p. 131",Nederlands,remarks,c:lvd:571532,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
9a54b3fc-23f5-5d2a-b5f6-5fd52efe2246,tg:lhpr:9720,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 2, naast p. 131",Nederlands,remarks,c:lvd:571532,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
9a54b3fc-23f5-5d2a-b5f6-5fd52efe2246,tg:lhpr:9720,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 2, naast p. 131",Nederlands,remarks,c:lvd:571532,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b465b365-58d8-5ad1-aaac-b0e02ed5648e,tg:lhpr:9984,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. naast p. 120",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b465b365-58d8-5ad1-aaac-b0e02ed5648e,tg:lhpr:9984,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. naast p. 120",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b465b365-58d8-5ad1-aaac-b0e02ed5648e,tg:lhpr:9984,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. naast p. 120",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b465b365-58d8-5ad1-aaac-b0e02ed5648e,tg:lhpr:9984,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. naast p. 120",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e0ba0ff7-37c8-5e5a-8c7f-cacd53f734cb,tg:lhpr:9994,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 3 (1857), p. 145",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e0ba0ff7-37c8-5e5a-8c7f-cacd53f734cb,tg:lhpr:9994,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 3 (1857), p. 145",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e0ba0ff7-37c8-5e5a-8c7f-cacd53f734cb,tg:lhpr:9994,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 3 (1857), p. 145",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e0ba0ff7-37c8-5e5a-8c7f-cacd53f734cb,tg:lhpr:9994,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 3 (1857), p. 145",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
68fd64cd-4709-5e55-989b-993d1775abf0,tg:lhpr:9789,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 188",Nederlands,remarks,c:lvd:571606,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
68fd64cd-4709-5e55-989b-993d1775abf0,tg:lhpr:9789,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 188",Nederlands,remarks,c:lvd:571606,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
68fd64cd-4709-5e55-989b-993d1775abf0,tg:lhpr:9789,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 188",Nederlands,remarks,c:lvd:571606,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
68fd64cd-4709-5e55-989b-993d1775abf0,tg:lhpr:9789,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 188",Nederlands,remarks,c:lvd:571606,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7bbb61f2-d406-54e9-9d18-7c1f47fb9dea,tg:lhpr:10177,e73_ExternalRelations,1,gerelateerde publicatie,1873,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7bbb61f2-d406-54e9-9d18-7c1f47fb9dea,tg:lhpr:10177,e73_ExternalRelations,1,gerelateerde publicatie,1873,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7bbb61f2-d406-54e9-9d18-7c1f47fb9dea,tg:lhpr:10177,e73_ExternalRelations,1,gerelateerde publicatie,1873,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7bbb61f2-d406-54e9-9d18-7c1f47fb9dea,tg:lhpr:10177,e73_ExternalRelations,1,gerelateerde publicatie,1873,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ab5bcbc8-d8c9-53d8-aa96-7e287b3f0d6a,tg:lhpr:10167,e73_ExternalRelations,1,gerelateerde publicatie,1868,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
