ResourceID,brocade.id,card,order,source_field,source_code,Document status
aa64305a-b125-5b53-a572-2bec7aa3bb27,tg:lhbr:228132,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
3be89d69-c8a1-5540-875d-76e3321a8958,tg:lhbr:196163,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
0f24abab-a174-5cb1-bf46-2708a2fc4daf,tg:lhbr:192989,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
53893d99-ce58-5789-97ad-4d6f2826a89b,tg:lhbr:187288,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c76b9b2c-c445-5f66-8883-24627586b712,tg:lhbr:92575,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
1e410a17-dfd2-5c7d-baa6-309df6369a00,tg:lhbr:128167,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
97e87256-ccfe-50c9-83a0-cea738c3202a,tg:lhbr:216963,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d2362082-f4d5-503c-9c00-ee0dad0764b3,tg:lhbr:238831,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
dec506a0-9ea7-5431-8007-1723e66f2044,tg:lhbr:212473,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
407e4b71-6f16-5cb7-976c-25eeba43ac76,tg:lhbr:54243,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
eeb93bf8-dffa-5091-9e94-3a070775ee99,tg:lhbr:196499,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
1d623fee-1bc7-534d-830f-3e073a2de673,tg:lhbr:262321,DocumentStatus,1,kenmerken.lhtypebr,brem,printouts
1e3f336f-bd25-55a0-92bb-793af6ab446f,tg:lhbr:143429,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
d4ca9b6b-ae44-5f53-9c09-366225b9ac3c,tg:lhbr:233284,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
b5670840-aa7f-5cda-abdb-b42ade91670e,tg:lhbr:118181,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
c7ef309a-09c7-54f0-8bd8-5f3eb172b095,tg:lhbr:239373,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
3955f6f9-acb5-560d-a3c9-bce56aef71a4,tg:lhbr:150205,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
c5c1d491-d2e6-5e05-ac85-0e7fbbd7b26d,tg:lhbr:225350,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
07fcc184-e1e0-5509-9c7c-eb34e0a76c37,tg:lhbr:9286,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
90875f60-4ed0-5be5-9643-d80e3d44851c,tg:lhbr:230851,DocumentStatus,1,kenmerken.lhorighs,ph,photographs
7f8b7e05-c97e-5a34-a106-094c9af97d23,tg:lhbr:192823,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a14a8aa6-f216-55b0-9e3e-a696dd396b1e,tg:lhbr:213262,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c5d7e515-aaad-589d-b02a-a587fd60eab6,tg:lhbr:20552,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
eeb3ea1f-fdd2-514f-9c27-c46f4e3ec94c,tg:lhbr:202189,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c2a96063-23d2-59a1-96d0-3b0303e5f4e3,tg:lhbr:255951,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
5c8453ea-86fa-53e1-981d-426bc84a1008,tg:lhbr:182823,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a311c834-bc1b-5161-8182-647315e8f944,tg:lhbr:216430,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
900a5b0a-bb8e-5688-859e-e571666610c7,tg:lhbr:213632,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
0b8e9347-9f37-5977-a93e-e7bc1a3d0d9f,tg:lhbr:243885,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f2540f21-f514-5b32-8ff1-62c26e48cd82,tg:lhbr:224541,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
f6f6da8b-c867-53ba-b241-666e22341d03,tg:lhbr:151414,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
85bb21cd-3b05-5fee-a498-ca3fe4483f44,tg:lhbr:224054,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f18c6a51-c318-562c-9b8f-01af59607f84,tg:lhbr:169187,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
b2703024-1464-55be-8774-f328edd142a0,tg:lhbr:190408,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
9adfa41b-c983-54ad-84af-a6f511ab4e42,tg:lhbr:7277,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
09e86062-05e4-55c3-a0e4-f87ccf04499b,tg:lhbr:121203,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
17835c74-37c4-53f1-98c9-0d53c6c9d7df,tg:lhbr:196925,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
4489f723-3c23-53ce-862b-ad708da51097,tg:lhbr:263025,DocumentStatus,1,kenmerken.lhtypebr,brem,printouts
e1ed7fe1-7a46-5121-898c-5dcc0816a9f4,tg:lhbr:237678,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
5b13e1bb-ab0e-5569-97b3-eb609d27b800,tg:lhbr:214118,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
b0ba8edf-0c91-51a3-a378-17a358920cd7,tg:lhbr:216125,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
960dff64-9aac-5cc2-9ba6-36b42b6bf39e,tg:lhbr:213777,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d24e0c88-0b98-51ef-b440-3a6d711f936c,tg:lhbr:26890,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
7c67874b-610c-53dc-a4ba-84d24bf539c2,tg:lhbr:34454,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
301fe9ad-2145-58c9-8062-57ddc01d538f,tg:lhbr:237228,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
7fd63037-3c86-5dc5-92d2-4cb46f5046b3,tg:lhbr:222929,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
77caf4a0-3d36-573d-a045-aea068211d41,tg:lhbr:184918,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f4cb852e-4e6e-542c-a973-42431d327e27,tg:lhbr:212536,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
6c845e44-4864-557c-9543-93e035b22d71,tg:lhbr:193224,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
be0ba957-d97e-53af-8dd5-37b044c68f6e,tg:lhbr:232883,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d2c89e28-76e8-5060-85bc-a109e24ecc63,tg:lhbr:217734,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
16ce3bf5-5bf8-5ea5-b2fd-0e364f224967,tg:lhbr:208838,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
efbccf9c-7437-5948-9f5d-9a3dd792a123,tg:lhbr:215709,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
560a2cf8-7998-53d8-a3ff-62d503de8993,tg:lhbr:9269,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
24a2ebd8-0bc7-5cc5-a031-4ad551fecf3c,tg:lhbr:227382,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
497a05dc-c864-5146-ad5a-66f5ca5e164b,tg:lhbr:293621,DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
25fffe09-6fda-5159-b485-145d5dbe8393,tg:lhbr:143096,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
dd720668-d40e-51a8-b00c-e060d2fefb4d,tg:lhbr:236439,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
c1fe9ccb-0412-5dc3-833e-c5d0ea404ba3,tg:lhbr:177930,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
9dbfcb84-085f-574e-96ee-1c760be278c7,tg:lhbr:86473,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
e835a0b5-dfce-5a02-98b9-f4d4df2ba1d1,tg:lhbr:59164,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
300a2344-ec1e-53e4-825c-f41b2aaf521c,tg:lhbr:182065,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
96f9fed7-76d1-5adf-810e-9993ddd1f532,tg:lhbr:215359,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
2fe4d856-2de5-5e25-a272-c18fb8d83a04,tg:lhbr:227802,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
45d3ee49-755d-5a2d-93ff-26cf2dc886c9,tg:lhbr:275688,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
744e9982-6f48-5299-967b-691331749b4c,tg:lhbr:154180,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
482550f0-8e2b-5af1-90ba-5754b2602dfb,tg:lhbr:223512,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f144ee13-2e97-5f23-9ab2-643775d8a0f1,tg:lhbr:46442,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
8dc39ffc-6731-5760-92c6-4ac438b5de62,tg:lhbr:184298,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
3550643a-c53b-53da-9f95-cbbe781fbee9,tg:lhbr:137154,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
7be0e9d3-4d24-574c-b7fa-b7c6e64ccf8c,tg:lhbr:181560,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
ebe0ec15-205d-509d-88fd-f966fdbc0f9e,tg:lhbr:232753,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a2abbff1-aa41-54ce-a12c-8260903cafa9,tg:lhbr:191833,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
6bb239dd-2561-5435-bd00-2f8890692b78,tg:lhbr:10388,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
980226dc-29ec-5a60-b03f-25a4aa09f920,tg:lhbr:133814,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
a02b2700-6370-51ae-9dc3-0c39345240cd,tg:lhbr:221485,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a086e838-dbf0-5cbd-9e12-2b8760793d03,tg:lhbr:184332,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
1c8619a8-fdf0-536d-9156-7144b6a2c123,tg:lhbr:135539,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
a1f96e76-3e9e-52bc-98e4-4d1d9fbe8cd1,tg:lhbr:214231,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
b3913b49-2a50-5cde-a77e-bf9d41e812be,tg:lhbr:181130,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
7b5f75fa-2acc-5885-93ab-a95fe6cf0287,tg:lhbr:224687,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
b894e484-6db7-59a5-8b9c-448c3c9100b6,tg:lhbr:201930,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
268191c0-8f95-517a-abca-a8d462ed1593,tg:lhbr:185173,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
8613b9d4-20ac-5cf7-a8ea-b7cb75d40bba,tg:lhbr:242902,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
9fc3cc07-1a1f-5e0e-92d7-e09c1304807a,tg:lhbr:160125,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
210706a6-871b-5fe5-95ac-dbda3b4f160e,tg:lhbr:189853,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
f3ad9548-b34c-51c0-87df-789e257001eb,tg:lhbr:201463,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
4fd20f59-5948-5d39-a641-1003303ee130,tg:lhbr:194762,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
143e2b96-3f6b-5d67-9e66-3860f1c5c4e9,tg:lhbr:218212,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
e7c3c20c-fe03-5dc5-9619-d5baa46b1ecd,tg:lhbr:233142,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
bb9c0af7-7ef6-52e6-acea-0e4ea691b5a5,tg:lhbr:235995,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
fddbc411-58f5-52d1-be24-0d18d349aa23,tg:lhbr:264830,DocumentStatus,1,kenmerken.lhtypebr,brem,printouts
801b07cf-5c06-5d6c-9268-a1147de1fe42,tg:lhbr:220294,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
982ed60f-ca04-5645-af0a-a7d72018ff0d,tg:lhbr:89505,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
47ef7428-a3fb-5780-9e63-c04c43aaaab4,tg:lhbr:225096,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a02b13e3-c46d-5f1f-928e-2c58ca3fc829,tg:lhbr:174166,DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
da094d62-0a6d-5211-8cd5-3cd41eb647bd,tg:lhbr:236340,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
1e2c4630-cf54-5265-afa1-60ab576344f1,tg:lhbr:231485,DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
