ResourceID,card,order,source_field,Legacy Information Value,Legacy Information Type,Legacy Information Published
aa64305a-b125-5b53-a572-2bec7aa3bb27,LegacyInformation,1,id.objectNumber,BE-ANN07/br/000217372,referentienummer,False
aa64305a-b125-5b53-a572-2bec7aa3bb27,LegacyInformation,1,brocade.id,tg:lhbr:228132,brocade id,False
aa64305a-b125-5b53-a572-2bec7aa3bb27,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhbr:228132/N,brocade url,False
df44f22d-aafb-505a-b80b-9c4cb604ca70,LegacyInformation,1,id.objectNumber,BE-ANN07/br/000080897,referentienummer,False
df44f22d-aafb-505a-b80b-9c4cb604ca70,LegacyInformation,1,brocade.id,tg:lhbr:86166,brocade id,False
df44f22d-aafb-505a-b80b-9c4cb604ca70,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhbr:86166/N,brocade url,False
c24aca3d-4f7a-5759-9ecf-44fc57ab71d0,LegacyInformation,1,id.objectNumber,BE-ANN07/br/000055321,referentienummer,False
c24aca3d-4f7a-5759-9ecf-44fc57ab71d0,LegacyInformation,1,brocade.id,tg:lhbr:57896,brocade id,False
c24aca3d-4f7a-5759-9ecf-44fc57ab71d0,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhbr:57896/N,brocade url,False
cdcbef42-3a6c-558b-9e07-475b1b26131c,LegacyInformation,1,id.objectNumber,BE-ANN07/br/000244193,referentienummer,False
cdcbef42-3a6c-558b-9e07-475b1b26131c,LegacyInformation,1,brocade.id,tg:lhbr:255402,brocade id,False
cdcbef42-3a6c-558b-9e07-475b1b26131c,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhbr:255402/N,brocade url,False
e01b5cf7-de26-5be4-ab4c-dbec23e187e1,LegacyInformation,1,id.objectNumber,BE-ANN07/br/000192808,referentienummer,False
e01b5cf7-de26-5be4-ab4c-dbec23e187e1,LegacyInformation,1,brocade.id,tg:lhbr:203262,brocade id,False
e01b5cf7-de26-5be4-ab4c-dbec23e187e1,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhbr:203262/N,brocade url,False
4dede4f4-0c70-5908-afe4-37173f2a0679,LegacyInformation,1,id.objectNumber,BE-ANN07/br/000119783,referentienummer,False
4dede4f4-0c70-5908-afe4-37173f2a0679,LegacyInformation,1,brocade.id,tg:lhbr:127292,brocade id,False
4dede4f4-0c70-5908-afe4-37173f2a0679,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhbr:127292/N,brocade url,False
f67aef61-8e85-5979-8729-916af0bb1010,LegacyInformation,1,id.objectNumber,BE-ANN07/br/000063588,referentienummer,False
f67aef61-8e85-5979-8729-916af0bb1010,LegacyInformation,1,brocade.id,tg:lhbr:66332,brocade id,False
f67aef61-8e85-5979-8729-916af0bb1010,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhbr:66332/N,brocade url,False
281b06fd-715b-54f8-8cf7-6e5d2e8f3659,LegacyInformation,1,id.objectNumber,BE-ANN07/br/000029495,referentienummer,False
281b06fd-715b-54f8-8cf7-6e5d2e8f3659,LegacyInformation,1,brocade.id,tg:lhbr:30552,brocade id,False
281b06fd-715b-54f8-8cf7-6e5d2e8f3659,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhbr:30552/N,brocade url,False
7f59ae88-e386-5321-86e5-0c2d943a9b2d,LegacyInformation,1,id.objectNumber,BE-ANN07/br/000113369,referentienummer,False
7f59ae88-e386-5321-86e5-0c2d943a9b2d,LegacyInformation,1,brocade.id,tg:lhbr:120557,brocade id,False
7f59ae88-e386-5321-86e5-0c2d943a9b2d,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhbr:120557/N,brocade url,False
3be709c0-3f47-5ab1-8b4d-6ea7bfc6095a,LegacyInformation,1,id.objectNumber,BE-ANN07/br/000252622,referentienummer,False
3be709c0-3f47-5ab1-8b4d-6ea7bfc6095a,LegacyInformation,1,brocade.id,tg:lhbr:263863,brocade id,False
3be709c0-3f47-5ab1-8b4d-6ea7bfc6095a,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhbr:263863/N,brocade url,False
