ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier
aa64305a-b125-5b53-a572-2bec7aa3bb27,tg:lhbr:228132,ProductionActors,1,ec088980-6865-51bc-953c-71bb468e9977,au::16864,correspondents (correspondence writers),"dlod={""name"":""Michel Seuphor"",""ark"":""ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977"",""uri"":""/agents/people/82517"",""id"":""au::16864"",""nameWithContext"":[""Ferdinand Berckelaers""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977
df44f22d-aafb-505a-b80b-9c4cb604ca70,tg:lhbr:86166,ProductionActors,1,d3d38b5c-9f44-5337-9258-b54457bec379,au::10936,correspondents (correspondence writers),"dlod={""name"":""Lambrecht Lambrechts"",""ark"":""ark:/83110/x0/d3d38b5c-9f44-5337-9258-b54457bec379"",""uri"":""/agents/people/65865"",""id"":""au::10936"",""nameWithContext"":[""R.L. Doornkapper"",""Jan van Hasselt"",""J. Herten""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d3d38b5c-9f44-5337-9258-b54457bec379
c24aca3d-4f7a-5759-9ecf-44fc57ab71d0,tg:lhbr:57896,ProductionActors,1,da00885f-dddd-542c-9767-38420a17149f,au::7526,correspondents (correspondence writers),"dlod={""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/88124"",""id"":""au::7526"",""nameWithContext"":[""Jan-Albert Goris"",""Goy"",""Zeno(n)"",""Doxa""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
cdcbef42-3a6c-558b-9e07-475b1b26131c,tg:lhbr:255402,ProductionActors,1,fd2a5252-aae9-5ccb-a33f-f4b42fac771c,au::24979,correspondents (correspondence writers),"dlod={""name"":""Jinie Brasseur"",""ark"":""ark:/83110/x0/fd2a5252-aae9-5ccb-a33f-f4b42fac771c"",""uri"":""/agents/people/48999"",""id"":""au::24979"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fd2a5252-aae9-5ccb-a33f-f4b42fac771c
e01b5cf7-de26-5be4-ab4c-dbec23e187e1,tg:lhbr:203262,ProductionActors,1,2de42cd3-f804-5d56-bc95-6e98b42f71d7,au::23096,correspondents (correspondence writers),"dlod={""name"":""Verlag Karl Alber"",""ark"":""ark:/83110/x0/2de42cd3-f804-5d56-bc95-6e98b42f71d7"",""uri"":""/agents/corporate_entities/23303"",""id"":""au::23096"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2de42cd3-f804-5d56-bc95-6e98b42f71d7
4dede4f4-0c70-5908-afe4-37173f2a0679,tg:lhbr:127292,ProductionActors,1,0af2b530-2f3c-5afc-ab0e-71169059c9b8,au::16189,correspondents (correspondence writers),"dlod={""name"":""Albert Rutgeerts"",""ark"":""ark:/83110/x0/0af2b530-2f3c-5afc-ab0e-71169059c9b8"",""uri"":""/agents/people/56450"",""id"":""au::16189"",""nameWithContext"":[""Albert van Hageland""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0af2b530-2f3c-5afc-ab0e-71169059c9b8
f67aef61-8e85-5979-8729-916af0bb1010,tg:lhbr:66332,ProductionActors,1,8cc9d144-ef6d-5024-a8cc-0d7ba722e4d1,au::8015,correspondents (correspondence writers),"dlod={""name"":""Ludovic Grootaers"",""ark"":""ark:/83110/x0/8cc9d144-ef6d-5024-a8cc-0d7ba722e4d1"",""uri"":""/agents/people/77530"",""id"":""au::8015"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8cc9d144-ef6d-5024-a8cc-0d7ba722e4d1
281b06fd-715b-54f8-8cf7-6e5d2e8f3659,tg:lhbr:30552,ProductionActors,1,ef3ac7b2-431f-5b6c-aa2b-9efb0f63552e,au::3677:::BBV.1,correspondents (correspondence writers),,
7f59ae88-e386-5321-86e5-0c2d943a9b2d,tg:lhbr:120557,ProductionActors,1,a5769e92-a373-5300-8f9e-9a5d4ab4a9c7,au::15605,correspondents (correspondence writers),"dlod={""name"":""Gaston Renson"",""ark"":""ark:/83110/x0/a5769e92-a373-5300-8f9e-9a5d4ab4a9c7"",""uri"":""/agents/people/70701"",""id"":""au::15605"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a5769e92-a373-5300-8f9e-9a5d4ab4a9c7
3be709c0-3f47-5ab1-8b4d-6ea7bfc6095a,tg:lhbr:263863,ProductionActors,1,c224cb34-6fd2-5e4b-bfe8-78b70b6dcb9d,au::46820,correspondents (correspondence writers),"dlod={""name"":""Leen van Dijck"",""ark"":""ark:/83110/x0/c224cb34-6fd2-5e4b-bfe8-78b70b6dcb9d"",""uri"":""/agents/people/73398"",""id"":""au::46820"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c224cb34-6fd2-5e4b-bfe8-78b70b6dcb9d
db99c399-e816-5663-b323-d0f9cd4c11b1,tg:lhbr:176337,ProductionActors,1,6a56cfab-7976-5d22-a695-e89093d360a8,au::49979,correspondents (correspondence writers),"dlod={""name"":""DDR Revue"",""ark"":""ark:/83110/x0/6a56cfab-7976-5d22-a695-e89093d360a8"",""uri"":""/agents/corporate_entities/18712"",""id"":""au::49979"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6a56cfab-7976-5d22-a695-e89093d360a8
6deea745-e501-5ff0-b78a-b470b70969a4,tg:lhbr:37297,ProductionActors,1,9f9ad815-9323-5752-9705-37c2d793dd73,au::4481,correspondents (correspondence writers),"dlod={""name"":""Arthur Henry Cornette"",""ark"":""ark:/83110/x0/9f9ad815-9323-5752-9705-37c2d793dd73"",""uri"":""/agents/people/83714"",""id"":""au::4481"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f9ad815-9323-5752-9705-37c2d793dd73
d2516495-5f52-5cca-9313-8e04a2e6d93e,tg:lhbr:147893,ProductionActors,1,4e40901b-acbd-5693-8b2e-ae12e9028947,au::19207,correspondents (correspondence writers),"dlod={""name"":""Frederic Verachter"",""ark"":""ark:/83110/x0/4e40901b-acbd-5693-8b2e-ae12e9028947"",""uri"":""/agents/people/87715"",""id"":""au::19207"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4e40901b-acbd-5693-8b2e-ae12e9028947
3be89d69-c8a1-5540-875d-76e3321a8958,tg:lhbr:196163,ProductionActors,1,2bccd131-945e-5700-befb-9987554b0b9a,au::12828:::RSV.1,correspondents (correspondence writers),"dlod={""suggest"":[""Ivo Michiels"",""Rik Ceuppens"",""Henri Paul René Ceuppens""],""name"":""Ivo Michiels"",""ark"":""ark:/83110/x0/644aeb61-2f93-5fbc-9530-61fb95fa01ef"",""uri"":""/agents/people/72190"",""id"":""au::12828"",""nameWithContext"":[""Rik Ceuppens"",""Henri Paul René Ceuppens""],""capacity"":""Redactiesecretaris van Nieuw Vlaams Tijdschrift"",""isCapacity"":true,""relatorRaw"":""RSV"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/644aeb61-2f93-5fbc-9530-61fb95fa01ef
7fe9f34b-931c-519f-a3ea-9002c5fffb78,tg:lhbr:279097,ProductionActors,1,b4cb15ea-f1d5-5bc9-a39f-adcfd7928044,au::24388,correspondents (correspondence writers),"dlod={""name"":""Harry Kahan"",""ark"":""ark:/83110/x0/b4cb15ea-f1d5-5bc9-a39f-adcfd7928044"",""uri"":""/agents/people/71903"",""id"":""au::24388"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b4cb15ea-f1d5-5bc9-a39f-adcfd7928044
314b362f-52ed-5d04-8de3-1e656ad8eeee,tg:lhbr:3721,ProductionActors,1,ac8e79a1-53c8-5949-b8d5-37225ccc6fb4,au::850,correspondents (correspondence writers),"dlod={""name"":""Roger Avermaete"",""ark"":""ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4"",""uri"":""/agents/people/69767"",""id"":""au::850"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4
a910bf47-9338-565a-a0fa-739407be5464,tg:lhbr:282525,ProductionActors,1,060aae26-2307-563b-8e03-f669281bea24,au::5281,correspondents (correspondence writers),"dlod={""name"":""André Demedts"",""ark"":""ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24"",""uri"":""/agents/people/50634"",""id"":""au::5281"",""nameWithContext"":[""'t Elsboschmanneke"",""Herman Elvoort"",""Willy Hart"",""Koen Lisarde"",""Nemo"",""Wim Oldenweg""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24
a9876ef6-f99f-5757-a433-26ad93233fef,tg:lhbr:146781,ProductionActors,1,82aeeea2-2298-565f-8f0c-56394b147661,au::19070:::SEV.1,correspondents (correspondence writers),"dlod={""suggest"":[""Neer Vantina"",""Renier Pannemans""],""name"":""Neer Vantina"",""ark"":""ark:/83110/x0/e7aa16b0-7156-5626-9245-96b6e5f91f0b"",""uri"":""/agents/people/82037"",""id"":""au::19070"",""nameWithContext"":[""Renier Pannemans""],""capacity"":""Secretaris van Kunstkring '64"",""isCapacity"":true,""relatorRaw"":""SEV"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e7aa16b0-7156-5626-9245-96b6e5f91f0b
9f1cba13-d3ea-5624-ab90-cf03f43ec91d,tg:lhbr:51041,ProductionActors,1,eab0ad7e-c8a7-5500-9f4f-4db256c36a92,au::6345,correspondents (correspondence writers),"dlod={""name"":""Fred Engelen"",""ark"":""ark:/83110/x0/eab0ad7e-c8a7-5500-9f4f-4db256c36a92"",""uri"":""/agents/people/71395"",""id"":""au::6345"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eab0ad7e-c8a7-5500-9f4f-4db256c36a92
6e488d18-5dca-5839-951a-8f7edb07961c,tg:lhbr:234111,ProductionActors,1,2eef645b-e5e2-5a26-8530-3bd2ae2f7529,au::10048,correspondents (correspondence writers),"dlod={""name"":""Katholieke Universiteit Leuven"",""ark"":""ark:/83110/x0/2eef645b-e5e2-5a26-8530-3bd2ae2f7529"",""uri"":""/agents/corporate_entities/14251"",""id"":""au::10048"",""nameWithContext"":[""KUL""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2eef645b-e5e2-5a26-8530-3bd2ae2f7529
08b5b18b-fa88-5b47-b703-dd3f90bbdbde,tg:lhbr:262771,ProductionActors,1,e607b34e-1be2-5e1b-870d-cb3a599b6d2c,au::15771,correspondents (correspondence writers),"dlod={""name"":""Daniël Robberechts"",""ark"":""ark:/83110/x0/e607b34e-1be2-5e1b-870d-cb3a599b6d2c"",""uri"":""/agents/people/87854"",""id"":""au::15771"",""nameWithContext"":[""M. van Ach"",""Robrecht Daniëls"",""Jan Maris""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e607b34e-1be2-5e1b-870d-cb3a599b6d2c
beff786e-a5e8-5c4c-933f-38ec2837d4ed,tg:lhbr:2833,ProductionActors,1,ac1c4698-bcab-5945-a30b-80ce390ae02f,au::22449,correspondents (correspondence writers),"dlod={""name"":""L. (E.H.) Ardui"",""ark"":""ark:/83110/x0/ac1c4698-bcab-5945-a30b-80ce390ae02f"",""uri"":""/agents/people/86284"",""id"":""au::22449"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ac1c4698-bcab-5945-a30b-80ce390ae02f
badcf258-2d1a-5627-83d6-a59543f01e3d,tg:lhbr:267089,ProductionActors,1,13a7e7be-90e0-5d02-a6f0-079ba8f64902,au::10993,correspondents (correspondence writers),"dlod={""name"":""Piet Landsvreugt"",""ark"":""ark:/83110/x0/e21e6ff7-9e16-5c34-a9ec-0d73e2e3ac68"",""uri"":""/agents/people/72993"",""id"":""au::10993"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e21e6ff7-9e16-5c34-a9ec-0d73e2e3ac68
e164bb24-2e64-55ab-bebc-6630e900b6bf,tg:lhbr:143079,ProductionActors,1,3185c0db-4cf8-5396-b750-95bb422a7c9e,au::18388,correspondents (correspondence writers),"dlod={""name"":""Nestor de Tière"",""ark"":""ark:/83110/x0/3185c0db-4cf8-5396-b750-95bb422a7c9e"",""uri"":""/agents/people/72031"",""id"":""au::18388"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3185c0db-4cf8-5396-b750-95bb422a7c9e
2f10f2a8-0190-5141-b496-53068bdd29aa,tg:lhbr:115619,ProductionActors,1,d3633029-9ebd-5869-bf20-3362bfffd1ec,au::14751:::SEV.1,correspondents (correspondence writers),"dlod={""suggest"":[""Robert Picavet""],""name"":""Robert Picavet"",""ark"":""ark:/83110/x0/7b939121-661a-52ae-8e24-1ce9b31ff565"",""uri"":""/agents/people/87136"",""id"":""au::14751"",""capacity"":""Secretaris van Antwerpen (Vlaanderen)"",""isCapacity"":true,""relatorRaw"":""SEV"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7b939121-661a-52ae-8e24-1ce9b31ff565
0f24abab-a174-5cb1-bf46-2708a2fc4daf,tg:lhbr:192989,ProductionActors,1,6cfaffa9-a3e9-5106-bac5-ebd67d3b4f9a,au::12828:::RDV.3,correspondents (correspondence writers),"dlod={""suggest"":[""Ivo Michiels"",""Rik Ceuppens"",""Henri Paul René Ceuppens""],""name"":""Ivo Michiels"",""ark"":""ark:/83110/x0/644aeb61-2f93-5fbc-9530-61fb95fa01ef"",""uri"":""/agents/people/72190"",""id"":""au::12828"",""nameWithContext"":[""Rik Ceuppens"",""Henri Paul René Ceuppens""],""capacity"":""Redacteur van Nieuw Vlaams Tijdschrift"",""isCapacity"":true,""relatorRaw"":""RDV"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/644aeb61-2f93-5fbc-9530-61fb95fa01ef
f70d676e-3333-5f79-a9cb-9bde05865725,tg:lhbr:168329,ProductionActors,1,7b51f942-44a2-5a39-9b2d-b95acdd11a52,au::19446,correspondents (correspondence writers),"dlod={""name"":""Vereniging ter Bevordering van het Vlaamse Boekwezen"",""ark"":""ark:/83110/x0/7b51f942-44a2-5a39-9b2d-b95acdd11a52"",""uri"":""/agents/corporate_entities/15188"",""id"":""au::19446"",""nameWithContext"":[""VBVB"",""Huis van het Boek"",""boek.be""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7b51f942-44a2-5a39-9b2d-b95acdd11a52
fc30fcc5-5d7e-5622-800d-d9f5fc138c2a,tg:lhbr:29289,ProductionActors,1,cb527b63-a6a8-56a5-bce5-1864758afb64,au::3664,correspondents (correspondence writers),"dlod={""name"":""Frans van Cauwelaert"",""ark"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""uri"":""/agents/people/49644"",""id"":""au::3664"",""nameWithContext"":[""Frans van Calloo""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64
dc666472-e8e7-56f2-80f3-6ef28f30e1a4,tg:lhbr:117624,ProductionActors,1,d19df983-7cfb-5567-ad51-2dae56563664,au::39410,correspondents (correspondence writers),"dlod={""name"":""P. de Potter"",""ark"":""ark:/83110/x0/d19df983-7cfb-5567-ad51-2dae56563664"",""uri"":""/agents/people/80670"",""id"":""au::39410"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d19df983-7cfb-5567-ad51-2dae56563664
f3a373ae-df28-51ca-a570-a4df9d813a24,tg:lhbr:56784,ProductionActors,1,696e9730-02de-5c77-a346-6d0b146fa705,au::7443,correspondents (correspondence writers),"dlod={""name"":""Julius de Geyter"",""ark"":""ark:/83110/x0/696e9730-02de-5c77-a346-6d0b146fa705"",""uri"":""/agents/people/65956"",""id"":""au::7443"",""nameWithContext"":[""Jozef van Bergdale"",""Rudolf Denderval"",""Joannes de Geyter""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/696e9730-02de-5c77-a346-6d0b146fa705
b544c937-61e2-53e3-9b09-5e19f5a0e4f3,tg:lhbr:218584,ProductionActors,1,0800ea53-101f-50b2-8527-8803ad4589ca,au::54624,correspondents (correspondence writers),"dlod={""name"":""Jean Hans Arp"",""ark"":""ark:/83110/x0/0800ea53-101f-50b2-8527-8803ad4589ca"",""uri"":""/agents/people/48887"",""id"":""au::54624"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0800ea53-101f-50b2-8527-8803ad4589ca
67985bec-be40-51f3-9663-bd85fb9cdfd7,tg:lhbr:108928,ProductionActors,1,be41baf4-a1a6-5fc7-b746-61eb4969f6cf,au::13950,correspondents (correspondence writers),"dlod={""name"":""Hendrik van Offel"",""ark"":""ark:/83110/x0/be41baf4-a1a6-5fc7-b746-61eb4969f6cf"",""uri"":""/agents/people/49285"",""id"":""au::13950"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be41baf4-a1a6-5fc7-b746-61eb4969f6cf
448b79f7-e401-5811-a669-7c2397a8ed2d,tg:lhbr:49888,ProductionActors,1,32871d34-8676-5335-a486-a361b9025683,au::6197,correspondents (correspondence writers),"dlod={""name"":""Georges Eekhoud"",""ark"":""ark:/83110/x0/32871d34-8676-5335-a486-a361b9025683"",""uri"":""/agents/people/63883"",""id"":""au::6197"",""nameWithContext"":[""Gabriël d' Estranges""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/32871d34-8676-5335-a486-a361b9025683
533c7899-a944-5c32-a6b5-b42e0e17a023,tg:lhbr:280518,ProductionActors,1,3f4f961c-c09f-5fa2-aeee-79ef08370030,au::21268,correspondents (correspondence writers),"dlod={""name"":""Albert Westerlinck"",""ark"":""ark:/83110/x0/3f4f961c-c09f-5fa2-aeee-79ef08370030"",""uri"":""/agents/people/57201"",""id"":""au::21268"",""nameWithContext"":[""José Aerts""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3f4f961c-c09f-5fa2-aeee-79ef08370030
83838fcd-38a9-5e42-ab23-a1697ce768d3,tg:lhbr:98178,ProductionActors,1,fe947a6c-a275-5281-bbf0-70d698716e9e,au::12561:::VZV.1,correspondents (correspondence writers),"dlod={""suggest"":[""Willem Melis""],""name"":""Willem Melis"",""ark"":""ark:/83110/x0/60b81e96-ec63-58d6-bea6-a6ebb4142542"",""uri"":""/agents/people/74635"",""id"":""au::12561"",""capacity"":""Voorzitter van Nederlanden in Europa [Genootschap]"",""isCapacity"":true,""relatorRaw"":""VZV"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/60b81e96-ec63-58d6-bea6-a6ebb4142542
4dc44433-fdf8-5104-af44-dba143ac1158,tg:lhbr:182570,ProductionActors,1,379c94d2-3b75-575e-9de1-0ee01d9f25a7,au::28737,correspondents (correspondence writers),"dlod={""name"":""Jan Hofmans"",""ark"":""ark:/83110/x0/379c94d2-3b75-575e-9de1-0ee01d9f25a7"",""uri"":""/agents/people/78857"",""id"":""au::28737"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/379c94d2-3b75-575e-9de1-0ee01d9f25a7
