ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier
9ad9e289-a225-5297-aa76-547f4a84f063,tg:lhps:30552,ProductionActors,1,ccc30780-96b5-535a-b598-631fb875bd06,au::45461,printers (people),"dlod={""name"":""Michiels"",""ark"":""ark:/83110/x0/ccc30780-96b5-535a-b598-631fb875bd06"",""uri"":""/agents/corporate_entities/24313"",""id"":""au::45461"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ccc30780-96b5-535a-b598-631fb875bd06
8c9b9462-a190-5ab1-9502-2d241b79933c,tg:lhps:3721,ProductionActors,1,8712f973-47f5-50e8-ae72-125fed1f429e,au::45510,printers (people),"dlod={""name"":""Kopie Kopij"",""ark"":""ark:/83110/x0/8712f973-47f5-50e8-ae72-125fed1f429e"",""uri"":""/agents/corporate_entities/20974"",""id"":""au::45510"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8712f973-47f5-50e8-ae72-125fed1f429e
f893fc70-00bb-5f5f-985e-0bf44213ce73,tg:lhps:51041,ProductionActors,1,2b5dd1f5-13e6-5ef3-b0ba-f9b1973ab771,au::7681,designers,"dlod={""name"":""Nicole van Goethem"",""ark"":""ark:/83110/x0/2b5dd1f5-13e6-5ef3-b0ba-f9b1973ab771"",""uri"":""/agents/people/92828"",""id"":""au::7681"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2b5dd1f5-13e6-5ef3-b0ba-f9b1973ab771
4fd14fcc-cb1b-5d09-bdca-ade565a0171e,tg:lhps:49888,ProductionActors,1,778813ac-5be2-52f6-bb04-9d747acd35fd,au::46290,printers (people),"dlod={""name"":""Indruk"",""ark"":""ark:/83110/x0/778813ac-5be2-52f6-bb04-9d747acd35fd"",""uri"":""/agents/corporate_entities/16660"",""id"":""au::46290"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/778813ac-5be2-52f6-bb04-9d747acd35fd
30483822-d2b8-5522-91be-326506c8e801,tg:lhps:23684,ProductionActors,1,f3e136d2-66e7-502d-89b2-765d7ac9f9ef,au::44366,printers (people),"dlod={""name"":""V. Resseler"",""ark"":""ark:/83110/x0/f3e136d2-66e7-502d-89b2-765d7ac9f9ef"",""uri"":""/agents/corporate_entities/22348"",""id"":""au::44366"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f3e136d2-66e7-502d-89b2-765d7ac9f9ef
2d138a5f-f57d-5dd6-a2ad-96899eabb14c,tg:lhps:13232,ProductionActors,1,d0db08ed-3881-5468-8948-6ae0ed718c40,au::44801,printers (people),"dlod={""name"":""Hussein"",""ark"":""ark:/83110/x0/d0db08ed-3881-5468-8948-6ae0ed718c40"",""uri"":""/agents/corporate_entities/27179"",""id"":""au::44801"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d0db08ed-3881-5468-8948-6ae0ed718c40
73342a2f-8adb-5759-bf27-b4749aee9845,tg:lhps:47195,ProductionActors,1,4563f6a1-2806-5967-94f9-11fdcd7b6a2b,au::56764,designers,"dlod={""name"":""Kris Demey"",""ark"":""ark:/83110/x0/4563f6a1-2806-5967-94f9-11fdcd7b6a2b"",""uri"":""/agents/people/74098"",""id"":""au::56764"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4563f6a1-2806-5967-94f9-11fdcd7b6a2b
b2906926-4eef-5eb2-8a1d-c9e1ae7ea664,tg:lhps:40650,ProductionActors,1,b5574559-1bce-59e6-81d6-a4eb37e8e33d,au::46093,printers (people),"dlod={""name"":""Rapid"",""ark"":""ark:/83110/x0/b5574559-1bce-59e6-81d6-a4eb37e8e33d"",""uri"":""/agents/corporate_entities/18916"",""id"":""au::46093"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b5574559-1bce-59e6-81d6-a4eb37e8e33d
cbfcbe77-a2e3-5cd3-a0d2-a8f7d5048991,tg:lhps:41942,ProductionActors,1,560311a5-026b-5374-a2d7-bda9ac5520da,au::10243,designers,"dlod={""name"":""Julian Key"",""ark"":""ark:/83110/x0/560311a5-026b-5374-a2d7-bda9ac5520da"",""uri"":""/agents/people/73279"",""id"":""au::10243"",""nameWithContext"":[""Julien Keymolen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/560311a5-026b-5374-a2d7-bda9ac5520da
cbfcbe77-a2e3-5cd3-a0d2-a8f7d5048991,tg:lhps:41942,ProductionActors,2,b7d8f775-b3dd-5d2f-9ad1-d6a112111dfe,au::44644,printers (people),"dlod={""name"":""J. de Grève \u0026 Co"",""ark"":""ark:/83110/x0/b7d8f775-b3dd-5d2f-9ad1-d6a112111dfe"",""uri"":""/agents/corporate_entities/18400"",""id"":""au::44644"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b7d8f775-b3dd-5d2f-9ad1-d6a112111dfe
