ResourceID,brocade.id,card,order,source_field,Illustration URL,Illustration Type
d9198741-6a71-5c44-afb8-139f34d3de4f,tg:lhps:57896,Images,1,ill.lowres,https://anet.be/docstore/d:lh:460142,Lage resolutie
9ad9e289-a225-5297-aa76-547f4a84f063,tg:lhps:30552,Images,1,ill.lowres,https://anet.be/docstore/d:lh:313555,Lage resolutie
8c9b9462-a190-5ab1-9502-2d241b79933c,tg:lhps:3721,Images,1,ill.lowres,https://anet.be/docstore/d:lh:645059,Lage resolutie
f893fc70-00bb-5f5f-985e-0bf44213ce73,tg:lhps:51041,Images,1,ill.lowres,https://anet.be/docstore/d:lh:249988,Lage resolutie
f893fc70-00bb-5f5f-985e-0bf44213ce73,tg:lhps:51041,Images,3,ill.highres,https://anet.be/docstore/d:lh:250047,Hoge resolutie
21c98bbb-66e7-5700-a722-9e9133147c34,tg:lhps:2833,Images,1,ill.lowres,https://anet.be/docstore/d:lh:644775,Lage resolutie
a55f16dd-08d1-5f6e-87fa-f9ca9233c219,tg:lhps:29289,Images,1,ill.lowres,https://anet.be/docstore/d:lh:603206,Lage resolutie
f3cdb4a6-c5bd-504f-9edb-a6d043849d48,tg:lhps:56784,Images,1,ill.lowres,https://anet.be/docstore/d:lh:657060,Lage resolutie
4fd14fcc-cb1b-5d09-bdca-ade565a0171e,tg:lhps:49888,Images,1,ill.lowres,https://anet.be/docstore/d:lh:455665,Lage resolutie
30483822-d2b8-5522-91be-326506c8e801,tg:lhps:23684,Images,1,ill.lowres,https://anet.be/docstore/d:lh:508524,Lage resolutie
62fe1480-2a29-52a7-a83d-48890c025ad3,tg:lhps:24141,Images,1,ill.lowres,https://anet.be/docstore/d:lh:509026,Lage resolutie
c36ffa9b-bf17-5913-992c-9b5461962379,tg:lhps:42397,Images,1,ill.lowres,https://anet.be/docstore/d:lh:449831,Lage resolutie
2d138a5f-f57d-5dd6-a2ad-96899eabb14c,tg:lhps:13232,Images,1,ill.lowres,https://anet.be/docstore/d:lh:555142,Lage resolutie
54e487c2-d9a2-5bc9-9bfd-fff37c832817,tg:lhps:45452,Images,1,ill.lowres,https://anet.be/docstore/d:lh:452581,Lage resolutie
8c9337a6-1fd9-51cd-9df9-d84d20144d84,tg:lhps:22996,Images,1,ill.lowres,https://anet.be/docstore/d:lh:507768,Lage resolutie
73342a2f-8adb-5759-bf27-b4749aee9845,tg:lhps:47195,Images,1,ill.lowres,https://anet.be/docstore/d:lh:454111,Lage resolutie
528c7092-4e99-5cf9-be4f-7d9121f0906c,tg:lhps:729,Images,1,ill.lowres,https://anet.be/docstore/d:lh:48447,Lage resolutie
528c7092-4e99-5cf9-be4f-7d9121f0906c,tg:lhps:729,Images,3,ill.highres,https://anet.be/docstore/d:lh:208061,Hoge resolutie
8f37cfbe-cfae-53da-9474-1a3809bb9a7e,tg:lhps:16030,Images,1,ill.lowres,https://anet.be/docstore/d:lh:655473,Lage resolutie
b2906926-4eef-5eb2-8a1d-c9e1ae7ea664,tg:lhps:40650,Images,1,ill.lowres,https://anet.be/docstore/d:lh:514451,Lage resolutie
cbfcbe77-a2e3-5cd3-a0d2-a8f7d5048991,tg:lhps:41942,Images,1,ill.lowres,https://anet.be/docstore/d:lh:514759,Lage resolutie
8817d232-5930-56ae-ae0b-53760ded9232,tg:lhps:26486,Images,1,ill.lowres,https://anet.be/docstore/d:lh:554083,Lage resolutie
cf2f2475-7f87-5466-a578-33c7e7be517e,tg:lhps:21343,Images,1,ill.lowres,https://anet.be/docstore/d:lh:506040,Lage resolutie
b4fb8056-312b-5f94-a0f2-20110061834f,tg:lhps:54243,Images,1,ill.lowres,https://anet.be/docstore/d:lh:457710,Lage resolutie
abd1628e-c49b-5615-acf4-6a0e517fd9af,tg:lhps:29773,Images,1,ill.lowres,https://anet.be/docstore/d:lh:603559,Lage resolutie
81ed1814-e5a1-54d7-bb87-89c0b5c88837,tg:lhps:53586,Images,1,ill.highres,https://anet.be/docstore/d:lh:263895,Hoge resolutie
81ed1814-e5a1-54d7-bb87-89c0b5c88837,tg:lhps:53586,Images,2,ill.lowres,https://anet.be/docstore/d:lh:264152,Lage resolutie
a23d8928-a726-5918-b71d-996d5fee8a1b,tg:lhps:48260,Images,1,ill.highres,https://anet.be/docstore/d:lh:237902,Hoge resolutie
a23d8928-a726-5918-b71d-996d5fee8a1b,tg:lhps:48260,Images,2,ill.lowres,https://anet.be/docstore/d:lh:242638,Lage resolutie
adf89f7b-b008-50d5-a7eb-08e2c10e5d23,tg:lhps:28861,Images,1,ill.lowres,https://anet.be/docstore/d:lh:513259,Lage resolutie
d3641323-a5b0-5af3-b5ef-98834690fd96,tg:lhps:32095,Images,1,ill.lowres,https://anet.be/docstore/d:lh:688465,Lage resolutie
e864df67-7a2f-5c56-9b5a-5095c9bea5c8,tg:lhps:6523,Images,1,ill.lowres,https://anet.be/docstore/d:lh:578524,Lage resolutie
e949166d-3172-5e4a-bb0b-b75285d96794,tg:lhps:51411,Images,1,ill.highres,https://anet.be/docstore/d:lh:251838,Hoge resolutie
e949166d-3172-5e4a-bb0b-b75285d96794,tg:lhps:51411,Images,2,ill.lowres,https://anet.be/docstore/d:lh:251856,Lage resolutie
59c8bf1e-503c-5024-80af-3d2b60ae2e26,tg:lhps:30102,Images,1,ill.lowres,https://anet.be/docstore/d:lh:718640,Lage resolutie
aeb9ca95-a323-5689-8e5e-04600caeaa00,tg:lhps:6489,Images,1,ill.lowres,https://anet.be/docstore/d:lh:226239,Lage resolutie
aeb9ca95-a323-5689-8e5e-04600caeaa00,tg:lhps:6489,Images,3,ill.highres,https://anet.be/docstore/d:lh:226269,Hoge resolutie
8fcadac7-c8cf-5d41-b13e-11c77d2a1ad5,tg:lhps:3371,Images,1,ill.lowres,https://anet.be/docstore/d:lh:675096,Lage resolutie
b362c266-7802-5e2c-8e99-b118e5f8c762,tg:lhps:683,Images,1,ill.lowres,https://anet.be/docstore/d:lh:48403,Lage resolutie
b362c266-7802-5e2c-8e99-b118e5f8c762,tg:lhps:683,Images,3,ill.highres,https://anet.be/docstore/d:lh:204982,Hoge resolutie
df18cc73-b836-5d25-b31f-e2d06c18827b,tg:lhps:45002,Images,1,ill.lowres,https://anet.be/docstore/d:lh:690427,Lage resolutie
3a86188e-49d1-5143-bf96-ee7eacd27e65,tg:lhps:13662,Images,1,ill.lowres,https://anet.be/docstore/d:lh:499161,Lage resolutie
c69ad6eb-d519-5370-b892-182726872abd,tg:lhps:12970,Images,1,ill.lowres,https://anet.be/docstore/d:lh:685720,Lage resolutie
959eaa13-0eaa-5a72-85d0-4303addd3681,tg:lhps:59021,Images,1,ill.lowres,https://anet.be/docstore/d:lh:710170,Lage resolutie
8a53d7ca-91c2-5a9d-86d0-1e197e363de8,tg:lhps:24511,Images,1,ill.lowres,https://anet.be/docstore/d:lh:509432,Lage resolutie
cb830c18-051c-547d-b66f-6d27abc54b1d,tg:lhps:21713,Images,1,ill.lowres,https://anet.be/docstore/d:lh:559150,Lage resolutie
e20cca8a-dacb-5e56-86fc-eea257087513,tg:lhps:20801,Images,1,ill.lowres,https://anet.be/docstore/d:lh:505450,Lage resolutie
a31f4b61-a71c-585d-8258-367dea709e1c,tg:lhps:379,Images,1,ill.lowres,https://anet.be/docstore/d:lh:645061,Lage resolutie
ffa01a01-8561-5e00-a849-6629810395e5,tg:lhps:40200,Images,1,ill.lowres,https://anet.be/docstore/d:lh:514332,Lage resolutie
e75534b7-b093-5857-9956-2f24648b23a3,tg:lhps:16460,Images,1,ill.lowres,https://anet.be/docstore/d:lh:655495,Lage resolutie
