ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
20eed137-8311-531c-8387-fa104530acb6,tg:rubgr:364_#1,e22_AnnotationsMaterial,1,note.rubalg,"<p>AFG: R85/417b</p>
","<p>AFG: R85/417b</p>
",Nederlands,remarks
6f0d9bd4-e43a-5292-8156-5c0a6773b388,tg:rubgr:205_#1,e22_AnnotationsMaterial,1,note.rubalg,"<p><a href=""http://bestiary.ca/etext/druce1919"">http://bestiary.ca/etext/druce1919</a> (gedownload)</p>
","<p><a href=""http://bestiary.ca/etext/druce1919"">http://bestiary.ca/etext/druce1919</a> (gedownload)</p>
",Nederlands,remarks
bf050f5f-7a17-557d-8913-9a52c708781a,tg:rubgr:352_#1,e22_AnnotationsMaterial,1,note.rubalg,"<p><a href=""http://www.zeno.org/nid/20004755227"">http://www.zeno.org/nid/20004755227</a></p>
","<p><a href=""http://www.zeno.org/nid/20004755227"">http://www.zeno.org/nid/20004755227</a></p>
",Nederlands,remarks
9ed87662-89c4-540a-819d-ff078f5a14f8,tg:rubgr:249_#1,e22_AnnotationsMaterial,1,note.rubalg,"<p>British Library: Contrasto di carnesciale et della quaresima: Microfiche: Primary Source Microfilm (an imprint of Cengage Learning), 2006. Incunabula: the Printing Revolution in Europe 1455-1500. Unit 75 - Printing in Florence Part III, FL 223;</p>
","<p>British Library: Contrasto di carnesciale et della quaresima: Microfiche: Primary Source Microfilm (an imprint of Cengage Learning), 2006. Incunabula: the Printing Revolution in Europe 1455-1500. Unit 75 - Printing in Florence Part III, FL 223;</p>
",Nederlands,remarks
04450097-4ba3-53df-8e38-4dfce476b06b,tg:rubgr:431_#1,e22_AnnotationsMaterial,1,note.rubalg,"<p><a href=""http://digi.ub.uni-heidelberg.de/diglit/cpg76/0001?sid=b7d3baac5335a6b95be5ff650fa976cb"">http://digi.ub.uni-heidelberg.de/diglit/cpg76/0001?sid=b7d3baac5335a6b95be5ff650fa976cb</a></p>
","<p><a href=""http://digi.ub.uni-heidelberg.de/diglit/cpg76/0001?sid=b7d3baac5335a6b95be5ff650fa976cb"">http://digi.ub.uni-heidelberg.de/diglit/cpg76/0001?sid=b7d3baac5335a6b95be5ff650fa976cb</a></p>
",Nederlands,remarks
add16beb-b0f4-5192-8d7f-82f74a78aab7,tg:rubgr:1028_#1,e22_AnnotationsMaterial,1,note.rubalg,"<p>The Missal : compiled by lawful authority from the Missale Romanum : a new edition agreeable with the Vatican typical edition :  together with a supplement containing the additional masses used in English-speaking countries and those for the greater feasts of the principal religious orders</p>
","<p>The Missal : compiled by lawful authority from the Missale Romanum : a new edition agreeable with the Vatican typical edition :  together with a supplement containing the additional masses used in English-speaking countries and those for the greater feasts of the principal religious orders</p>
",Nederlands,remarks
4e02b0f3-7ef1-502a-a716-7b03b265dba4,tg:rubgr:366_#1,e22_AnnotationsMaterial,1,note.rubalg,"<p><a href=""http://www.geschkult.fu-berlin.de/e/jancke-quellenkunde/verzeichnis/s/v_schwarz/index.html"">http://www.geschkult.fu-berlin.de/e/jancke-quellenkunde/verzeichnis/s/v_schwarz/index.html</a><br />
<a href=""http://www.bildindex.de/obj20505003.html#"">http://www.bildindex.de/obj20505003.html#</a>|home</p>
","<p><a href=""http://www.geschkult.fu-berlin.de/e/jancke-quellenkunde/verzeichnis/s/v_schwarz/index.html"">http://www.geschkult.fu-berlin.de/e/jancke-quellenkunde/verzeichnis/s/v_schwarz/index.html</a><br />
<a href=""http://www.bildindex.de/obj20505003.html#"">http://www.bildindex.de/obj20505003.html#</a>|home</p>
",Nederlands,remarks
fe055e19-b4a9-561c-986c-46346c058d55,tg:rubgr:655_#1,e22_AnnotationsMaterial,1,note.rubalg,"<p><a href=""http://www.bl.uk/catalogues/illuminatedmanuscripts/welcome.htm"">http://www.bl.uk/catalogues/illuminatedmanuscripts/welcome.htm</a></p>
","<p><a href=""http://www.bl.uk/catalogues/illuminatedmanuscripts/welcome.htm"">http://www.bl.uk/catalogues/illuminatedmanuscripts/welcome.htm</a></p>
",Nederlands,remarks
d481c58a-9824-529d-bd4c-c63fe24b61c4,tg:rubgr:93_#1,e22_AnnotationsMaterial,1,note.rubalg,"<p>Grossmann 1955, p. 189, nr. 3</p>
","<p>Grossmann 1955, p. 189, nr. 3</p>
",Nederlands,remarks
7c8be2dc-6c70-59ab-aa7c-fefb559710e9,tg:rubgr:247_#1,e22_AnnotationsMaterial,1,note.rubalg,"<p><a href=""http://www.dbnl.org/titels/titel.php?id=oest001dieb01"">http://www.dbnl.org/titels/titel.php?id=oest001dieb01</a></p>
","<p><a href=""http://www.dbnl.org/titels/titel.php?id=oest001dieb01"">http://www.dbnl.org/titels/titel.php?id=oest001dieb01</a></p>
",Nederlands,remarks
