ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
7e0a9f89-092b-5343-80c9-b40108fdade6,tg:rubdoc:4143,e73_AnnotationsImmaterial,1,adm.note,"Corresponding LB-numbers: LB 678, LB 742 and LB 626.","Corresponding LB-numbers: LB 678, LB 742 and LB 626.",Nederlands,remarks
e5ff0a66-0d5b-5292-9785-6a3cc9e37686,tg:rubdoc:4059,e73_AnnotationsImmaterial,1,adm.note,Corresponding LB-numbers: LB 306 and LB 313.,Corresponding LB-numbers: LB 306 and LB 313.,Nederlands,remarks
3506b2f6-1a47-52dd-9792-30b95acfdf97,tg:rubdoc:4049,e73_AnnotationsImmaterial,1,adm.note,"Corresponding LB-numbers: LB 157/3, LB 158/2, LB 159, LB 161, LB 173, LB 175 and LB 185/29a.","Corresponding LB-numbers: LB 157/3, LB 158/2, LB 159, LB 161, LB 173, LB 175 and LB 185/29a.",Nederlands,remarks
dcd7863e-fbfb-5e3e-9a74-daf8f2a8ec28,tg:rubdoc:3996,e73_AnnotationsImmaterial,1,adm.note,Corresponding LB-number: LB 1445/2.,Corresponding LB-number: LB 1445/2.,Nederlands,remarks
712315fa-957f-5957-bba9-872100041f32,tg:rubdoc:3972,e73_AnnotationsImmaterial,1,adm.note,Corresponding LB-numbers: LB 1270-1280.,Corresponding LB-numbers: LB 1270-1280.,Nederlands,remarks
40ae26e7-cc76-5ab2-b94c-f4ec83f41bd7,tg:rubdoc:4004,e73_AnnotationsImmaterial,1,adm.note,Corresponding LB-number: LB 735/5.,Corresponding LB-number: LB 735/5.,Nederlands,remarks
8b008294-a9fe-57c8-9da3-367d36196d79,tg:rubdoc:4014,e73_AnnotationsImmaterial,1,adm.note,Corresponding LB-numbers: LB 1629-1713.,Corresponding LB-numbers: LB 1629-1713.,Nederlands,remarks
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,tg:rubdoc:4066,e73_AnnotationsImmaterial,1,adm.note,Corresponding LB-number: LB 350.,Corresponding LB-number: LB 350.,Nederlands,remarks
b0f33027-0647-5c98-a7dc-1eb91094b1a4,tg:rubdoc:3910,e73_AnnotationsImmaterial,1,adm.note,Corresponding LB-number: LB 917.,Corresponding LB-number: LB 917.,Nederlands,remarks
c7aadfbb-18af-5827-bd99-26882f587822,tg:rubdoc:3926,e73_AnnotationsImmaterial,1,adm.note,Corresponding LB-number: LB 1046-1077.,Corresponding LB-number: LB 1046-1077.,Nederlands,remarks
