ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier
175a644f-ee14-50d0-a496-ae3d619abb9a,tg:mpmbr:115,OriginalBrocade,3,ef8de797-30b0-597d-b7a3-d4745423e3be,au::108564,subjects (content of works),"dlod={""name"":""Balthasar III Moretus"",""ark"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""uri"":""/agents/people/56093"",""id"":""au::108564"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be
2ef0a10d-53b5-5272-9d67-49aac714b4b1,tg:mpmbr:103,OriginalBrocade,3,25698b1e-409a-5a91-a3fa-8210d28b1095,au::108565,subjects (content of works),"dlod={""name"":""Theresia Mechtildis Schilders"",""ark"":""ark:/83110/x0/25698b1e-409a-5a91-a3fa-8210d28b1095"",""uri"":""/agents/people/85215"",""id"":""au::108565"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/25698b1e-409a-5a91-a3fa-8210d28b1095
679a9c5e-1fed-571c-9ec2-d03ce98744e1,tg:mpmbr:197,OriginalBrocade,3,a14646f0-adab-59b1-b3b8-28b3669e92cf,au::108600,subjects (content of works),"dlod={""name"":""Melchior Moretus"",""ark"":""ark:/83110/x0/a14646f0-adab-59b1-b3b8-28b3669e92cf"",""uri"":""/agents/people/61340"",""id"":""au::108600"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a14646f0-adab-59b1-b3b8-28b3669e92cf
4d783568-5171-5ec3-9de0-a7f4e8a6e149,tg:mpmbr:20,OriginalBrocade,3,4c13ba31-93c9-5596-9aa6-7c6144acf49e,au::108835,subjects (content of works),"dlod={""name"":""Anna Maria Moretus"",""ark"":""ark:/83110/x0/4c13ba31-93c9-5596-9aa6-7c6144acf49e"",""uri"":""/agents/people/94282"",""id"":""au::108835"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c13ba31-93c9-5596-9aa6-7c6144acf49e
4d783568-5171-5ec3-9de0-a7f4e8a6e149,tg:mpmbr:20,OriginalBrocade,4,01e70735-73b1-54b2-b939-6c0f018dd9af,au::108837,subjects (content of works),"dlod={""name"":""Theresia Seraphina de Neuf"",""ark"":""ark:/83110/x0/01e70735-73b1-54b2-b939-6c0f018dd9af"",""uri"":""/agents/people/73295"",""id"":""au::108837"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/01e70735-73b1-54b2-b939-6c0f018dd9af
4d783568-5171-5ec3-9de0-a7f4e8a6e149,tg:mpmbr:20,OriginalBrocade,5,3f8fb576-1151-557e-9cb8-6e300f5ca708,au::108841,subjects (content of works),"dlod={""name"":""Corneille van den Branden"",""ark"":""ark:/83110/x0/3f8fb576-1151-557e-9cb8-6e300f5ca708"",""uri"":""/agents/people/56713"",""id"":""au::108841"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3f8fb576-1151-557e-9cb8-6e300f5ca708
5d6a8688-8cef-5b56-82ed-940b3244f374,tg:mpmbr:181,OriginalBrocade,3,979dcb26-44f2-5801-af18-172ac1d14078,au::108415,subjects (content of works),"dlod={""name"":""Cornelis II Galle"",""ark"":""ark:/83110/x0/979dcb26-44f2-5801-af18-172ac1d14078"",""uri"":""/agents/people/74658"",""id"":""au::108415"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/979dcb26-44f2-5801-af18-172ac1d14078
5d6a8688-8cef-5b56-82ed-940b3244f374,tg:mpmbr:181,OriginalBrocade,4,2816afc5-7043-5ec8-92a6-01bceae48ec3,au::109088,subjects (content of works),"dlod={""name"":""Joannes Galle"",""ark"":""ark:/83110/x0/2816afc5-7043-5ec8-92a6-01bceae48ec3"",""uri"":""/agents/people/64920"",""id"":""au::109088"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2816afc5-7043-5ec8-92a6-01bceae48ec3
88fd91db-8254-5f18-a26e-d61d7a1e09ca,tg:mpmbr:119,OriginalBrocade,3,7f996130-10f3-540e-9cbc-c131aa3a5f75,au::108458,subjects (content of works),"dlod={""name"":""Franciscus Joannes Moretus"",""ark"":""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""uri"":""/agents/people/52202"",""id"":""au::108458"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75
e5ede363-fa92-5f5b-b3ae-f4ea7068d1e6,tg:mpmbr:949,OriginalBrocade,3,357ed5bb-4213-54c4-aabe-002b6187ed71,au::2134,subjects (content of works),"dlod={""name"":""Boekwezendag"",""ark"":""ark:/83110/x0/357ed5bb-4213-54c4-aabe-002b6187ed71"",""uri"":""/agents/corporate_entities/22181"",""id"":""au::2134"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/357ed5bb-4213-54c4-aabe-002b6187ed71
