ResourceID,brocade.id,card,order,source_field,Annotation,Annotation Language,Annotation Type
175a644f-ee14-50d0-a496-ae3d619abb9a,tg:mpmbr:115,Annotations,1,adm.note,Los stuk 1 tussen fol. 1,Nederlands,remarks
f4b540b0-7892-55b3-8543-47493244a9fa,tg:mpmbr:1120,Annotations,1,note.mpmsup,Bevat een rekening courant.,Nederlands,remarks
dc2e5096-58d3-5d97-8b2b-f22f198c59fd,tg:mpmbr:1065,Annotations,1,note.mpmalg,"Gericht aan de """"eerstvolgende beurtman"""".",Nederlands,remarks
965e5921-9e25-5c6b-a1c8-151676ee731f,tg:mpmbr:695,Annotations,1,note.mpmalg,Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 1,Nederlands,remarks
965e5921-9e25-5c6b-a1c8-151676ee731f,tg:mpmbr:695,Annotations,2,note.mpmalg,Ontvangen op 23 september 1679,Nederlands,remarks
965e5921-9e25-5c6b-a1c8-151676ee731f,tg:mpmbr:695,Annotations,3,note.mpmalg,Bevat 1 bijlage,Nederlands,remarks
4575e01a-3b50-5143-8350-4f91229251f8,tg:mpmbr:251,Annotations,1,note.mpmalg,Pagina 207 en 208 vormen een kleine bijlage in het latijn,Nederlands,remarks
fdbd5ea8-4e0f-5477-bcf2-2143173ebd7e,tg:mpmbr:206,Annotations,1,adm.note,Arch. 95 bis C.f.1.3,Nederlands,remarks
1db0d1d0-b712-518d-a633-eca2974b6e0c,tg:mpmbr:36,Annotations,1,adm.note,Los stuk tussen fol. 85-86,Nederlands,remarks
3ca09ed7-10f8-5908-8dfc-9d1e506ff75c,tg:mpmbr:41,Annotations,1,adm.note,Los stuk tussen fol. 301 links-rechts,Nederlands,remarks
e634fa9f-65a1-5073-a46c-79e2c0072652,tg:mpmbr:1069,Annotations,1,note.mpmsup,"Bevat een rekening courant.
De bijlage is verkeerdelijk ingebonden als p. 380-383.",Nederlands,remarks
40f98874-e0ed-550e-b771-e830941ef322,tg:mpmbr:1205,Annotations,1,note.mpmsup,Bevat een bijlage.,Nederlands,remarks
15fcd58b-d49c-554b-adea-afddd60d9d3c,tg:mpmbr:908,Annotations,1,note.mpmalg,Bevat 5 bijlagen,Nederlands,remarks
b3b9eb5d-a97b-56fb-89a0-b51f92cd26c7,tg:mpmbr:271,Annotations,1,adm.note,tussen fol. 61-62,Nederlands,remarks
b7f28f25-1ae4-55cf-b115-6078e96281fa,tg:mpmbr:621,Annotations,1,note.mpmalg,Bevat 1 bijlage,Nederlands,remarks
8dc1f062-0d95-5a28-b2d8-e980880cfde0,tg:mpmbr:699,Annotations,1,note.mpmalg,Het archief bevat een afschrift van deze brief; deze brief kreeg met potlood het nummer 5,Nederlands,remarks
e8b3b2a6-4e51-5098-878b-d07cae6e50ce,tg:mpmbr:174,Annotations,1,note.mpmalg,Nieuwjaarsbrief met gedicht,Nederlands,remarks
6d82ec21-b2d1-5b5a-8abe-8e7c48637884,tg:mpmbr:1053,Annotations,1,note.mpmalg,"De brief is te kort afgesneden.
",Nederlands,remarks
19d113bf-abbe-536a-b8e6-27bae19caed5,tg:mpmbr:162,Annotations,1,note.mpmalg,Bevat 1 bijlage,Nederlands,remarks
85acf43a-8e23-553e-a7dc-4980a29e8d6a,tg:mpmbr:860,Annotations,1,note.mpmalg,Geadresseerde: de aanspreking 'S.P. Cognate carissime' wijst op een neef van Balthasar I Moretus,Nederlands,remarks
457bfc14-d4c7-5b86-9598-1949c355ed3b,tg:mpmbr:933,Annotations,1,note.mpmsup,Bevat 1 zwart kantmonster,Nederlands,remarks
27c5b1d1-b1c6-5acb-a6ca-eb72cc108572,tg:mpmbr:698,Annotations,1,note.mpmalg,Het archief bevat een afschrift van deze brief; deze brief kreeg met potlood het nummer 4,Nederlands,remarks
847cff5e-e936-553f-ae7f-b4f3c9fe8e88,tg:mpmbr:948,Annotations,1,note.mpmsup,Bevat 1 wit kantmonster,Nederlands,remarks
b1374441-f8d5-5ab5-9048-873ae6d5f103,tg:mpmbr:270,Annotations,1,adm.note,tussen fol. 61-62,Nederlands,remarks
6b8f3bff-8566-5eff-b591-2b65fd8828d7,tg:mpmbr:17,Annotations,1,adm.note,Arch. 899-918 zijn samen in een moderne convoluutband ingebonden,Nederlands,remarks
61398ff5-f7af-5158-b736-832f5e1baef8,tg:mpmbr:40,Annotations,1,adm.note,Los stuk tussen fol. 290 links-rechts,Nederlands,remarks
a5894acc-39b6-543c-b4d0-0375896b723a,tg:mpmbr:1068,Annotations,1,note.mpmsup,"Bevat een rekening courant.
De bijlage is verkeerdelijk ingebonden als p. 376-379.",Nederlands,remarks
6ebb4593-b272-5c5e-a08f-99a474a74d0b,tg:mpmbr:37,Annotations,1,adm.note,Tussen fol. 36 links-rechts,Nederlands,remarks
5fa5309d-c75f-583b-8312-b47e6de09666,tg:mpmbr:354,Annotations,1,adm.note,tussen fol. 246-247,Nederlands,remarks
09771145-0a34-5713-91b7-f3d6198add99,tg:mpmbr:315,Annotations,1,note.mpmalg,Bevat het concept van het antwoord van Jacobus Peeters van 10 oktober 1740,Nederlands,remarks
8be0d21c-f9af-526d-b45d-f5c691527451,tg:mpmbr:1072,Annotations,1,note.mpmsup,Bevat een rekening courant.,Nederlands,remarks
99a15835-b09d-5d87-9b2d-61e0db2aed45,tg:mpmbr:913,Annotations,1,note.mpmalg,Bevat 1 bijlage,Nederlands,remarks
31d4b0dd-8efc-5e69-827b-d6e9e8a0a760,tg:mpmbr:786,Annotations,1,note.mpmsup,"'Summa quib[us] maximam partem pecuniarum exposui', Douai, 10 augustus [1591] (MPM Arch. 89 p. 465-468)",Nederlands,remarks
c79cb09c-b8cd-58eb-aaa5-3141caeb2e80,tg:mpmbr:1064,Annotations,1,note.mpmsup,Bevat een monster van papier.,Nederlands,remarks
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,Annotations,1,adm.note,Los stuk 3 tussen fol. 183 links-rechts,Nederlands,remarks
5a9ff689-b5e1-5fd4-8af9-c451269e80f1,tg:mpmbr:1038,Annotations,1,note.mpmalg,bevat een bijlage,Nederlands,remarks
f2e1acd0-34ee-5c21-a4ca-72f6175fbf65,tg:mpmbr:324,Annotations,1,note.mpmalg,p.455 en 456 betreft een aantal pagina's waarvan niet zeker is bij welke brief deze oorspronkelijk bijgevoegd was,Nederlands,remarks
121cd02b-305d-5b9f-a807-a723a19ec9e5,tg:mpmbr:1184,Annotations,1,note.mpmsup,Bevat een memorie over ingeladen papier.,Nederlands,remarks
34b04a17-61e1-5eaf-bfe8-dd2d09b19c7d,tg:mpmbr:51,Annotations,1,adm.note,Los stuk 13 vooraan,Nederlands,remarks
4f1a51fd-2360-5bba-85f3-66b0f3dec0d9,tg:mpmbr:670,Annotations,1,note.mpmalg,"Bevat 5 bijlagen:  
- Afdruk van 'castaneae equinae fructus' en 'castaneae peruänae fructus' (p. 189-190)   
- Afdruk van 'iris bulbosa' (p. 191-192)   
- Afdruk van 'hyacinthus stellatus peruänus' (p. 193-194)   
- Afdruk van 'chrysanthemum creticum' (p. 195-196)   
- 'Planches des figures non taillees, envoyees au Sr. Mourentorf le 25. septembre 1592. stil vieil' (p. 201-202)",Nederlands,remarks
86843377-8569-53b2-bc15-4abca8e3eaa6,tg:mpmbr:934,Annotations,1,note.mpmsup,Bevat 1 wit kantmonster,Nederlands,remarks
9121f174-4dd7-5e4b-9dbc-a3af5a767223,tg:mpmbr:1043,Annotations,1,note.mpmsup,Bevat een rekening courant.,Nederlands,remarks
d585bf72-c9cd-5565-898e-43d3a926a21e,tg:mpmbr:810,Annotations,1,note.mpmalg,Bevat 1 bijlage,Nederlands,remarks
21bda8dc-a812-5fc6-a3ef-f89f5b55f2f7,tg:mpmbr:328,Annotations,1,note.mpmalg,P. 473-476 betreft een bijlage van kleiner formaat waarvan de datum niet bekend is.,Nederlands,remarks
f0856a33-a258-5f82-a9f1-a32bb511ac6d,tg:mpmbr:502,Annotations,1,note.mpmalg,Bevat als bijlage een lijst van geretourneerde boeken,Nederlands,remarks
29635250-d61c-5987-aaf8-965bb5496e82,tg:mpmbr:30,Annotations,1,adm.note,Los stuk in journaal 1752 tussen fol. 3-4,Nederlands,remarks
8595c6de-aed9-5a7e-a9e7-e16bfc6978a9,tg:mpmbr:1019,Annotations,1,note.mpmsup,Bevat 2 rekeningen courant.,Nederlands,remarks
9e91f775-0904-5585-b362-570ab5b372a5,tg:mpmbr:31,Annotations,1,adm.note,Los stuk tussen fol. 170-171,Nederlands,remarks
8913aa85-521c-59eb-9def-4aaba5d2a103,tg:mpmbr:352,Annotations,1,note.mpmalg,p.573-578 betreft een aantal pagina's waarvan de datum niet bekend is,Nederlands,remarks
0b8d3f52-4012-532e-a886-fd8f9e723767,tg:mpmbr:702,Annotations,1,note.mpmalg,"Bevat 3 bijlagen:   
 - Staalkaart met 6 kantmonsters (Arch. 1214-1215, band 2, stuk 18)  
 - Woordenlijst Spaans-Nederlands met betrekking tot benamingen van kantsoorten (Arch. 1214-1215, band 2, stuk 19)  
  - Nota ter verduidelijking van de kantsoorten van de betrokken kantmonsters (Arch. 1214-1215, band 2, stuk 21)",Nederlands,remarks
44f98644-c583-5fc2-b2f9-904b7b688c83,tg:mpmbr:1015,Annotations,1,note.mpmsup,Bevat een rekening courant.,Nederlands,remarks
28131162-217b-5968-971c-f695ffbfb2d1,tg:mpmbr:1146,Annotations,1,note.mpmsup,Bevat een rekening courant.,Nederlands,remarks
6981e127-52b7-5fd0-abd4-96b7dce4e0d0,tg:mpmbr:671,Annotations,1,note.mpmalg,"Bevat 1 bijlage:   
'Figures taillees et non taillees delivrees au Sr. Hans Dresseler le xxiii Avril 1593. stil nouveau' (p. 209-210)",Nederlands,remarks
41d91efd-ec08-5aae-b85c-404a6b3de1ea,tg:mpmbr:1193,Annotations,1,note.mpmsup,Bevat een rekening courant.,Nederlands,remarks
46447c8e-528f-5def-bd41-f47861988efa,tg:mpmbr:46,Annotations,1,note.mpmalg,Bevat een gehandtekende kwitantie van Matthias vander Hoeven gedateerd 18 februari 1669,Nederlands,remarks
46447c8e-528f-5def-bd41-f47861988efa,tg:mpmbr:46,Annotations,1,adm.note,Los stuk 1 tussen fol. 172 links-rechts,Nederlands,remarks
4fabb053-4f73-5d51-b64b-21b63ed91fa0,tg:mpmbr:1016,Annotations,1,note.mpmalg,bevat een bijlage: rekening courant,Nederlands,remarks
aaca84e8-843b-5a39-9ae7-a54a32506215,tg:mpmbr:218,Annotations,1,note.mpmalg,"Bijlage bij de brief van J. De Gruijtters aan Frans Jozef Moretus van 3 september 1783 (MPM Arch. 1457 stuk 15)   
http://anet.be/record/opacmpmobj/tg:mpmbr:221",Nederlands,remarks
79565060-3da2-59f7-b108-9ff659ea526e,tg:mpmbr:1000,Annotations,1,note.mpmalg,"De omslag van deze brief is verkeerdelijk ingebonden als p.63-64.
De brief bevat een bijlage.",Nederlands,remarks
a720fedc-875a-5f7b-a64b-44925cf376d1,tg:mpmbr:672,Annotations,1,note.mpmalg,"Bevat 1 bijlage:   
'Figures taillees delivrees au seigneur Dresseler le xxiii avril 1593' (p. 207-208)'",Nederlands,remarks
a8397517-6383-594b-8185-8e9690854a6e,tg:mpmbr:53,Annotations,1,adm.note,Los stuk tussen fol. 28 links-rechts,Nederlands,remarks
758e4b99-c279-5b7b-95d5-773c6a829174,tg:mpmbr:45,Annotations,1,adm.note,Los stuk 3 tussen fol. 131 links-rechts,Nederlands,remarks
fdd47065-90af-53df-8ed0-6ba1cfdf1b10,tg:mpmbr:32,Annotations,1,adm.note,1ste los stuk achteraan,Nederlands,remarks
0fef3ff8-d028-5127-9eab-16043d72b4bc,tg:mpmbr:185,Annotations,1,note.mpmalg,"De briefschrijver was door Ferdinand de Renette abusievelijk geïdentificeerd als Jan Wielant (echtgenoot van Elisabeth Moretus en schoonzoon van Jan I Moretus). Daarom klasseerde hij de brief met het nummer B-h-2. Achteraf schrapte hij het nummer 2, maar de brief bleef bewaard in de map B-h. Het Museum Plantin-Moretus verwierf deze brief samen met de overige brieven van map B-h.",Nederlands,remarks
101e535a-3921-54e9-aa9e-bb6bdd9d3456,tg:mpmbr:795,Annotations,1,note.mpmalg,Bevat 2 kwitanties als bijlage,Nederlands,remarks
7d2df76a-2eeb-5c79-a1e5-0c4d23fbf198,tg:mpmbr:49,Annotations,1,adm.note,Los stuk 1 vooraan,Nederlands,remarks
79154d56-55e9-5b89-8c45-997e9b0b030b,tg:mpmbr:668,Annotations,1,note.mpmalg,"Bevat 1 bijlage:   
'Figures taillees envoyees au Sr. Ian Mourentorf a la foire de septembre 1592' (p. 197-200)",Nederlands,remarks
ac4ba389-c206-520e-b0b1-c359f1b55ecf,tg:mpmbr:48,Annotations,1,adm.note,Los stuk 3 tussen fol. 197 links-rechts,Nederlands,remarks
7b3fc614-c7fb-51b0-aa90-000b598f1de0,tg:mpmbr:844,Annotations,1,note.mpmalg,Bevat 1 bijlage,Nederlands,remarks
543c7f47-7029-5134-abe7-489ad7db5d85,tg:mpmbr:917,Annotations,1,note.mpmalg,Bevat 1 bijlage,Nederlands,remarks
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,tg:mpmbr:385,Annotations,1,note.mpmalg,P. 713-714 beslaat een bijlage in kleiner formaat zonder datum,Nederlands,remarks
9ad8d2ce-3d91-5cde-bdab-a83e1eba86b5,tg:mpmbr:690,Annotations,1,note.mpmalg,Bevat 1 bijlage,Nederlands,remarks
1b052deb-264a-5cf2-8071-39070f9fc974,tg:mpmbr:700,Annotations,1,note.mpmalg,Bevat 2 kantmonsters van 10 x 15 mm en 12 x 18 mm,Nederlands,remarks
25cb98f6-6189-53a7-8a24-12283f18e981,tg:mpmbr:33,Annotations,1,adm.note,3de los stuk achteraan,Nederlands,remarks
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,Annotations,1,note.mpmalg,Brief van Elisabeth Moretus aan haar niet-geïdentificeerde nicht (Joanna Moerentorf?),Nederlands,remarks
ee61ec62-6df4-57dc-b6b6-a41aa855bc97,tg:mpmbr:44,Annotations,1,adm.note,Los stuk 2 tussen fol. 131 links-rechts,Nederlands,remarks
6c7d8d08-aac1-5a3c-869a-5ddd892c1583,tg:mpmbr:665,Annotations,1,note.mpmalg,Datum: 25 augustus (zonder jaartal),Nederlands,remarks
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,tg:mpmbr:13,Annotations,1,adm.note,Los stuk,Nederlands,remarks
a1e74e16-5312-5f4d-b254-879ce5befb73,tg:mpmbr:52,Annotations,1,adm.note,Los stuk tussen fol. 20 links-rechts,Nederlands,remarks
0db5de2a-442a-5316-9acc-32c80675194d,tg:mpmbr:1095,Annotations,1,note.mpmalg,Bevat als bijlage het testament van Theodoor Moerentorf van 15 juni 1641 (p. 761-764),Nederlands,remarks
944fde02-ca7e-52ef-9822-84e51d718a70,tg:mpmbr:29,Annotations,1,note.mpmalg,Jaartal afgeleid van het journaal (1663) waarin de brief werd aangetroffen,Nederlands,remarks
8ae375cb-c9a5-54b4-88b9-60c9848b09bc,tg:mpmbr:68,Annotations,1,note.mpmalg,Bevat het antwoord van Balthasar I Moretus van dezelfde dag,Nederlands,remarks
dc8bef28-e5e1-54b4-bbdd-fad20e4d83a7,tg:mpmbr:864,Annotations,1,note.mpmalg,Onvolledig; slechts het onderste deel van de brief bleef bewaard,Nederlands,remarks
727dee91-46b8-5352-b1b0-c5235f6224c0,tg:mpmbr:34,Annotations,1,adm.note,4de los stuk achteraan,Nederlands,remarks
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,Annotations,1,adm.note,Arch. 95 bis C.f.1.1,Nederlands,remarks
75aa21eb-669e-5f0b-a2b3-32b29941a95b,tg:mpmbr:1231,Annotations,1,note.mpmalg,Bevat 1 bijlage,Nederlands,remarks
30de0990-770b-5f38-9c4b-862474906af5,tg:mpmbr:228,Annotations,1,note.mpmalg,Incompleet: het eerste deel ontbreekt,Nederlands,remarks
30de0990-770b-5f38-9c4b-862474906af5,tg:mpmbr:228,Annotations,2,note.mpmalg,"De exacte bestemmeling is onbekend. Vermits Louis Moretus de brief ondertekende met """"VTHS & frere"""", was de brief vermoedelijk aan één van zijn vier broers gericht",Nederlands,remarks
d753dfe7-8e5e-50ed-a58c-871b5a8b18bb,tg:mpmbr:697,Annotations,1,note.mpmalg,Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 3,Nederlands,remarks
d753dfe7-8e5e-50ed-a58c-871b5a8b18bb,tg:mpmbr:697,Annotations,2,note.mpmalg,Ontvangen op 23 september 1679,Nederlands,remarks
d753dfe7-8e5e-50ed-a58c-871b5a8b18bb,tg:mpmbr:697,Annotations,3,note.mpmalg,Bevat 2 bijlagen,Nederlands,remarks
bf99e4a4-bdcf-56f1-ac1c-9d75da4526a7,tg:mpmbr:18,Annotations,1,adm.note,Arch. 919-930 zijn samen in een moderne convoluutband ingebonden;los stuk tussen arch. 926 en arch. 927,Nederlands,remarks
a5c68bf9-2e58-5814-9d19-833e94233043,tg:mpmbr:38,Annotations,1,note.mpmalg,Dominicus Kerper is de momboor van de kinderen van François I Foppens,Nederlands,remarks
a5c68bf9-2e58-5814-9d19-833e94233043,tg:mpmbr:38,Annotations,1,adm.note,Los stuk 1 tussen fol. 212 links-rechts,Nederlands,remarks
82ab32ae-4044-593d-85a6-c994270b9e6c,tg:mpmbr:1092,Annotations,1,note.mpmalg,Bevat 1 bijlage met betrekking tot de missie van de jezuïeten in Paraguay (p. 751-752),Nederlands,remarks
91201e28-d22c-59a2-aed5-4e8553cdc392,tg:mpmbr:14,Annotations,1,adm.note,Los stuk,Nederlands,remarks
471f5b16-4481-5a74-8559-c853cf5c6831,tg:mpmbr:43,Annotations,1,adm.note,Los stuk 1 tussen fol. 131 links-rechts,Nederlands,remarks
cce073ca-c325-582c-b2c9-e01e8413c530,tg:mpmbr:42,Annotations,1,adm.note,Los stuk tussen fol. 122 links-rechts,Nederlands,remarks
ca1d5265-d856-5afe-b015-2ea17861b61b,tg:mpmbr:1178,Annotations,1,note.mpmsup,Bevat twee rekeningen courant.,Nederlands,remarks
c6fb50d3-0089-5c4a-9236-4f625ce48d23,tg:mpmbr:15,Annotations,1,note.mpmalg,De geadresseerde (Joannes Jacobus Moretus) was reeds in 1757 overleden,Nederlands,remarks
c6fb50d3-0089-5c4a-9236-4f625ce48d23,tg:mpmbr:15,Annotations,1,adm.note,Los stuk,Nederlands,remarks
3610766e-a6b1-5281-9d2d-925b617747aa,tg:mpmbr:54,Annotations,1,adm.note,Los stuk tussen fol. 113 links-rechts,Nederlands,remarks
e53620cb-f4d6-5fad-a20b-0d0c163817db,tg:mpmbr:1210,Annotations,1,note.mpmsup,Bevat een rekening courant.,Nederlands,remarks
b522725d-95ea-5c78-b089-654d112011fe,tg:mpmbr:198,Annotations,1,note.mpmalg,Uit de inhoud van de brief blijkt duidelijk dat Balthasar III Moretus de brief in Brussel schreef en niet in Antwerpen,Nederlands,remarks
48927026-12b2-54be-b3f9-ddb99e39d4d9,tg:mpmbr:989,Annotations,1,note.mpmsup,Bevat 2 bijlagen: een vrachtbrief en een afschrift van een factuur,Nederlands,remarks
762447a9-824c-5a07-898e-ebc322400a02,tg:mpmbr:39,Annotations,1,note.mpmalg,Dominicus Kerper is de momboor van de kinderen van François I Foppens,Nederlands,remarks
762447a9-824c-5a07-898e-ebc322400a02,tg:mpmbr:39,Annotations,1,adm.note,Los stuk 2 tussen fol. 212 links-rechts,Nederlands,remarks
be23409e-13be-57f1-ac3d-6feaf3eba87d,tg:mpmbr:1154,Annotations,1,note.mpmsup,Bevat een rekening courant.,Nederlands,remarks
06e4f4b9-64c4-527f-a527-440e34423d14,tg:mpmbr:680,Annotations,1,note.mpmalg,Domingo de la Milla verzond op 27/09/1677 twee brieven naar Henri François Schilders. Deze brief meet 350 x 234 mm.,Nederlands,remarks
f2f64b3a-70cb-5139-a171-edf75b109a60,tg:mpmbr:116,Annotations,1,adm.note,Los stuk tussen fol. 19 links-rechts,Nederlands,remarks
2129d75d-a851-55d1-9c21-5843f77aabba,tg:mpmbr:1123,Annotations,1,note.mpmsup,Bevat een rekening courant.,Nederlands,remarks
89aa650f-6cfa-54f6-a6bb-10a4c96fc81c,tg:mpmbr:907,Annotations,1,note.mpmalg,"Geadresseerd aan 'R[evere]de Admodum d[omi]ne Decane, cum ceteris R[everen[dis] d[omi]nis de vicariatu Antverpiensi'",Nederlands,remarks
e98fd8d6-f7cb-57e5-a17e-dfac8ad9c3f3,tg:mpmbr:229,Annotations,1,adm.note,los stuk tussen fol. 56-57,Nederlands,remarks
ee8ba686-1ce2-50b9-89b6-385a1dc8fefb,tg:mpmbr:679,Annotations,1,note.mpmalg,Domingo de la Milla verzond op 27/09/1677 twee brieven naar Henri François Schilders. Deze brief meet 176 x 227 mm.,Nederlands,remarks
b489d7c1-e03b-5320-bc34-f23bc2cc00d6,tg:mpmbr:696,Annotations,1,note.mpmalg,Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 2,Nederlands,remarks
b489d7c1-e03b-5320-bc34-f23bc2cc00d6,tg:mpmbr:696,Annotations,2,note.mpmalg,Ontvangen op 28 oktober 1679,Nederlands,remarks
b489d7c1-e03b-5320-bc34-f23bc2cc00d6,tg:mpmbr:696,Annotations,3,note.mpmalg,Bevat 2 bijlagen,Nederlands,remarks
93fe7206-6a29-5621-a525-0f72b5492c95,tg:mpmbr:205,Annotations,1,adm.note,Arch. 95 bis C.f.1.2,Nederlands,remarks
