ResourceID,brocade.id,card,order,source_field,Annotation,Annotation Language,Annotation Type
a55f16dd-08d1-5f6e-87fa-f9ca9233c219,tg:lhps:29289,Annotations,1,note.lhalg,Oude nummering Volkskunde: 93.21.44,Nederlands,remarks
73342a2f-8adb-5759-bf27-b4749aee9845,tg:lhps:47195,Annotations,1,note.lhalg,Illustratie: Kaatje Vermeire,Nederlands,remarks
528c7092-4e99-5cf9-be4f-7d9121f0906c,tg:lhps:729,Annotations,1,note.lhalg,ex. gesigneerd door kunstenaar,Nederlands,remarks
abd1628e-c49b-5615-acf4-6a0e517fd9af,tg:lhps:29773,Annotations,1,note.lhalg,Oude nummering Volkskunde: 90.56.11,Nederlands,remarks
d3641323-a5b0-5af3-b5ef-98834690fd96,tg:lhps:32095,Annotations,1,note.lhalg,"Reclame voor het Amerikaanse tijdschrift """"Collier's Weekly""""

Kleurenlitho: gamma's van grijsblauw, grijsbruin en grijsgroen; monogram l.o.
""""M.P."""" toegeschreven aan Maxfield Parrish""""

Tekst op achterzijde: reclame voor: Williams Shaving Stick, Quaker Oats,
Cecilian Piano-player, The Nelson Hammerless",Nederlands,remarks
aeb9ca95-a323-5689-8e5e-04600caeaa00,tg:lhps:6489,Annotations,1,note.lhalg,"Prent gesign. r.o. """"Gérard Portielje""""

Reklameplakkaat met kalender",Nederlands,remarks
959eaa13-0eaa-5a72-85d0-4303addd3681,tg:lhps:59021,Annotations,1,note.lhalg,Beeld: Johan De Wit,Nederlands,remarks
b17ea09e-5207-5ab5-a8f6-48b1e02d1e81,tg:lhps:29323,Annotations,1,note.lhalg,Oude nummering Volkskunde: 93.21.138,Nederlands,remarks
f0fa1af9-fb98-5bae-8354-d2fa2921b3b5,tg:lhps:51942,Annotations,1,note.lhalg,ontwerp: Dewynters PLC London,Nederlands,remarks
d7e3736c-a419-5d5b-88d0-7e63e550016c,tg:lhps:36486,Annotations,1,note.lhalg,"Kleurenlithografie; gesign. l.o. """"H. Cassiers""""

pub: _Das frühe Plakat_, II, p. 290, nr. 998; K. Scheerlinck, _Aperçu des
affiches et des projets d'affiches d'Henri Cassiers_, in: _Henri Cassiers
1858-1944_, p. 151, nr. 5

Tweede ex. niet opgekleefd en beschadigd

Permanente bruikleen Red Star Line Museum",Nederlands,remarks
df455a42-42b3-5ea4-9498-ae2ff9b364bd,tg:lhps:47896,Annotations,1,note.lhalg,Foto: Greetje van Buggenhout,Nederlands,remarks
2c5a292f-ff54-5b98-aee4-41b6e95e47e8,tg:lhps:33684,Annotations,1,note.lhalg,"Kleurenlithografie; monogram en datum l.m. """"AO 16.1.XVIII""""

pub.: K. Scheerlinck, _Alfred Ost 1884-1945 Affiches/Posters Oeuvrecatalogus_,
p. 140, cat. I/94",Nederlands,remarks
f49fde20-158a-5195-b666-90849cb8d159,tg:lhps:34141,Annotations,1,note.lhalg,"Kleurenlithografie; niet gesign.  

pub: *Affiches Belle Epoque*, II, cat. 231; K. Scheerlinck, *Papieren Herauten*, p. 70, cat. 20",Nederlands,remarks
b53de2dd-bf90-553e-871a-b698d43182ee,tg:lhps:62721,Annotations,1,note.lhalg,"beeld: Dick Verdult

Grafisch ontwerp: Jac de Kok, R2d Tilburg

",Nederlands,remarks
a70f7907-7ac7-5b22-99f9-1ebbd5c0b2aa,tg:lhps:50200,Annotations,1,note.lhalg,"druk: Vynckier-Vanloo, Kortrijk",Nederlands,remarks
e64afef2-4704-5c74-bf28-5307be9d3016,tg:lhps:58630,Annotations,1,adm.note,Uit F 221 / 38,Nederlands,remarks
34b8d835-7955-58ab-9b17-3b2aaf53c8e4,tg:lhps:8497,Annotations,1,note.lhalg,"pub.: K. Scheerlinck en R. Lucas, _Antwerpen geplakt_, AMVC, 1993, cat. 17, p.
92, ill.",Nederlands,remarks
0d20ac91-3ee5-535b-9bfe-a2517b96f24b,tg:lhps:34511,Annotations,1,note.lhalg,"Kleurenlithografie; monogram r.o. """"G&EP"""", toegeschreven aan Gerard & Edward Portielje  
pub: K. Scheerlinck, *Papieren Herauten*, p. 85, cat. 45  
Affiche in 2 stukken",Nederlands,remarks
7fa4309a-6157-5bfd-b8e9-56ed4e7cb209,tg:lhps:62664,Annotations,1,note.lhalg,foto Sanne Pepper,Nederlands,remarks
1170ac32-879a-5f30-990b-9919f4283422,tg:lhps:34004,Annotations,1,note.lhalg,"Kleurenlithografie; gesign. l.m. in prent """"Jul. t'Felt""""

pub: K. Scheerlinck, _Papieren Herauten_, p. 90, cat. 55",Nederlands,remarks
c94735d1-4aad-53f8-86f0-25e454929fbe,tg:lhps:31206,Annotations,1,note.lhalg,"Oude nummering NSM: E 29565

U.S. Government Printing Office",Nederlands,remarks
68f5d335-fa3d-5aed-b77a-3563979ed0aa,tg:lhps:58325,Annotations,1,note.lhalg,photo: Raymond Mallentjer,Nederlands,remarks
573f57c0-ea65-5559-be9a-42f494a647b2,tg:lhps:53990,Annotations,1,adm.note,affiche met oranje achtergrond,Nederlands,remarks
f6fc28a8-6935-5a4c-9a43-caaff01a09e7,tg:lhps:34454,Annotations,1,note.lhalg,"Kleurenlithografie; gesign. + monogram r.o. """"André Blandin",Nederlands,remarks
98fd8240-9677-5639-9982-033967a0458a,tg:lhps:62234,Annotations,1,note.lhalg,grafisch ontwerp Dorp & Dal,Nederlands,remarks
80c03d1f-0bd9-5a54-a9d8-24ed0c79b926,tg:lhps:33391,Annotations,1,note.lhalg,"Kleurenlithografie; gesign. l.o. in de tekening """"A. Willette""""

pub: _Das frühe Plakat_, II, p. 256, nr. 890",Nederlands,remarks
df54f9db-edef-5f2b-b8f0-a0dbb00b1e81,tg:lhps:36469,Annotations,1,note.lhalg,"Kleurenlithografie; gesign. r.o. """"Tony Castle",Nederlands,remarks
cd6ff38e-9bba-543b-94f5-aebfa59e451e,tg:lhps:50345,Annotations,1,adm.note,"Formaat: 59,5 x 42",Nederlands,remarks
cd6ff38e-9bba-543b-94f5-aebfa59e451e,tg:lhps:50345,Annotations,2,adm.note,Formaat: 120 x 80,Nederlands,remarks
9bb7709a-0bda-54c7-8a52-cf4a798a703b,tg:lhps:45844,Annotations,1,note.lhalg,Tekst op achterzijde,Nederlands,remarks
008c24a0-9c54-5aff-8d7d-5d8a8ca12598,tg:lhps:58775,Annotations,1,adm.note,Uit F 221 / 56,Nederlands,remarks
c8284ec9-11df-55dd-84d7-ca3f158d5162,tg:lhps:28924,Annotations,1,note.lhalg,"Oude nummering Volkskunde: VM 89.61.9

druk: Cools, Beveren",Nederlands,remarks
aad36c62-af59-5546-b262-4d02d77d8f5a,tg:lhps:53139,Annotations,1,note.lhalg,Affiche Remi Coune,Nederlands,remarks
