ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier
d9198741-6a71-5c44-afb8-139f34d3de4f,tg:lhps:57896,OriginalBrocade,1,85a6a36a-c24d-5b9c-b15b-634f181b04ac,au::50272,keywords,"dlod={""id"":""ark:/83110/x0/85a6a36a-c24d-5b9c-b15b-634f181b04ac"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/85a6a36a-c24d-5b9c-b15b-634f181b04ac
9ad9e289-a225-5297-aa76-547f4a84f063,tg:lhps:30552,OriginalBrocade,2,7364c8dc-7b43-5ffa-b435-dd889620621b,au::16476,keywords,"dlod={""id"":""ark:/83110/x0/7364c8dc-7b43-5ffa-b435-dd889620621b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7364c8dc-7b43-5ffa-b435-dd889620621b
8c9b9462-a190-5ab1-9502-2d241b79933c,tg:lhps:3721,OriginalBrocade,2,4a6732de-54ad-5453-9081-f3245023df00,au::10460,keywords,"dlod={""id"":""ark:/83110/x0/4a6732de-54ad-5453-9081-f3245023df00"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4a6732de-54ad-5453-9081-f3245023df00
8c9b9462-a190-5ab1-9502-2d241b79933c,tg:lhps:3721,OriginalBrocade,3,a3882620-20d7-579d-8536-01cde5781306,au::9699,keywords,"dlod={""id"":""ark:/83110/x0/a3882620-20d7-579d-8536-01cde5781306"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a3882620-20d7-579d-8536-01cde5781306
21c98bbb-66e7-5700-a722-9e9133147c34,tg:lhps:2833,OriginalBrocade,1,21fba4d1-e014-5158-bf21-2124e51281f1,au::21479,keywords,"dlod={""id"":""ark:/83110/x0/21fba4d1-e014-5158-bf21-2124e51281f1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/21fba4d1-e014-5158-bf21-2124e51281f1
21c98bbb-66e7-5700-a722-9e9133147c34,tg:lhps:2833,OriginalBrocade,2,4d9fd777-7f41-55bd-b9e0-f6512c7997b6,au::7320,keywords,"dlod={""id"":""ark:/83110/x0/4d9fd777-7f41-55bd-b9e0-f6512c7997b6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4d9fd777-7f41-55bd-b9e0-f6512c7997b6
a55f16dd-08d1-5f6e-87fa-f9ca9233c219,tg:lhps:29289,OriginalBrocade,1,ab6e98b2-ae65-57c6-b4d7-a78ead0b5886,au::14051,keywords,,
a55f16dd-08d1-5f6e-87fa-f9ca9233c219,tg:lhps:29289,OriginalBrocade,2,5862bed4-ab84-5ff0-bcb2-1faf15478a2e,au::224,keywords,"dlod={""id"":""ark:/83110/x0/5862bed4-ab84-5ff0-bcb2-1faf15478a2e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5862bed4-ab84-5ff0-bcb2-1faf15478a2e
f3cdb4a6-c5bd-504f-9edb-a6d043849d48,tg:lhps:56784,OriginalBrocade,1,f8052082-1e73-593f-afa7-3b153d641096,au::3283,keywords,"dlod={""id"":""ark:/83110/x0/f8052082-1e73-593f-afa7-3b153d641096"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f8052082-1e73-593f-afa7-3b153d641096
f3cdb4a6-c5bd-504f-9edb-a6d043849d48,tg:lhps:56784,OriginalBrocade,2,5b749ed1-6ac5-5250-87f5-d4e15153a5d9,au::44838,keywords,"dlod={""id"":""ark:/83110/x0/5b749ed1-6ac5-5250-87f5-d4e15153a5d9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5b749ed1-6ac5-5250-87f5-d4e15153a5d9
